,treewidth,variable,value,n
616,3.0,error_r_20,0.2444518477942085,20
617,3.0,error_r_20,0.1619706551321088,20
618,3.0,error_r_20,0.4699520815908223,20
619,3.0,error_r_20,0.0012170977158034492,20
620,3.0,error_r_20,0.0063068881160080695,20
621,3.0,error_r_20,0.013722914921574488,20
622,3.0,error_r_20,0.012203735911876117,20
623,3.0,error_r_20,0.018813550144679274,20
624,3.0,error_r_20,0.20476408171921526,20
625,3.0,error_r_20,0.08788222067133789,20
626,3.0,error_r_20,0.04729998441198276,20
627,3.0,error_r_20,0.10549091195400723,20
628,3.0,error_r_20,0.1253371428467127,20
629,3.0,error_r_20,0.11902391613483972,20
630,3.0,error_r_20,0.039942881711411,20
631,3.0,error_r_20,0.04224577044621498,20
632,3.0,error_r_20,0.23557965601073455,20
633,3.0,error_r_20,0.15698167251248368,20
634,3.0,error_r_20,0.06608421420220555,20
635,3.0,error_r_20,0.11514781813527175,20
636,3.0,error_r_20,0.3454972536296484,20
637,3.0,error_r_20,0.12360913163968384,20
638,3.0,error_r_20,0.11941485737776572,20
639,3.0,error_r_20,0.15126660411609996,20
640,3.0,error_r_20,0.25428893465965513,20
641,3.0,error_r_20,0.01932671014217961,20
642,3.0,error_r_20,0.18758899645224383,20
643,3.0,error_r_20,0.08754599968128388,20
644,3.0,error_r_20,0.22865616497161528,20
645,3.0,error_r_20,0.14659236629311664,20
646,3.0,error_r_20,0.2050089988800291,20
647,3.0,error_r_20,0.21368916174846816,20
648,3.0,error_r_20,0.20509644814262704,20
649,3.0,error_r_20,0.004266788301222171,20
650,3.0,error_r_20,0.09179402498890539,20
651,3.0,error_r_20,0.05128867646230334,20
652,3.0,error_r_20,0.02751394126185843,20
653,3.0,error_r_20,0.17874995446768807,20
654,3.0,error_r_20,0.17927107999099698,20
655,3.0,error_r_20,0.17802108501904626,20
656,3.0,error_r_20,0.13140042640959984,20
657,3.0,error_r_20,0.12658854019395968,20
658,3.0,error_r_20,0.01936132702935422,20
659,3.0,error_r_20,0.08338987820186756,20
660,3.0,error_r_20,0.007870614988334596,20
661,3.0,error_r_20,0.007740942603174674,20
662,3.0,error_r_20,0.0,20
663,3.0,error_r_20,0.0,20
664,2.0,error_r_20,0.12498365188663078,20
665,2.0,error_r_20,0.19828542627743653,20
666,2.0,error_r_20,0.1885892489451558,20
667,2.0,error_r_20,0.0888789626476211,20
668,2.0,error_r_20,0.07304619043092184,20
669,2.0,error_r_20,0.0,20
670,2.0,error_r_20,0.0,20
671,2.0,error_r_20,0.0037928075042741364,20
672,2.0,error_r_20,0.10099342144693209,20
673,2.0,error_r_20,0.009871055747630732,20
674,3.0,error_r_20,0.07081361237727121,20
675,3.0,error_r_20,0.028334141685106607,20
676,3.0,error_r_20,0.0,20
677,,error_r_20,0.13471048986277345,20
678,3.0,error_r_20,0.0,20
679,3.0,error_r_20,0.05804706983316426,20
680,3.0,error_r_20,0.1289502111052725,20
681,3.0,error_r_20,0.16641463992700423,20
682,2.0,error_r_20,0.005642548316856608,20
683,3.0,error_r_20,0.0009737386846082775,20
684,2.0,error_r_20,0.03804699433831619,20
685,3.0,error_r_20,0.1009140208601937,20
686,3.0,error_r_20,0.05486701293576452,20
687,3.0,error_r_20,0.0,20
688,3.0,error_r_20,0.052609026494714536,20
689,3.0,error_r_20,0.07359624305754163,20
690,3.0,error_r_20,0.0,20
691,2.0,error_r_20,0.10025212334265007,20
692,3.0,error_r_20,0.17023101238408625,20
693,3.0,error_r_20,0.0,20
694,3.0,error_r_20,0.004514135082467569,20
695,3.0,error_r_20,0.1280354111770998,20
696,3.0,error_r_20,0.008451299905881232,20
697,3.0,error_r_20,0.02982917667996503,20
698,3.0,error_r_20,0.006273223824828025,20
699,3.0,error_r_20,0.0004774326174304308,20
700,3.0,error_r_20,0.1091503364947609,20
701,3.0,error_r_20,0.14676043762232568,20
702,3.0,error_r_20,0.16556514349344656,20
703,3.0,error_r_20,0.4682046152908915,20
704,3.0,error_r_20,0.0120742167353623,20
705,3.0,error_r_20,0.005165677032738213,20
706,3.0,error_r_20,0.09320632383637642,20
707,2.0,error_r_20,0.0006771414952879922,20
708,3.0,error_r_20,0.05224673874051798,20
709,2.0,error_r_20,0.09069009040441554,20
710,2.0,error_r_30,0.16837117628581785,30
711,2.0,error_r_30,0.0,30
712,3.0,error_r_30,0.10760098572288469,30
713,3.0,error_r_30,0.0008801391432896557,30
714,2.0,error_r_30,0.43616504676639684,30
715,3.0,error_r_30,0.35435996763168753,30
716,2.0,error_r_30,8.348212505922722e-06,30
717,,error_r_30,0.0,30
718,3.0,error_r_30,0.0007631134125362576,30
719,3.0,error_r_30,0.05852191136076787,30
720,3.0,error_r_30,0.01905395673067938,30
721,3.0,error_r_30,0.11307807620736292,30
722,2.0,error_r_30,0.0898892150287128,30
723,3.0,error_r_30,0.0,30
724,2.0,error_r_30,0.0,30
725,3.0,error_r_30,0.14268722339101333,30
726,3.0,error_r_30,0.0,30
727,3.0,error_r_30,0.0,30
728,3.0,error_r_30,0.43270665376057327,30
729,3.0,error_r_30,0.051468598470742866,30
730,3.0,error_r_30,0.10695772242331462,30
731,3.0,error_r_30,0.07649174340814711,30
732,2.0,error_r_30,0.2798254447280878,30
733,2.0,error_r_30,0.29224582618463396,30
734,3.0,error_r_30,0.4092865853814047,30
735,3.0,error_r_30,0.0873058117910859,30
736,2.0,error_r_30,0.43616504676639684,30
737,2.0,error_r_30,8.348212505922722e-06,30
738,3.0,error_r_30,0.221953404076462,30
739,3.0,error_r_30,0.2514007864982235,30
740,2.0,error_r_30,0.29224582618463396,30
741,3.0,error_r_30,0.0009582706220552776,30
742,3.0,error_r_30,0.0,30
743,3.0,error_r_30,0.001039019800652103,30
744,3.0,error_r_30,0.00140527092807531,30
745,3.0,error_r_30,0.5198815557880441,30
746,3.0,error_r_30,0.0,30
747,3.0,error_r_30,0.11124926341962832,30
748,3.0,error_r_30,0.1392525838206716,30
749,3.0,error_r_30,0.13765173041465822,30
750,3.0,error_r_30,0.12033988112567512,30
751,3.0,error_r_30,0.09658667597396547,30
752,2.0,error_r_30,0.1881029360416418,30
753,3.0,error_r_30,0.2783286606063993,30
754,2.0,error_r_30,0.02865748564647302,30
755,2.0,error_r_30,0.0,30
756,2.0,error_r_30,0.013189363591023684,30
757,2.0,error_r_30,0.1925793933389344,30
758,2.0,error_r_30,0.004888089172553893,30
759,2.0,error_r_30,0.04162007016757918,30
760,2.0,error_r_30,0.0,30
761,2.0,error_r_30,0.0,30
762,2.0,error_r_30,0.0,30
763,3.0,error_r_30,0.15193353943291615,30
764,3.0,error_r_30,0.22726160506848653,30
765,3.0,error_r_30,0.0,30
766,3.0,error_r_30,0.004458007440423721,30
767,3.0,error_r_30,0.0,30
768,3.0,error_r_30,0.048408909528922246,30
769,3.0,error_r_30,0.07020008963598408,30
770,3.0,error_r_30,0.05445436763113286,30
771,3.0,error_r_30,0.002678134328551215,30
772,3.0,error_r_30,0.01006432107541881,30
773,3.0,error_r_30,0.06963735198805888,30
774,3.0,error_r_30,0.12932439542249044,30
775,3.0,error_r_30,0.18891639242789365,30
776,3.0,error_r_30,0.0028851050215034503,30
777,3.0,error_r_30,0.0,30
778,3.0,error_r_30,0.0,30
779,3.0,error_r_30,0.2494444375933463,30
780,3.0,error_r_30,0.30373069901521327,30
781,3.0,error_r_30,0.07655839343288941,30
782,3.0,error_r_30,0.05881118168641164,30
783,3.0,error_r_30,0.26512329335102847,30
784,3.0,error_r_30,0.12923016522125907,30
785,3.0,error_r_30,0.1447344747890439,30
786,3.0,error_r_30,0.15416185133496554,30
787,,error_r_30,0.00014527846116660966,30
788,,error_r_30,0.02345044199539626,30
789,,error_r_30,0.09635617914973077,30
790,,error_r_30,0.058883932722738085,30
791,,error_r_30,0.09155060007906822,30
792,,error_r_30,0.09046409358235152,30
793,,error_r_30,0.07127537254852065,30
794,,error_r_30,0.08614249801733809,30
795,3.0,error_r_30,0.0005646332939410208,30
796,3.0,error_r_30,0.24159246115953995,30
797,3.0,error_r_30,0.12578392803645846,30
798,3.0,error_r_30,0.10904428997083875,30
799,3.0,error_r_30,0.0,30
800,3.0,error_r_30,0.0,30
801,3.0,error_r_30,0.07551471421105767,30
802,3.0,error_r_30,0.07551471421105686,30
803,3.0,error_r_30,0.047889957877006784,30
804,3.0,error_r_30,0.006161252447148064,30
805,3.0,error_r_30,0.04892241925383604,30
806,3.0,error_r_30,0.011434857477720111,30
807,3.0,error_r_30,0.03336738595072333,30
808,3.0,error_r_30,0.0036855196403722703,30
809,3.0,error_r_30,0.08221794090679897,30
810,3.0,error_r_30,0.08221794090679897,30
811,3.0,error_r_30,0.024388302312185976,30
812,3.0,error_r_30,0.23182637884028903,30
813,3.0,error_r_30,0.0,30
814,3.0,error_r_30,0.12437492946492304,30
815,3.0,error_r_30,0.0391676038112243,30
816,3.0,error_r_30,0.0,30
817,3.0,error_r_30,0.05448103477259899,30
818,3.0,error_r_30,0.0046103083171556425,30
819,2.0,error_r_30,0.12071260422246638,30
820,2.0,error_r_30,0.007035465615554906,30
821,2.0,error_r_30,0.015058055204862034,30
822,2.0,error_r_30,0.04263228635618028,30
823,2.0,error_r_30,0.0,30
824,2.0,error_r_30,0.0,30
825,2.0,error_r_30,0.0,30
826,2.0,error_r_30,0.0,30
827,3.0,error_r_30,0.298165832048656,30
828,3.0,error_r_30,0.07560536738325657,30
829,3.0,error_r_30,0.019937574904268084,30
830,3.0,error_r_30,0.0,30
831,3.0,error_r_30,0.14180677723597993,30
832,3.0,error_r_30,0.1636743405259429,30
833,3.0,error_r_30,0.20699391770997647,30
834,3.0,error_r_30,0.17423708204130434,30
835,2.0,error_r_30,0.003911601279317418,30
836,2.0,error_r_30,0.014867133186413115,30
837,2.0,error_r_30,0.06389992678784114,30
838,2.0,error_r_30,0.06140040469958101,30
839,2.0,error_r_30,0.06764912631712694,30
840,2.0,error_r_30,0.05973760469535297,30
841,2.0,error_r_30,0.04527620777597184,30
842,2.0,error_r_30,0.0421928969146753,30
843,3.0,error_r_30,0.0,30
844,3.0,error_r_30,0.1840786205450014,30
845,3.0,error_r_30,0.14481295429192786,30
846,3.0,error_r_30,0.0,30
847,3.0,error_r_30,0.0,30
848,3.0,error_r_30,0.0,30
849,3.0,error_r_30,0.0,30
850,3.0,error_r_30,0.00787807854847138,30
851,3.0,error_r_30,0.0035619504374915026,30
852,3.0,error_r_30,0.039827823762049866,30
853,3.0,error_r_30,0.09215450435780126,30
854,3.0,error_r_30,0.07440159589772066,30
855,3.0,error_r_30,0.048855439127593915,30
856,3.0,error_r_30,0.05671541338330317,30
857,3.0,error_r_30,0.0031786040412743045,30
858,3.0,error_r_30,0.0031786040412743045,30
859,3.0,error_r_30,0.36911140455160346,30
860,3.0,error_r_30,0.29480038730305824,30
861,3.0,error_r_30,0.02872224684313873,30
862,3.0,error_r_30,0.13857457749648402,30
863,3.0,error_r_30,0.02011768466425785,30
864,3.0,error_r_30,0.00974659398154889,30
865,3.0,error_r_30,0.009100438594254329,30
866,3.0,error_r_30,0.008230919083266793,30
867,3.0,error_r_30,0.03673761195677328,30
868,3.0,error_r_30,0.28710548847663275,30
869,3.0,error_r_30,0.21242848884482798,30
870,3.0,error_r_30,0.18329065152120017,30
871,3.0,error_r_30,0.05548480905959873,30
872,3.0,error_r_30,0.008609613018102168,30
873,3.0,error_r_30,0.0,30
874,3.0,error_r_30,0.0,30
875,3.0,error_r_30,0.02011031923309151,30
876,3.0,error_r_30,0.004716129799547904,30
877,3.0,error_r_30,0.0019156629246756603,30
878,3.0,error_r_30,0.2686408846215776,30
879,3.0,error_r_30,0.0,30
880,3.0,error_r_30,0.0,30
881,3.0,error_r_30,0.0,30
882,3.0,error_r_30,0.04056058989472555,30
883,3.0,error_r_30,0.21196338379521582,30
884,3.0,error_r_30,0.035968310657829745,30
885,3.0,error_r_30,0.15818963433829836,30
886,3.0,error_r_30,0.12246111106246695,30
887,3.0,error_r_30,0.09101640658838789,30
888,3.0,error_r_30,0.09027378868349926,30
889,3.0,error_r_30,0.07701021210994291,30
890,3.0,error_r_30,0.07130157799782344,30
891,2.0,error_r_30,0.24659487558253937,30
892,2.0,error_r_30,0.1170024102791929,30
893,2.0,error_r_30,0.04228240725710715,30
894,2.0,error_r_30,0.18716018265807624,30
895,2.0,error_r_30,0.26170136190346494,30
896,2.0,error_r_30,0.0,30
897,2.0,error_r_30,0.0029552786691311944,30
898,2.0,error_r_30,0.0038741962794767576,30
899,3.0,error_r_30,0.16661779109218133,30
900,3.0,error_r_30,0.0038352954663751675,30
901,3.0,error_r_30,0.04632262638482484,30
902,3.0,error_r_30,0.060710846892053576,30
903,3.0,error_r_30,0.056317361089232666,30
904,3.0,error_r_30,0.05046718604927325,30
905,3.0,error_r_30,0.056344901162657966,30
906,3.0,error_r_30,0.04490249166454987,30
907,3.0,error_r_30,0.15543577743349185,30
908,3.0,error_r_30,0.1612150345359907,30
909,3.0,error_r_30,0.07301313615117956,30
910,3.0,error_r_30,6.28950053951232e-05,30
911,3.0,error_r_30,0.0,30
912,3.0,error_r_30,0.0,30
913,3.0,error_r_30,0.0,30
914,3.0,error_r_30,0.0,30
915,3.0,error_r_30,0.18688955552795614,30
916,3.0,error_r_30,0.24252316100139706,30
917,3.0,error_r_30,0.0,30
918,3.0,error_r_30,0.020662352802251985,30
919,3.0,error_r_30,0.05218591437167626,30
920,3.0,error_r_30,0.018093565182278296,30
921,3.0,error_r_30,0.0005575279938887935,30
922,3.0,error_r_30,0.014265577721552835,30
923,3.0,error_r_30,0.21525125240744405,30
924,3.0,error_r_30,0.2075794006946667,30
925,3.0,error_r_30,0.397185498214144,30
926,3.0,error_r_30,0.08660221843743733,30
927,3.0,error_r_30,0.006085743985948457,30
928,3.0,error_r_30,0.007601503561717876,30
929,3.0,error_r_30,0.0,30
930,3.0,error_r_30,0.0,30
931,3.0,error_r_30,0.006250309000205683,30
932,3.0,error_r_30,0.006402186473949629,30
933,3.0,error_r_30,0.01317633595507765,30
934,3.0,error_r_30,0.012830607252443395,30
935,3.0,error_r_30,0.05539137507132975,30
936,3.0,error_r_30,0.05292906193614528,30
937,3.0,error_r_30,0.06244958035810072,30
938,3.0,error_r_30,0.06624422567770652,30
939,3.0,error_r_30,0.025281119721971747,30
940,3.0,error_r_30,0.3250336070337773,30
941,3.0,error_r_30,0.14330844362759876,30
942,3.0,error_r_30,0.0,30
943,3.0,error_r_30,0.0,30
944,3.0,error_r_30,7.186999657506338e-05,30
945,3.0,error_r_30,0.0,30
946,3.0,error_r_30,0.0,30
947,3.0,error_r_30,0.007599680098752516,30
948,3.0,error_r_30,0.038494749778375296,30
949,3.0,error_r_30,0.007599574199863644,30
950,3.0,error_r_30,0.019312266417751165,30
951,3.0,error_r_30,0.12028595003898468,30
952,3.0,error_r_30,0.04560789662323697,30
953,3.0,error_r_30,0.0,30
954,3.0,error_r_30,0.04474939906726225,30
955,3.0,error_r_30,0.21033919135826107,30
956,3.0,error_r_30,0.28293631043320316,30
957,3.0,error_r_30,0.1660143781556214,30
958,3.0,error_r_30,0.011522776030495199,30
959,3.0,error_r_30,0.09749323673195981,30
960,3.0,error_r_30,0.07991828294295528,30
961,3.0,error_r_30,0.06913199920327516,30
962,3.0,error_r_30,0.0324483180225459,30
963,3.0,error_r_30,0.4428131143919738,30
964,3.0,error_r_30,0.2563543744728302,30
965,3.0,error_r_30,0.2998387439557176,30
966,3.0,error_r_30,0.14866787737113804,30
967,3.0,error_r_30,0.14566232559349437,30
968,3.0,error_r_30,0.14960728370926465,30
969,3.0,error_r_30,0.1431637036710115,30
970,3.0,error_r_30,0.14316370367101178,30
971,3.0,error_r_30,0.24445101829782875,30
972,3.0,error_r_30,0.07878124390295418,30
973,3.0,error_r_30,0.4699520815908223,30
974,3.0,error_r_30,0.0012170977158034492,30
975,3.0,error_r_30,0.0063068881160080695,30
976,3.0,error_r_30,0.013722914921574488,30
977,3.0,error_r_30,0.012203735911876117,30
978,3.0,error_r_30,0.018813550144679274,30
979,3.0,error_r_30,0.20132900754019728,30
980,3.0,error_r_30,0.0667060282286309,30
981,3.0,error_r_30,0.04729998441198276,30
982,3.0,error_r_30,0.10549091195400723,30
983,3.0,error_r_30,0.1253371428467127,30
984,3.0,error_r_30,0.11233344377972602,30
985,3.0,error_r_30,0.039942881711411,30
986,3.0,error_r_30,0.04224577044621498,30
987,3.0,error_r_30,0.23557965601073455,30
988,3.0,error_r_30,0.15698167251248368,30
989,3.0,error_r_30,0.062049446964350004,30
990,3.0,error_r_30,0.0630519787717365,30
991,3.0,error_r_30,0.1686592800213767,30
992,3.0,error_r_30,0.12242920584906826,30
993,3.0,error_r_30,0.11941485737776572,30
994,3.0,error_r_30,0.15126660411609996,30
995,3.0,error_r_30,0.1989378771388434,30
996,3.0,error_r_30,0.01932671014217961,30
997,3.0,error_r_30,0.09640606378293234,30
998,3.0,error_r_30,0.07324506676826059,30
999,3.0,error_r_30,0.1599828619087105,30
1000,3.0,error_r_30,0.0937218181685536,30
1001,3.0,error_r_30,0.1879456883291969,30
1002,3.0,error_r_30,0.1715285403330754,30
1003,3.0,error_r_30,0.07725549677647303,30
1004,3.0,error_r_30,0.004266788301222171,30
1005,3.0,error_r_30,0.09179402498890539,30
1006,3.0,error_r_30,0.04820479702521003,30
1007,3.0,error_r_30,0.02751394126185843,30
1008,3.0,error_r_30,0.1621417922723811,30
1009,3.0,error_r_30,0.09682091330168108,30
1010,3.0,error_r_30,0.13794743937670256,30
1011,3.0,error_r_30,0.0014500547317789277,30
1012,3.0,error_r_30,0.009521555413586609,30
1013,3.0,error_r_30,0.01936132702935422,30
1014,3.0,error_r_30,0.0604513395095234,30
1015,3.0,error_r_30,0.007870614988334596,30
1016,3.0,error_r_30,0.004075515134971678,30
1017,3.0,error_r_30,0.0,30
1018,3.0,error_r_30,0.0,30
1019,2.0,error_r_30,0.12498365188663078,30
1020,2.0,error_r_30,0.19828542627743653,30
1021,2.0,error_r_30,0.1885892489451558,30
1022,2.0,error_r_30,0.0888789626476211,30
1023,2.0,error_r_30,0.07304619043092184,30
1024,2.0,error_r_30,0.0,30
1025,2.0,error_r_30,0.0,30
1026,2.0,error_r_30,0.0037928075042741364,30
1027,2.0,error_r_30,0.0,30
1028,2.0,error_r_30,0.00023515554279761344,30
1029,3.0,error_r_30,0.07081361237727121,30
1030,3.0,error_r_30,0.028334141685106607,30
1031,3.0,error_r_30,0.0,30
1032,,error_r_30,0.0,30
1033,3.0,error_r_30,0.0,30
1034,3.0,error_r_30,0.0,30
1035,3.0,error_r_30,0.07130152614641432,30
1036,3.0,error_r_30,0.049570132889710496,30
1037,2.0,error_r_30,0.005642548316856608,30
1038,3.0,error_r_30,0.0009737386846082775,30
1039,2.0,error_r_30,0.037774851330263,30
1040,3.0,error_r_30,0.006013179389623664,30
1041,3.0,error_r_30,0.04044493120413068,30
1042,3.0,error_r_30,0.0,30
1043,3.0,error_r_30,0.0,30
1044,3.0,error_r_30,0.014217068369710067,30
1045,3.0,error_r_30,0.0,30
1046,2.0,error_r_30,0.06108603423494462,30
1047,3.0,error_r_30,0.15056373091005343,30
1048,3.0,error_r_30,0.0,30
1049,3.0,error_r_30,0.0,30
1050,3.0,error_r_30,0.04739801142216539,30
1051,3.0,error_r_30,0.008451299905881232,30
1052,3.0,error_r_30,0.024976819504624062,30
1053,3.0,error_r_30,0.006273223824828025,30
1054,3.0,error_r_30,0.0004774326174304308,30
1055,3.0,error_r_30,0.0896167791154613,30
1056,3.0,error_r_30,0.14676043762232568,30
1057,3.0,error_r_30,0.0028460173359130536,30
1058,3.0,error_r_30,0.4681980952214146,30
1059,3.0,error_r_30,0.0,30
1060,3.0,error_r_30,0.005165677032738213,30
1061,3.0,error_r_30,0.008367978144061646,30
1062,2.0,error_r_30,0.0006771414952879922,30
1063,3.0,error_r_30,0.05224673874051798,30
1064,2.0,error_r_30,0.01769855336956632,30
