,n,range,value
540,20,"(-0.000964, 0.333]",0.26170136190346494
541,20,"(-0.000964, 0.333]",0.02579227281880995
542,20,"(-0.000964, 0.333]",0.009584804573340964
543,20,"(-0.000964, 0.333]",0.009356270503496368
544,20,"(-0.000964, 0.333]",0.16661779109218133
545,20,"(-0.000964, 0.333]",0.06407557381453002
546,20,"(-0.000964, 0.333]",0.1239919558735578
547,20,"(-0.000964, 0.333]",0.060710846892053576
548,20,"(-0.000964, 0.333]",0.056317361089232666
549,20,"(-0.000964, 0.333]",0.05754770878571076
550,20,"(-0.000964, 0.333]",0.056344901162657966
551,20,"(-0.000964, 0.333]",0.04490249166454987
552,20,"(0.665, 0.998]",0.20392989889130847
553,20,"(0.333, 0.665]",0.26282000395760813
554,20,"(-0.000964, 0.333]",0.13659170186338312
555,20,"(-0.000964, 0.333]",6.28950053951232e-05
556,20,"(-0.000964, 0.333]",0.0
557,20,"(-0.000964, 0.333]",0.0
558,20,"(-0.000964, 0.333]",0.0
559,20,"(-0.000964, 0.333]",0.0
560,20,"(0.333, 0.665]",0.18814740085680826
561,20,"(0.333, 0.665]",0.2425728746918572
562,20,"(0.333, 0.665]",0.0
563,20,"(-0.000964, 0.333]",0.04264216606880175
564,20,"(-0.000964, 0.333]",0.06046504038289906
565,20,"(-0.000964, 0.333]",0.025828905171155526
566,20,"(-0.000964, 0.333]",0.0005575279938887935
567,20,"(-0.000964, 0.333]",0.014265577721552835
568,20,"(0.665, 0.998]",0.28106987012815215
569,20,"(0.665, 0.998]",0.268061795347814
570,20,"(0.665, 0.998]",0.397185498214144
571,20,"(0.333, 0.665]",0.08660221843743733
572,20,"(-0.000964, 0.333]",0.006085743985948457
573,20,"(-0.000964, 0.333]",0.007601503561717876
574,20,"(-0.000964, 0.333]",0.0
575,20,"(-0.000964, 0.333]",0.0
576,20,"(0.333, 0.665]",0.03503130841866947
577,20,"(0.333, 0.665]",0.03470968720358275
578,20,"(0.333, 0.665]",0.04275331412168772
579,20,"(0.333, 0.665]",0.04180059169124567
580,20,"(0.333, 0.665]",0.07450169704183174
581,20,"(0.333, 0.665]",0.07147499863531052
582,20,"(0.333, 0.665]",0.080204877930614
583,20,"(0.333, 0.665]",0.08404491789198898
584,20,"(0.333, 0.665]",0.025281119721971747
585,20,"(0.333, 0.665]",0.3250336070337773
586,20,"(-0.000964, 0.333]",0.21233783389225677
587,20,"(-0.000964, 0.333]",0.0
588,20,"(-0.000964, 0.333]",0.0
589,20,"(-0.000964, 0.333]",0.0013583527184926306
590,20,"(-0.000964, 0.333]",0.0
591,20,"(-0.000964, 0.333]",0.0
592,20,"(0.665, 0.998]",0.11399769870730292
593,20,"(0.333, 0.665]",0.04483056469219025
594,20,"(0.333, 0.665]",0.1512777422795245
595,20,"(0.333, 0.665]",0.019312266417751165
596,20,"(0.333, 0.665]",0.12028595003898468
597,20,"(0.333, 0.665]",0.04560789662323697
598,20,"(0.333, 0.665]",0.0
599,20,"(-0.000964, 0.333]",0.05809612832440401
600,20,"(0.665, 0.998]",0.21033919135826107
601,20,"(0.665, 0.998]",0.30727056593779245
602,20,"(0.333, 0.665]",0.16629600762316638
603,20,"(0.665, 0.998]",0.011522776030495199
604,20,"(0.333, 0.665]",0.09749323673195981
605,20,"(0.333, 0.665]",0.07991828294295528
606,20,"(-0.000964, 0.333]",0.08851709001037057
607,20,"(-0.000964, 0.333]",0.0324483180225459
608,20,"(0.665, 0.998]",0.4428131143919738
609,20,"(0.333, 0.665]",0.33947533368557886
610,20,"(0.333, 0.665]",0.2998387439557176
611,20,"(0.333, 0.665]",0.15106974712992927
612,20,"(0.333, 0.665]",0.14661863945348844
613,20,"(0.333, 0.665]",0.14963777313542623
614,20,"(0.333, 0.665]",0.14367971950516106
615,20,"(0.333, 0.665]",0.14367971950516126
616,20,"(-0.000964, 0.333]",0.2444518477942085
617,20,"(-0.000964, 0.333]",0.1619706551321088
618,20,"(-0.000964, 0.333]",0.4699520815908223
619,20,"(-0.000964, 0.333]",0.0012170977158034492
620,20,"(-0.000964, 0.333]",0.0063068881160080695
621,20,"(-0.000964, 0.333]",0.013722914921574488
622,20,"(-0.000964, 0.333]",0.012203735911876117
623,20,"(-0.000964, 0.333]",0.018813550144679274
624,20,"(0.333, 0.665]",0.20476408171921526
625,20,"(0.333, 0.665]",0.08788222067133789
626,20,"(0.333, 0.665]",0.04729998441198276
627,20,"(0.333, 0.665]",0.10549091195400723
628,20,"(0.333, 0.665]",0.1253371428467127
629,20,"(0.333, 0.665]",0.11902391613483972
630,20,"(0.333, 0.665]",0.039942881711411
631,20,"(-0.000964, 0.333]",0.04224577044621498
632,20,"(-0.000964, 0.333]",0.23557965601073455
633,20,"(-0.000964, 0.333]",0.15698167251248368
634,20,"(-0.000964, 0.333]",0.06608421420220555
635,20,"(-0.000964, 0.333]",0.11514781813527175
636,20,"(-0.000964, 0.333]",0.3454972536296484
637,20,"(-0.000964, 0.333]",0.12360913163968384
638,20,"(-0.000964, 0.333]",0.11941485737776572
639,20,"(-0.000964, 0.333]",0.15126660411609996
640,20,"(0.665, 0.998]",0.25428893465965513
641,20,"(0.665, 0.998]",0.01932671014217961
642,20,"(0.333, 0.665]",0.18758899645224383
643,20,"(0.333, 0.665]",0.08754599968128388
644,20,"(-0.000964, 0.333]",0.22865616497161528
645,20,"(-0.000964, 0.333]",0.14659236629311664
646,20,"(-0.000964, 0.333]",0.2050089988800291
647,20,"(-0.000964, 0.333]",0.21368916174846816
648,20,"(0.665, 0.998]",0.20509644814262704
649,20,"(0.333, 0.665]",0.004266788301222171
650,20,"(-0.000964, 0.333]",0.09179402498890539
651,20,"(-0.000964, 0.333]",0.05128867646230334
652,20,"(-0.000964, 0.333]",0.02751394126185843
653,20,"(-0.000964, 0.333]",0.17874995446768807
654,20,"(-0.000964, 0.333]",0.17927107999099698
655,20,"(-0.000964, 0.333]",0.17802108501904626
656,20,"(0.333, 0.665]",0.13140042640959984
657,20,"(0.333, 0.665]",0.12658854019395968
658,20,"(0.333, 0.665]",0.01936132702935422
659,20,"(-0.000964, 0.333]",0.08338987820186756
660,20,"(-0.000964, 0.333]",0.007870614988334596
661,20,"(-0.000964, 0.333]",0.007740942603174674
662,20,"(-0.000964, 0.333]",0.0
663,20,"(-0.000964, 0.333]",0.0
664,20,"(0.333, 0.665]",0.12498365188663078
665,20,"(0.665, 0.998]",0.19828542627743653
666,20,"(0.665, 0.998]",0.1885892489451558
667,20,"(0.333, 0.665]",0.0888789626476211
668,20,"(0.333, 0.665]",0.07304619043092184
669,20,"(-0.000964, 0.333]",0.0
670,20,"(-0.000964, 0.333]",0.0
671,20,"(-0.000964, 0.333]",0.0037928075042741364
672,20,"(-0.000964, 0.333]",0.10099342144693209
673,20,"(-0.000964, 0.333]",0.009871055747630732
674,20,"(-0.000964, 0.333]",0.07081361237727121
675,20,"(-0.000964, 0.333]",0.028334141685106607
676,20,"(-0.000964, 0.333]",0.0
677,20,"(-0.000964, 0.333]",0.13471048986277345
678,20,"(-0.000964, 0.333]",0.0
679,20,"(-0.000964, 0.333]",0.05804706983316426
680,20,"(-0.000964, 0.333]",0.1289502111052725
681,20,"(-0.000964, 0.333]",0.16641463992700423
682,20,"(-0.000964, 0.333]",0.005642548316856608
683,20,"(-0.000964, 0.333]",0.0009737386846082775
684,20,"(-0.000964, 0.333]",0.03804699433831619
685,20,"(-0.000964, 0.333]",0.1009140208601937
686,20,"(-0.000964, 0.333]",0.05486701293576452
687,20,"(-0.000964, 0.333]",0.0
688,20,"(-0.000964, 0.333]",0.052609026494714536
689,20,"(-0.000964, 0.333]",0.07359624305754163
690,20,"(-0.000964, 0.333]",0.0
691,20,"(-0.000964, 0.333]",0.10025212334265007
692,20,"(-0.000964, 0.333]",0.17023101238408625
693,20,"(-0.000964, 0.333]",0.0
694,20,"(-0.000964, 0.333]",0.004514135082467569
695,20,"(-0.000964, 0.333]",0.1280354111770998
696,20,"(0.333, 0.665]",0.008451299905881232
697,20,"(-0.000964, 0.333]",0.02982917667996503
698,20,"(-0.000964, 0.333]",0.006273223824828025
699,20,"(-0.000964, 0.333]",0.0004774326174304308
700,20,"(0.333, 0.665]",0.1091503364947609
701,20,"(-0.000964, 0.333]",0.14676043762232568
702,20,"(-0.000964, 0.333]",0.16556514349344656
703,20,"(-0.000964, 0.333]",0.4682046152908915
704,20,"(-0.000964, 0.333]",0.0120742167353623
705,20,"(-0.000964, 0.333]",0.005165677032738213
706,20,"(-0.000964, 0.333]",0.09320632383637642
707,20,"(-0.000964, 0.333]",0.0006771414952879922
708,20,"(-0.000964, 0.333]",0.05224673874051798
709,20,"(-0.000964, 0.333]",0.09069009040441554
710,30,"(0.333, 0.665]",0.16837117628581785
711,30,"(-0.000964, 0.333]",0.0
712,30,"(0.665, 0.998]",0.10760098572288469
713,30,"(0.665, 0.998]",0.0008801391432896557
714,30,"(0.665, 0.998]",0.43616504676639684
715,30,"(0.665, 0.998]",0.35435996763168753
716,30,"(0.333, 0.665]",8.348212505922722e-06
717,30,"(0.333, 0.665]",0.0
718,30,"(0.333, 0.665]",0.0007631134125362576
719,30,"(0.665, 0.998]",0.05852191136076787
720,30,"(0.665, 0.998]",0.01905395673067938
721,30,"(0.665, 0.998]",0.11307807620736292
722,30,"(0.665, 0.998]",0.0898892150287128
723,30,"(0.665, 0.998]",0.0
724,30,"(0.333, 0.665]",0.0
725,30,"(0.333, 0.665]",0.14268722339101333
726,30,"(0.665, 0.998]",0.0
727,30,"(0.665, 0.998]",0.0
728,30,"(0.333, 0.665]",0.43270665376057327
729,30,"(0.665, 0.998]",0.051468598470742866
730,30,"(0.665, 0.998]",0.10695772242331462
731,30,"(0.665, 0.998]",0.07649174340814711
732,30,"(0.665, 0.998]",0.2798254447280878
733,30,"(0.333, 0.665]",0.29224582618463396
734,30,"(0.333, 0.665]",0.4092865853814047
735,30,"(0.665, 0.998]",0.0873058117910859
736,30,"(0.665, 0.998]",0.43616504676639684
737,30,"(0.333, 0.665]",8.348212505922722e-06
738,30,"(0.665, 0.998]",0.221953404076462
739,30,"(0.665, 0.998]",0.2514007864982235
740,30,"(0.333, 0.665]",0.29224582618463396
741,30,"(0.333, 0.665]",0.0009582706220552776
742,30,"(0.333, 0.665]",0.0
743,30,"(0.665, 0.998]",0.001039019800652103
744,30,"(0.665, 0.998]",0.00140527092807531
745,30,"(0.665, 0.998]",0.5198815557880441
746,30,"(0.333, 0.665]",0.0
747,30,"(0.665, 0.998]",0.11124926341962832
748,30,"(0.665, 0.998]",0.1392525838206716
749,30,"(0.333, 0.665]",0.13765173041465822
750,30,"(0.665, 0.998]",0.12033988112567512
751,30,"(0.333, 0.665]",0.09658667597396547
752,30,"(0.665, 0.998]",0.1881029360416418
753,30,"(0.665, 0.998]",0.2783286606063993
754,30,"(0.333, 0.665]",0.02865748564647302
755,30,"(-0.000964, 0.333]",0.0
756,30,"(-0.000964, 0.333]",0.013189363591023684
757,30,"(-0.000964, 0.333]",0.1925793933389344
758,30,"(-0.000964, 0.333]",0.004888089172553893
759,30,"(-0.000964, 0.333]",0.04162007016757918
760,30,"(-0.000964, 0.333]",0.0
761,30,"(-0.000964, 0.333]",0.0
762,30,"(-0.000964, 0.333]",0.0
763,30,"(0.665, 0.998]",0.15193353943291615
764,30,"(0.665, 0.998]",0.22726160506848653
765,30,"(0.333, 0.665]",0.0
766,30,"(0.665, 0.998]",0.004458007440423721
767,30,"(-0.000964, 0.333]",0.0
768,30,"(-0.000964, 0.333]",0.048408909528922246
769,30,"(-0.000964, 0.333]",0.07020008963598408
770,30,"(-0.000964, 0.333]",0.05445436763113286
771,30,"(0.665, 0.998]",0.002678134328551215
772,30,"(0.665, 0.998]",0.01006432107541881
773,30,"(0.665, 0.998]",0.06963735198805888
774,30,"(-0.000964, 0.333]",0.12932439542249044
775,30,"(-0.000964, 0.333]",0.18891639242789365
776,30,"(-0.000964, 0.333]",0.0028851050215034503
777,30,"(-0.000964, 0.333]",0.0
778,30,"(-0.000964, 0.333]",0.0
779,30,"(0.333, 0.665]",0.2494444375933463
780,30,"(0.333, 0.665]",0.30373069901521327
781,30,"(-0.000964, 0.333]",0.07655839343288941
782,30,"(-0.000964, 0.333]",0.05881118168641164
783,30,"(-0.000964, 0.333]",0.26512329335102847
784,30,"(-0.000964, 0.333]",0.12923016522125907
785,30,"(-0.000964, 0.333]",0.1447344747890439
786,30,"(-0.000964, 0.333]",0.15416185133496554
787,30,"(-0.000964, 0.333]",0.00014527846116660966
788,30,"(-0.000964, 0.333]",0.02345044199539626
789,30,"(-0.000964, 0.333]",0.09635617914973077
790,30,"(-0.000964, 0.333]",0.058883932722738085
791,30,"(-0.000964, 0.333]",0.09155060007906822
792,30,"(-0.000964, 0.333]",0.09046409358235152
793,30,"(-0.000964, 0.333]",0.07127537254852065
794,30,"(-0.000964, 0.333]",0.08614249801733809
795,30,"(0.665, 0.998]",0.0005646332939410208
796,30,"(0.665, 0.998]",0.24159246115953995
797,30,"(0.665, 0.998]",0.12578392803645846
798,30,"(0.665, 0.998]",0.10904428997083875
799,30,"(0.333, 0.665]",0.0
800,30,"(-0.000964, 0.333]",0.0
801,30,"(-0.000964, 0.333]",0.07551471421105767
802,30,"(-0.000964, 0.333]",0.07551471421105686
803,30,"(0.665, 0.998]",0.047889957877006784
804,30,"(0.665, 0.998]",0.006161252447148064
805,30,"(0.333, 0.665]",0.04892241925383604
806,30,"(-0.000964, 0.333]",0.011434857477720111
807,30,"(-0.000964, 0.333]",0.03336738595072333
808,30,"(-0.000964, 0.333]",0.0036855196403722703
809,30,"(-0.000964, 0.333]",0.08221794090679897
810,30,"(-0.000964, 0.333]",0.08221794090679897
811,30,"(0.333, 0.665]",0.024388302312185976
812,30,"(0.333, 0.665]",0.23182637884028903
813,30,"(-0.000964, 0.333]",0.0
814,30,"(0.333, 0.665]",0.12437492946492304
815,30,"(-0.000964, 0.333]",0.0391676038112243
816,30,"(-0.000964, 0.333]",0.0
817,30,"(-0.000964, 0.333]",0.05448103477259899
818,30,"(-0.000964, 0.333]",0.0046103083171556425
819,30,"(0.333, 0.665]",0.12071260422246638
820,30,"(-0.000964, 0.333]",0.007035465615554906
821,30,"(-0.000964, 0.333]",0.015058055204862034
822,30,"(-0.000964, 0.333]",0.04263228635618028
823,30,"(-0.000964, 0.333]",0.0
824,30,"(-0.000964, 0.333]",0.0
825,30,"(-0.000964, 0.333]",0.0
826,30,"(-0.000964, 0.333]",0.0
827,30,"(0.665, 0.998]",0.298165832048656
828,30,"(0.665, 0.998]",0.07560536738325657
829,30,"(-0.000964, 0.333]",0.019937574904268084
830,30,"(-0.000964, 0.333]",0.0
831,30,"(-0.000964, 0.333]",0.14180677723597993
832,30,"(-0.000964, 0.333]",0.1636743405259429
833,30,"(-0.000964, 0.333]",0.20699391770997647
834,30,"(-0.000964, 0.333]",0.17423708204130434
835,30,"(0.333, 0.665]",0.003911601279317418
836,30,"(-0.000964, 0.333]",0.014867133186413115
837,30,"(-0.000964, 0.333]",0.06389992678784114
838,30,"(-0.000964, 0.333]",0.06140040469958101
839,30,"(-0.000964, 0.333]",0.06764912631712694
840,30,"(-0.000964, 0.333]",0.05973760469535297
841,30,"(-0.000964, 0.333]",0.04527620777597184
842,30,"(-0.000964, 0.333]",0.0421928969146753
843,30,"(0.333, 0.665]",0.0
844,30,"(0.333, 0.665]",0.1840786205450014
845,30,"(0.333, 0.665]",0.14481295429192786
846,30,"(0.333, 0.665]",0.0
847,30,"(0.333, 0.665]",0.0
848,30,"(0.333, 0.665]",0.0
849,30,"(0.333, 0.665]",0.0
850,30,"(-0.000964, 0.333]",0.00787807854847138
851,30,"(0.665, 0.998]",0.0035619504374915026
852,30,"(0.665, 0.998]",0.039827823762049866
853,30,"(0.665, 0.998]",0.09215450435780126
854,30,"(0.665, 0.998]",0.07440159589772066
855,30,"(0.665, 0.998]",0.048855439127593915
856,30,"(-0.000964, 0.333]",0.05671541338330317
857,30,"(-0.000964, 0.333]",0.0031786040412743045
858,30,"(-0.000964, 0.333]",0.0031786040412743045
859,30,"(-0.000964, 0.333]",0.36911140455160346
860,30,"(-0.000964, 0.333]",0.29480038730305824
861,30,"(-0.000964, 0.333]",0.02872224684313873
862,30,"(0.333, 0.665]",0.13857457749648402
863,30,"(-0.000964, 0.333]",0.02011768466425785
864,30,"(-0.000964, 0.333]",0.00974659398154889
865,30,"(-0.000964, 0.333]",0.009100438594254329
866,30,"(-0.000964, 0.333]",0.008230919083266793
867,30,"(0.333, 0.665]",0.03673761195677328
868,30,"(0.333, 0.665]",0.28710548847663275
869,30,"(0.333, 0.665]",0.21242848884482798
870,30,"(-0.000964, 0.333]",0.18329065152120017
871,30,"(-0.000964, 0.333]",0.05548480905959873
872,30,"(-0.000964, 0.333]",0.008609613018102168
873,30,"(-0.000964, 0.333]",0.0
874,30,"(-0.000964, 0.333]",0.0
875,30,"(0.665, 0.998]",0.02011031923309151
876,30,"(0.665, 0.998]",0.004716129799547904
877,30,"(0.665, 0.998]",0.0019156629246756603
878,30,"(0.665, 0.998]",0.2686408846215776
879,30,"(-0.000964, 0.333]",0.0
880,30,"(-0.000964, 0.333]",0.0
881,30,"(-0.000964, 0.333]",0.0
882,30,"(-0.000964, 0.333]",0.04056058989472555
883,30,"(0.665, 0.998]",0.21196338379521582
884,30,"(0.333, 0.665]",0.035968310657829745
885,30,"(-0.000964, 0.333]",0.15818963433829836
886,30,"(-0.000964, 0.333]",0.12246111106246695
887,30,"(-0.000964, 0.333]",0.09101640658838789
888,30,"(-0.000964, 0.333]",0.09027378868349926
889,30,"(-0.000964, 0.333]",0.07701021210994291
890,30,"(-0.000964, 0.333]",0.07130157799782344
891,30,"(0.665, 0.998]",0.24659487558253937
892,30,"(0.665, 0.998]",0.1170024102791929
893,30,"(0.665, 0.998]",0.04228240725710715
894,30,"(0.665, 0.998]",0.18716018265807624
895,30,"(-0.000964, 0.333]",0.26170136190346494
896,30,"(-0.000964, 0.333]",0.0
897,30,"(-0.000964, 0.333]",0.0029552786691311944
898,30,"(-0.000964, 0.333]",0.0038741962794767576
899,30,"(-0.000964, 0.333]",0.16661779109218133
900,30,"(-0.000964, 0.333]",0.0038352954663751675
901,30,"(-0.000964, 0.333]",0.04632262638482484
902,30,"(-0.000964, 0.333]",0.060710846892053576
903,30,"(-0.000964, 0.333]",0.056317361089232666
904,30,"(-0.000964, 0.333]",0.05046718604927325
905,30,"(-0.000964, 0.333]",0.056344901162657966
906,30,"(-0.000964, 0.333]",0.04490249166454987
907,30,"(0.665, 0.998]",0.15543577743349185
908,30,"(0.333, 0.665]",0.1612150345359907
909,30,"(-0.000964, 0.333]",0.07301313615117956
910,30,"(-0.000964, 0.333]",6.28950053951232e-05
911,30,"(-0.000964, 0.333]",0.0
912,30,"(-0.000964, 0.333]",0.0
913,30,"(-0.000964, 0.333]",0.0
914,30,"(-0.000964, 0.333]",0.0
915,30,"(0.333, 0.665]",0.18688955552795614
916,30,"(0.333, 0.665]",0.24252316100139706
917,30,"(0.333, 0.665]",0.0
918,30,"(-0.000964, 0.333]",0.020662352802251985
919,30,"(-0.000964, 0.333]",0.05218591437167626
920,30,"(-0.000964, 0.333]",0.018093565182278296
921,30,"(-0.000964, 0.333]",0.0005575279938887935
922,30,"(-0.000964, 0.333]",0.014265577721552835
923,30,"(0.665, 0.998]",0.21525125240744405
924,30,"(0.665, 0.998]",0.2075794006946667
925,30,"(0.665, 0.998]",0.397185498214144
926,30,"(0.333, 0.665]",0.08660221843743733
927,30,"(-0.000964, 0.333]",0.006085743985948457
928,30,"(-0.000964, 0.333]",0.007601503561717876
929,30,"(-0.000964, 0.333]",0.0
930,30,"(-0.000964, 0.333]",0.0
931,30,"(0.333, 0.665]",0.006250309000205683
932,30,"(0.333, 0.665]",0.006402186473949629
933,30,"(0.333, 0.665]",0.01317633595507765
934,30,"(0.333, 0.665]",0.012830607252443395
935,30,"(0.333, 0.665]",0.05539137507132975
936,30,"(0.333, 0.665]",0.05292906193614528
937,30,"(0.333, 0.665]",0.06244958035810072
938,30,"(0.333, 0.665]",0.06624422567770652
939,30,"(0.333, 0.665]",0.025281119721971747
940,30,"(0.333, 0.665]",0.3250336070337773
941,30,"(-0.000964, 0.333]",0.14330844362759876
942,30,"(-0.000964, 0.333]",0.0
943,30,"(-0.000964, 0.333]",0.0
944,30,"(-0.000964, 0.333]",7.186999657506338e-05
945,30,"(-0.000964, 0.333]",0.0
946,30,"(-0.000964, 0.333]",0.0
947,30,"(0.665, 0.998]",0.007599680098752516
948,30,"(0.333, 0.665]",0.038494749778375296
949,30,"(0.333, 0.665]",0.007599574199863644
950,30,"(0.333, 0.665]",0.019312266417751165
951,30,"(0.333, 0.665]",0.12028595003898468
952,30,"(0.333, 0.665]",0.04560789662323697
953,30,"(0.333, 0.665]",0.0
954,30,"(-0.000964, 0.333]",0.04474939906726225
955,30,"(0.665, 0.998]",0.21033919135826107
956,30,"(0.665, 0.998]",0.28293631043320316
957,30,"(0.333, 0.665]",0.1660143781556214
958,30,"(0.665, 0.998]",0.011522776030495199
959,30,"(0.333, 0.665]",0.09749323673195981
960,30,"(0.333, 0.665]",0.07991828294295528
961,30,"(-0.000964, 0.333]",0.06913199920327516
962,30,"(-0.000964, 0.333]",0.0324483180225459
963,30,"(0.665, 0.998]",0.4428131143919738
964,30,"(0.333, 0.665]",0.2563543744728302
965,30,"(0.333, 0.665]",0.2998387439557176
966,30,"(0.333, 0.665]",0.14866787737113804
967,30,"(0.333, 0.665]",0.14566232559349437
968,30,"(0.333, 0.665]",0.14960728370926465
969,30,"(0.333, 0.665]",0.1431637036710115
970,30,"(0.333, 0.665]",0.14316370367101178
971,30,"(-0.000964, 0.333]",0.24445101829782875
972,30,"(-0.000964, 0.333]",0.07878124390295418
973,30,"(-0.000964, 0.333]",0.4699520815908223
974,30,"(-0.000964, 0.333]",0.0012170977158034492
975,30,"(-0.000964, 0.333]",0.0063068881160080695
976,30,"(-0.000964, 0.333]",0.013722914921574488
977,30,"(-0.000964, 0.333]",0.012203735911876117
978,30,"(-0.000964, 0.333]",0.018813550144679274
979,30,"(0.333, 0.665]",0.20132900754019728
980,30,"(0.333, 0.665]",0.0667060282286309
981,30,"(0.333, 0.665]",0.04729998441198276
982,30,"(0.333, 0.665]",0.10549091195400723
983,30,"(0.333, 0.665]",0.1253371428467127
984,30,"(0.333, 0.665]",0.11233344377972602
985,30,"(0.333, 0.665]",0.039942881711411
986,30,"(-0.000964, 0.333]",0.04224577044621498
987,30,"(-0.000964, 0.333]",0.23557965601073455
988,30,"(-0.000964, 0.333]",0.15698167251248368
989,30,"(-0.000964, 0.333]",0.062049446964350004
990,30,"(-0.000964, 0.333]",0.0630519787717365
991,30,"(-0.000964, 0.333]",0.1686592800213767
992,30,"(-0.000964, 0.333]",0.12242920584906826
993,30,"(-0.000964, 0.333]",0.11941485737776572
994,30,"(-0.000964, 0.333]",0.15126660411609996
995,30,"(0.665, 0.998]",0.1989378771388434
996,30,"(0.665, 0.998]",0.01932671014217961
997,30,"(0.333, 0.665]",0.09640606378293234
998,30,"(0.333, 0.665]",0.07324506676826059
999,30,"(-0.000964, 0.333]",0.1599828619087105
1000,30,"(-0.000964, 0.333]",0.0937218181685536
1001,30,"(-0.000964, 0.333]",0.1879456883291969
1002,30,"(-0.000964, 0.333]",0.1715285403330754
1003,30,"(0.665, 0.998]",0.07725549677647303
1004,30,"(0.333, 0.665]",0.004266788301222171
1005,30,"(-0.000964, 0.333]",0.09179402498890539
1006,30,"(-0.000964, 0.333]",0.04820479702521003
1007,30,"(-0.000964, 0.333]",0.02751394126185843
1008,30,"(-0.000964, 0.333]",0.1621417922723811
1009,30,"(-0.000964, 0.333]",0.09682091330168108
1010,30,"(-0.000964, 0.333]",0.13794743937670256
1011,30,"(0.333, 0.665]",0.0014500547317789277
1012,30,"(0.333, 0.665]",0.009521555413586609
1013,30,"(0.333, 0.665]",0.01936132702935422
1014,30,"(-0.000964, 0.333]",0.0604513395095234
1015,30,"(-0.000964, 0.333]",0.007870614988334596
1016,30,"(-0.000964, 0.333]",0.004075515134971678
1017,30,"(-0.000964, 0.333]",0.0
1018,30,"(-0.000964, 0.333]",0.0
1019,30,"(0.333, 0.665]",0.12498365188663078
1020,30,"(0.665, 0.998]",0.19828542627743653
1021,30,"(0.665, 0.998]",0.1885892489451558
1022,30,"(0.333, 0.665]",0.0888789626476211
1023,30,"(0.333, 0.665]",0.07304619043092184
1024,30,"(-0.000964, 0.333]",0.0
1025,30,"(-0.000964, 0.333]",0.0
1026,30,"(-0.000964, 0.333]",0.0037928075042741364
1027,30,"(-0.000964, 0.333]",0.0
1028,30,"(-0.000964, 0.333]",0.00023515554279761344
1029,30,"(-0.000964, 0.333]",0.07081361237727121
1030,30,"(-0.000964, 0.333]",0.028334141685106607
1031,30,"(-0.000964, 0.333]",0.0
1032,30,"(-0.000964, 0.333]",0.0
1033,30,"(-0.000964, 0.333]",0.0
1034,30,"(-0.000964, 0.333]",0.0
1035,30,"(-0.000964, 0.333]",0.07130152614641432
1036,30,"(-0.000964, 0.333]",0.049570132889710496
1037,30,"(-0.000964, 0.333]",0.005642548316856608
1038,30,"(-0.000964, 0.333]",0.0009737386846082775
1039,30,"(-0.000964, 0.333]",0.037774851330263
1040,30,"(-0.000964, 0.333]",0.006013179389623664
1041,30,"(-0.000964, 0.333]",0.04044493120413068
1042,30,"(-0.000964, 0.333]",0.0
1043,30,"(-0.000964, 0.333]",0.0
1044,30,"(-0.000964, 0.333]",0.014217068369710067
1045,30,"(-0.000964, 0.333]",0.0
1046,30,"(-0.000964, 0.333]",0.06108603423494462
1047,30,"(-0.000964, 0.333]",0.15056373091005343
1048,30,"(-0.000964, 0.333]",0.0
1049,30,"(-0.000964, 0.333]",0.0
1050,30,"(-0.000964, 0.333]",0.04739801142216539
1051,30,"(0.333, 0.665]",0.008451299905881232
1052,30,"(-0.000964, 0.333]",0.024976819504624062
1053,30,"(-0.000964, 0.333]",0.006273223824828025
1054,30,"(-0.000964, 0.333]",0.0004774326174304308
1055,30,"(0.333, 0.665]",0.0896167791154613
1056,30,"(-0.000964, 0.333]",0.14676043762232568
1057,30,"(-0.000964, 0.333]",0.0028460173359130536
1058,30,"(-0.000964, 0.333]",0.4681980952214146
1059,30,"(-0.000964, 0.333]",0.0
1060,30,"(-0.000964, 0.333]",0.005165677032738213
1061,30,"(-0.000964, 0.333]",0.008367978144061646
1062,30,"(-0.000964, 0.333]",0.0006771414952879922
1063,30,"(-0.000964, 0.333]",0.05224673874051798
1064,30,"(-0.000964, 0.333]",0.01769855336956632
