,treewidth,variable,value,n
614,2.0,error_r_30,0.0005430361090335288,30
615,2.0,error_r_30,0.31108924909749636,30
616,2.0,error_r_30,0.3311891728688006,30
617,2.0,error_r_30,3.176843308193592e-09,30
618,2.0,error_r_30,0.053933843764501846,30
619,2.0,error_r_30,0.012793536234824637,30
620,2.0,error_r_30,0.03147012201918264,30
621,2.0,error_r_30,0.009215587539845159,30
622,2.0,error_r_30,0.011436064880511796,30
623,2.0,error_r_30,0.0001742820291438688,30
624,2.0,error_r_30,0.02634254542133144,30
625,2.0,error_r_30,0.0014975748379212348,30
626,2.0,error_r_30,0.05939310062530437,30
627,2.0,error_r_30,0.05939310062530437,30
628,2.0,error_r_30,0.05939310062530437,30
629,2.0,error_r_30,0.06619491649267127,30
630,2.0,error_r_30,0.06619491649267127,30
631,2.0,error_r_30,0.0,30
632,2.0,error_r_30,0.00012606824472016613,30
633,2.0,error_r_30,0.005375465637805516,30
634,2.0,error_r_30,0.06754625464640243,30
635,2.0,error_r_30,0.0029810413796275254,30
636,2.0,error_r_30,0.0003956073693815725,30
637,2.0,error_r_30,0.0003956073693815725,30
638,2.0,error_r_30,0.0003956073693815725,30
639,2.0,error_r_30,0.05730643150501965,30
640,2.0,error_r_30,0.04632831066299045,30
641,2.0,error_r_30,0.019548204213668215,30
642,2.0,error_r_30,0.0,30
643,2.0,error_r_30,0.015131188901799632,30
644,2.0,error_r_30,0.015078141236753474,30
645,2.0,error_r_30,0.014745972924223808,30
646,2.0,error_r_30,0.014652741942409618,30
647,2.0,error_r_30,0.0,30
648,2.0,error_r_30,0.0,30
649,2.0,error_r_30,3.252653733955685e-08,30
650,2.0,error_r_30,1.3114119889996745e-07,30
651,2.0,error_r_30,0.006421465094904212,30
652,2.0,error_r_30,0.0018187509319565081,30
653,2.0,error_r_30,8.27430527305866e-09,30
654,2.0,error_r_30,8.361862787795291e-09,30
655,2.0,error_r_30,0.00033687816187598477,30
656,2.0,error_r_30,0.0014131511565727798,30
657,2.0,error_r_30,0.0,30
658,2.0,error_r_30,0.05452324857704476,30
659,2.0,error_r_30,0.05564344594889043,30
660,2.0,error_r_30,0.02204185949543903,30
661,2.0,error_r_30,0.013539554304335875,30
662,2.0,error_r_30,0.013471944589270975,30
663,2.0,error_r_30,0.0007739712747124531,30
664,2.0,error_r_30,0.0008466599741263396,30
665,2.0,error_r_30,0.0,30
666,2.0,error_r_30,0.0,30
667,2.0,error_r_30,0.0,30
668,2.0,error_r_30,0.003532500394654802,30
669,2.0,error_r_30,0.020976445143528713,30
670,2.0,error_r_30,0.012696941841321906,30
671,2.0,error_r_30,0.11999336825489022,30
672,2.0,error_r_30,0.07945097297398203,30
673,2.0,error_r_30,0.03597386913807142,30
674,2.0,error_r_30,0.13360539187906253,30
675,2.0,error_r_30,0.01891527284593262,30
676,2.0,error_r_30,0.01987207275810874,30
677,2.0,error_r_30,0.019683886459275993,30
678,2.0,error_r_30,0.019690418593288336,30
679,3.0,error_r_30,0.005226779656725991,30
680,3.0,error_r_30,0.2845037555414182,30
681,3.0,error_r_30,0.03865307241404464,30
682,3.0,error_r_30,0.006530564746184731,30
683,3.0,error_r_30,0.012609481195736011,30
684,3.0,error_r_30,0.0,30
685,3.0,error_r_30,0.0017996855727221406,30
686,3.0,error_r_30,0.0017963939661857318,30
687,2.0,error_r_30,0.0004188490752673669,30
688,2.0,error_r_30,0.0004188490752673669,30
689,2.0,error_r_30,0.0,30
690,2.0,error_r_30,0.0,30
691,2.0,error_r_30,0.0,30
692,2.0,error_r_30,0.010490076263428667,30
693,2.0,error_r_30,0.0059014298622852256,30
694,2.0,error_r_30,0.006911443765156896,30
695,,error_r_30,0.10834389456271545,30
696,,error_r_30,0.07269287560479766,30
697,,error_r_30,0.12429217384563244,30
698,,error_r_30,0.0789294815686954,30
699,,error_r_30,0.027439036568286786,30
700,,error_r_30,0.13016108371998683,30
701,,error_r_30,0.20553337268191646,30
702,,error_r_30,0.17039911904115895,30
703,2.0,error_r_30,0.0,30
704,2.0,error_r_30,1.1723144314092065e-05,30
705,2.0,error_r_30,1.741417795231643e-08,30
706,2.0,error_r_30,0.0012359894057143593,30
707,2.0,error_r_30,0.053100587519140034,30
708,2.0,error_r_30,0.053100587519140034,30
709,2.0,error_r_30,0.04992891057364245,30
710,2.0,error_r_30,0.04992891057364245,30
711,3.0,error_r_30,0.039664046376899034,30
712,3.0,error_r_30,0.010666314730584946,30
713,3.0,error_r_30,0.02262339903159533,30
714,3.0,error_r_30,0.06968044849368704,30
715,3.0,error_r_30,0.006033366962616092,30
716,3.0,error_r_30,0.0026112192493130877,30
717,3.0,error_r_30,0.0063216049072168925,30
718,3.0,error_r_30,0.009248445990278433,30
719,2.0,error_r_30,0.2770248334379306,30
720,2.0,error_r_30,0.15973831368749047,30
721,2.0,error_r_30,0.03572393888784169,30
722,2.0,error_r_30,0.10916945502065202,30
723,2.0,error_r_30,0.07335052970739468,30
724,2.0,error_r_30,0.020433667972645408,30
725,2.0,error_r_30,1.7299250159832802e-05,30
726,2.0,error_r_30,1.7299250164989616e-05,30
727,2.0,error_r_30,0.37156248745433257,30
728,2.0,error_r_30,0.0,30
729,2.0,error_r_30,0.0,30
730,2.0,error_r_30,0.020731854508482087,30
731,2.0,error_r_30,0.02202213396046487,30
732,2.0,error_r_30,0.010793258088054055,30
733,2.0,error_r_30,0.03873622356096596,30
734,2.0,error_r_30,0.038758612463321226,30
735,3.0,error_r_30,0.03140362382766973,30
736,3.0,error_r_30,0.004720362283314443,30
737,3.0,error_r_30,0.006707560577273694,30
738,3.0,error_r_30,0.00936333216562198,30
739,3.0,error_r_30,0.06525895018513438,30
740,3.0,error_r_30,0.05655762793161285,30
741,3.0,error_r_30,0.004245977398735048,30
742,3.0,error_r_30,0.004429629889919288,30
743,3.0,error_r_30,0.0042508874171061205,30
744,3.0,error_r_30,0.08008112952486247,30
745,3.0,error_r_30,0.08869608648035529,30
746,3.0,error_r_30,0.11293910279606666,30
747,3.0,error_r_30,0.03215226515387598,30
748,3.0,error_r_30,0.0523737334401597,30
749,3.0,error_r_30,0.04905671252890415,30
750,3.0,error_r_30,0.046996201194179826,30
751,2.0,error_r_30,0.024332725320583243,30
752,2.0,error_r_30,0.019536080388477498,30
753,2.0,error_r_30,0.0,30
754,2.0,error_r_30,0.0,30
755,2.0,error_r_30,0.0,30
756,2.0,error_r_30,0.0,30
757,2.0,error_r_30,0.0,30
758,2.0,error_r_30,0.0,30
759,3.0,error_r_30,0.0,30
760,3.0,error_r_30,0.06334291379574715,30
761,3.0,error_r_30,0.0017569281732108585,30
762,3.0,error_r_30,0.6339964125099012,30
763,3.0,error_r_30,0.6422018904743643,30
764,3.0,error_r_30,0.6422018904743643,30
765,3.0,error_r_30,0.02336603873450523,30
766,3.0,error_r_30,0.023510216397230534,30
767,3.0,error_r_30,0.0,30
768,2.0,error_r_30,0.0011570881611308549,30
769,2.0,error_r_30,0.07875757005242584,30
770,3.0,error_r_30,6.017032883900355e-05,30
771,2.0,error_r_30,0.0,30
772,2.0,error_r_30,0.0014494865723428734,30
773,2.0,error_r_30,0.0030193225967218777,30
774,2.0,error_r_30,0.0,30
775,3.0,error_r_30,0.0019097781495964142,30
776,2.0,error_r_30,0.04371551133813833,30
777,3.0,error_r_30,0.0,30
778,2.0,error_r_30,0.00033732417489180705,30
779,2.0,error_r_30,0.011051863324860568,30
780,2.0,error_r_30,1.7383924584996868e-05,30
781,2.0,error_r_30,0.0,30
782,2.0,error_r_30,0.0027097516116637035,30
783,2.0,error_r_30,0.0010774384302509117,30
784,3.0,error_r_30,0.0,30
785,3.0,error_r_30,0.0,30
786,3.0,error_r_30,0.0,30
787,2.0,error_r_30,0.0,30
788,,error_r_30,0.0,30
789,2.0,error_r_30,0.05980920824716043,30
790,2.0,error_r_30,0.08203978598594629,30
791,3.0,error_r_30,0.0011448995957489996,30
792,2.0,error_r_30,0.24897780264088856,30
793,2.0,error_r_30,0.004689867295888944,30
794,2.0,error_r_30,0.0,30
795,3.0,error_r_30,0.0003438040284059403,30
796,3.0,error_r_30,0.04931684581449105,30
797,2.0,error_r_30,0.005662418450286802,30
798,3.0,error_r_30,0.0,30
799,2.0,error_r_30,0.0,30
800,2.0,error_r_30,0.07058412007954508,30
