,avg_exo_card,tw,exo_dag,avg_indegree,dag,num_exo_vars,exo_cc,endo_dag,exo_tw,endo_tw,endo_cc,avg_endo_indegree,datasize_obs,max_exo_card,markovianity,ratio,model_file,num_vars,num_endo_vars,max_indegree
0,6.0,3.0,([0  1  2  3  4  5  6  7  8  9]  [(6 1)  (7 2)  (0 3)  (8 4)  (9 5)]),1.0,([0  1  2  3  4  5  6  7  8  9]  [(3 1)  (6 1)  (3 2)  (7 2)  (0 3)  (3 4)  (8 4)  (2 5)  (3 5)  (9 5)]),5,[0][6][7][8][9],([1  2  3  4  5]  [(3 1)  (3 2)  (3 4)  (2 5)  (3 5)]),1,2.0,[3][1][2][4][5],1.0,1000,16,0,0.997413075223879,random_mc2_n6_mid3_d1000_05_mr098_r10_18.uai,10,5,5
0,6.0,3.0,([0  1  2  3  4  5]  [(1 0)  (2 3)  (1 4)  (2 5)]),1.3333333333333333,([0  1  2  3  4  5]  [(1 0)  (4 0)  (2 3)  (4 3)  (5 3)  (1 4)  (2 5)  (4 5)]),2,[1][2],([0  3  4  5]  [(4 0)  (4 3)  (5 3)  (4 5)]),1,2.0,[0 4][3 5],1.0,1000,8,1,0.9962181365347852,random_mc2_n6_mid3_d1000_05_mr098_r10_96.uai,6,4,4
0,10.0,4.0,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (3 1)  (8 2)  (9 4)  (10 5)  (3 6)]),1.2727272727272727,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (3 1)  (4 2)  (6 2)  (8 2)  (0 4)  (6 4)  (9 4)  (0 5)  (4 5)  (6 5)  (10 5)  (0 6)  (3 6)]),5,[7][3][8][9][10],([0  1  2  4  5  6]  [(4 2)  (6 2)  (0 4)  (6 4)  (0 5)  (4 5)  (6 5)  (0 6)]),1,3.0,[0][1 6][2][4][5],1.3333333333333333,1000,16,1,0.9852640200171132,random_mc2_n8_mid3_d1000_05_mr098_r10_2.uai,11,6,5
0,11.333333333333334,3.0,([0  1  2  3  4  5  6]  [(5 0)  (6 1)  (2 3)  (2 4)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(5 0)  (3 1)  (4 1)  (6 1)  (0 3)  (2 3)  (0 4)  (2 4)]),3,[5][6][2],([0  1  3  4]  [(3 1)  (4 1)  (0 3)  (0 4)]),1,2.0,[0][1][3 4],1.0,1500,16,1,0.9858539794403638,random_mc2_n6_mid3_d1000_05_mr098_r10_12.uai,7,4,3
0,8.666666666666666,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 0)  (9 1)  (10 2)  (6 3)  (11 4)  (12 5)  (6 7)]),1.1538461538461535,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(3 0)  (8 0)  (7 1)  (9 1)  (0 2)  (1 2)  (10 2)  (1 3)  (6 3)  (7 4)  (11 4)  (0 5)  (1 5)  (12 5)  (6 7)]),6,[8][9][10][6][11][12],([0  1  2  3  4  5  7]  [(3 0)  (7 1)  (0 2)  (1 2)  (1 3)  (7 4)  (0 5)  (1 5)]),1,2.0,[0][1][2][3 7][4][5],1.1428571428571428,3500,16,1,0.9956876330154082,random_mc2_n8_mid3_d1000_05_mr098_r10_85.uai,13,7,5
0,5.333333333333333,3.0,([0  1  2  3  4  5]  [(5 2)  (1 3)  (0 4)  (1 4)]),1.0,([0  1  2  3  4  5]  [(3 2)  (5 2)  (1 3)  (0 4)  (1 4)  (2 4)]),3,[0 1][5],([2  3  4]  [(3 2)  (2 4)]),2,1.0,[3 4][2],0.6666666666666666,1500,8,2,0.988000176453706,random_mc2_n5_mid3_d1000_05_mr098_r10_84.uai,6,3,3
0,12.666666666666666,3.0,([0  1  2  3  4  5]  [(0 2)  (1 2)  (4 2)  (4 3)  (0 5)]),1.1666666666666667,([0  1  2  3  4  5]  [(0 2)  (1 2)  (4 2)  (2 3)  (4 3)  (5 3)  (0 5)]),3,[0 1 4],([2  3  5]  [(2 3)  (5 3)]),3,2.0,[2 3 5],0.6666666666666666,1000,32,2,0.9958367348252004,random_mc2_n6_mid3_d1000_05_mr098_r10_25.uai,6,3,4
0,5.333333333333333,3.0,([0  1  2  3  4  5]  [(2 0)  (3 0)  (1 4)  (2 4)  (3 5)]),1.0,([0  1  2  3  4  5]  [(2 0)  (3 0)  (0 4)  (1 4)  (2 4)  (3 5)]),3,[1 2 3],([0  4  5]  [(0 4)]),2,1.0,[0 4 5],0.3333333333333333,2000,8,2,0.9940782963045224,random_mc2_n6_mid3_d1000_05_mr098_r10_62.uai,6,3,3
0,9.166666666666666,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(9 1)  (7 2)  (10 3)  (11 4)  (12 5)  (0 6)  (7 8)]),1.2307692307692308,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(5 1)  (8 1)  (9 1)  (7 2)  (2 3)  (8 3)  (10 3)  (2 4)  (5 4)  (11 4)  (2 5)  (12 5)  (0 6)  (5 6)  (4 8)  (7 8)]),6,[0][9][7][10][11][12],([1  2  3  4  5  6  8]  [(5 1)  (8 1)  (2 3)  (8 3)  (2 4)  (5 4)  (2 5)  (5 6)  (4 8)]),1,3.0,[6][1][2 8][3][4][5],1.2857142857142858,4000,16,1,0.987484661764808,random_mc2_n9_mid3_d1000_05_mr098_r10_91.uai,13,7,5
0,5.5,3.0,([0  1  2  3  4  5  6  7  8]  [(6 1)  (7 2)  (8 3)  (0 4)  (0 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(5 1)  (6 1)  (1 2)  (5 2)  (7 2)  (1 3)  (8 3)  (0 4)  (1 4)  (5 4)  (0 5)]),4,[0][6][7][8],([1  2  3  4  5]  [(5 1)  (1 2)  (5 2)  (1 3)  (1 4)  (5 4)]),1,2.0,[4 5][1][2][3],1.2,2000,8,1,0.9933356092221384,random_mc2_n6_mid3_d1000_05_mr098_r10_46.uai,9,5,5
0,10.666666666666666,3.0,([0  1  2  3  4  5  6  7]  [(7 0)  (2 1)  (6 3)  (2 4)  (6 5)]),1.375,([0  1  2  3  4  5  6  7]  [(1 0)  (3 0)  (7 0)  (2 1)  (1 3)  (4 3)  (6 3)  (2 4)  (5 4)  (1 5)  (6 5)]),3,[7][2][6],([0  1  3  4  5]  [(1 0)  (3 0)  (1 3)  (4 3)  (5 4)  (1 5)]),1,2.0,[0][1 4][3 5],1.2,3500,16,1,0.9910110784401792,random_mc2_n7_mid3_d1000_05_mr098_r10_22.uai,8,5,4
0,6.4,,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (2 1)  (8 3)  (9 4)  (2 5)  (10 6)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(4 0)  (5 0)  (7 0)  (2 1)  (6 3)  (8 3)  (6 4)  (9 4)  (1 5)  (2 5)  (1 6)  (10 6)]),5,[7][2][8][9][10],([0  1  3  4  5  6]  [(4 0)  (5 0)  (6 3)  (6 4)  (1 5)  (1 6)]),1,,[0][1 5][3][4][6],1.0,1000,16,1,0.995778791692665,random_mc2_n7_mid3_d1000_05_mr098_r10_65.uai,11,6,4
0,12.666666666666666,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(1 0)  (10 2)  (3 4)  (3 5)  (11 6)  (12 7)  (13 8)  (1 9)]),1.3571428571428572,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(1 0)  (4 2)  (6 2)  (10 2)  (3 4)  (2 5)  (3 5)  (6 5)  (9 6)  (11 6)  (5 7)  (6 7)  (12 7)  (2 8)  (7 8)  (13 8)  (0 9)  (1 9)  (4 9)]),6,[1][10][3][11][12][13],([0  2  4  5  6  7  8  9]  [(4 2)  (6 2)  (2 5)  (6 5)  (9 6)  (5 7)  (6 7)  (2 8)  (7 8)  (0 9)  (4 9)]),1,3.0,[0 9][2][4 5][6][7][8],1.375,1000,16,1,0.9863724062551552,random_mc2_n10_mid3_d1000_05_mr098_r10_51.uai,14,8,5
0,4.666666666666667,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 1)  (9 2)  (10 3)  (0 4)  (11 5)  (0 6)  (12 7)]),1.1538461538461535,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(5 1)  (8 1)  (3 2)  (9 2)  (4 3)  (10 3)  (0 4)  (5 4)  (6 4)  (6 5)  (11 5)  (0 6)  (3 7)  (5 7)  (12 7)]),6,[0][8][9][10][11][12],([1  2  3  4  5  6  7]  [(5 1)  (3 2)  (4 3)  (5 4)  (6 4)  (6 5)  (3 7)  (5 7)]),1,2.0,[4 6][1][2][3][5][7],1.1428571428571428,1000,8,1,0.995896926840577,random_mc2_n8_mid3_d1000_05_mr098_r10_68.uai,13,7,5
0,6.666666666666667,3.0,([0  1  2  3  4  5]  [(1 0)  (4 0)  (5 2)  (1 3)  (4 3)]),1.1666666666666667,([0  1  2  3  4  5]  [(1 0)  (2 0)  (4 0)  (3 2)  (5 2)  (1 3)  (4 3)]),3,[1 4][5],([0  2  3]  [(2 0)  (3 2)]),2,1.0,[0 3][2],0.6666666666666666,1000,8,2,0.9949984690808534,random_mc2_n5_mid3_d1000_05_mr098_r10_97.uai,6,3,3
0,8.666666666666666,3.0,([0  1  2  3  4  5  6]  [(4 0)  (6 1)  (5 2)  (5 3)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(4 0)  (0 1)  (2 1)  (6 1)  (5 2)  (0 3)  (2 3)  (5 3)]),3,[4][6][5],([0  1  2  3]  [(0 1)  (2 1)  (0 3)  (2 3)]),1,2.0,[0][1][2 3],1.0,1000,16,1,0.996696495400006,random_mc2_n6_mid3_d1000_05_mr098_r10_71.uai,7,4,3
0,6.8,3.0,([0  1  2  3  4  5  6  7  8  9]  [(6 0)  (3 1)  (7 2)  (8 4)  (9 5)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(1 0)  (6 0)  (3 1)  (0 2)  (1 2)  (7 2)  (2 4)  (5 4)  (8 4)  (1 5)  (9 5)]),5,[6][3][7][8][9],([0  1  2  4  5]  [(1 0)  (0 2)  (1 2)  (2 4)  (5 4)  (1 5)]),1,2.0,[0][1][2][4][5],1.2,2500,16,0,0.9900475723563056,random_mc2_n6_mid3_d1000_05_mr098_r10_36.uai,10,5,4
0,7.2,,([0  1  2  3  4  5  6  7  8  9  10]  [(5 0)  (5 1)  (7 2)  (8 3)  (9 4)  (10 6)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(5 0)  (4 1)  (5 1)  (0 2)  (7 2)  (0 3)  (8 3)  (3 4)  (9 4)  (0 6)  (1 6)  (10 6)]),5,[5][7][8][9][10],([0  1  2  3  4  6]  [(4 1)  (0 2)  (0 3)  (3 4)  (0 6)  (1 6)]),1,,[0 1][2][3][4][6],1.0,1000,16,1,0.9967484990933384,random_mc2_n7_mid3_d1000_05_mr098_r10_15.uai,11,6,4
0,4.0,2.0,([0  1  2  3  4]  [(2 0)  (3 1)  (2 4)]),1.0,([0  1  2  3  4]  [(2 0)  (4 0)  (0 1)  (3 1)  (2 4)]),2,[2][3],([0  1  4]  [(4 0)  (0 1)]),1,1.0,[0 4][1],0.6666666666666666,2000,4,1,0.9900168745149768,random_mc2_n5_mid3_d1000_05_mr098_r10_66.uai,5,3,3
0,6.0,3.0,([0  1  2  3  4  5  6]  [(0 1)  (3 1)  (3 2)  (0 4)  (6 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(0 1)  (3 1)  (3 2)  (4 2)  (0 4)  (1 4)  (2 5)  (6 5)]),3,[0 3][6],([1  2  4  5]  [(4 2)  (1 4)  (2 5)]),2,1.0,[1 2 4][5],0.75,1000,8,2,0.9970156711278496,random_mc2_n6_mid3_d1000_05_mr098_r10_80.uai,7,4,3
0,9.428571428571429,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(9 0)  (10 1)  (4 2)  (11 3)  (12 5)  (13 6)  (4 7)  (8 7)]),1.2142857142857142,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(1 0)  (5 0)  (9 0)  (6 1)  (7 1)  (10 1)  (0 2)  (4 2)  (1 3)  (5 3)  (11 3)  (1 5)  (12 5)  (7 6)  (13 6)  (4 7)  (8 7)]),7,[9][10][4 8][11][12][13],([0  1  2  3  5  6  7]  [(1 0)  (5 0)  (6 1)  (7 1)  (0 2)  (1 3)  (5 3)  (1 5)  (7 6)]),2,2.0,[0][1][2 7][3][5][6],1.2857142857142858,1000,16,2,0.9961366740426554,random_mc2_n9_mid3_d1000_05_mr098_r10_44.uai,14,7,6
0,3.0,2.0,([0  1  2  3  4  5]  [(1 2)  (0 3)  (5 4)]),0.8333333333333334,([0  1  2  3  4  5]  [(1 2)  (0 3)  (2 3)  (2 4)  (5 4)]),3,[0][1][5],([2  3  4]  [(2 3)  (2 4)]),1,1.0,[3][2][4],0.6666666666666666,1000,4,0,0.9967835387334772,random_mc2_n5_mid3_d1000_05_mr098_r10_51.uai,6,3,3
0,4.5,3.0,([0  1  2  3  4  5  6  7]  [(5 0)  (6 2)  (7 3)  (1 4)]),1.0,([0  1  2  3  4  5  6  7]  [(4 0)  (5 0)  (0 2)  (6 2)  (0 3)  (4 3)  (7 3)  (1 4)]),4,[5][1][6][7],([0  2  3  4]  [(4 0)  (0 2)  (0 3)  (4 3)]),1,2.0,[0][4][2][3],1.0,1000,8,0,0.9978778020322492,random_mc2_n5_mid3_d1000_05_mr098_r10_16.uai,8,4,4
0,9.5,,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(9 1)  (10 2)  (0 3)  (7 4)  (11 5)  (12 6)  (7 8)]),1.2307692307692308,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(3 1)  (8 1)  (9 1)  (1 2)  (10 2)  (0 3)  (6 3)  (7 4)  (1 5)  (4 5)  (8 5)  (11 5)  (4 6)  (8 6)  (12 6)  (7 8)]),6,[0][9][10][7][11][12],([1  2  3  4  5  6  8]  [(3 1)  (8 1)  (1 2)  (6 3)  (1 5)  (4 5)  (8 5)  (4 6)  (8 6)]),1,,[3][1][2][4 8][5][6],1.2857142857142858,1000,16,1,0.9639036661990692,random_mc2_n9_mid3_d1000_05_mr098_r10_27.uai,13,7,5
0,10.625,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16]  [(11 0)  (12 1)  (13 2)  (14 3)  (4 5)  (15 6)  (10 7)  (16 8)  (10 9)]),1.2352941176470589,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16]  [(9 0)  (11 0)  (0 1)  (12 1)  (0 2)  (13 2)  (2 3)  (6 3)  (14 3)  (4 5)  (8 5)  (2 6)  (7 6)  (9 6)  (15 6)  (1 7)  (10 7)  (0 8)  (7 8)  (16 8)  (10 9)]),8,[11][12][13][14][4][15][10][16],([0  1  2  3  5  6  7  8  9]  [(9 0)  (0 1)  (0 2)  (2 3)  (6 3)  (8 5)  (2 6)  (7 6)  (9 6)  (1 7)  (0 8)  (7 8)]),1,3.0,[0][1][2][3][5][6][7 9][8],1.3333333333333333,2000,32,1,0.9288029953395236,random_mc2_n11_mid3_d1000_05_mr098_r10_90.uai,17,9,5
0,8.0,,([0  1  2  3  4  5  6  7  8  9  10]  [(0 1)  (7 2)  (8 3)  (0 4)  (9 5)  (10 6)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(0 1)  (1 2)  (7 2)  (5 3)  (6 3)  (8 3)  (0 4)  (3 4)  (1 5)  (9 5)  (1 6)  (2 6)  (10 6)]),5,[0][7][8][9][10],([1  2  3  4  5  6]  [(1 2)  (5 3)  (6 3)  (3 4)  (1 5)  (1 6)  (2 6)]),1,2.0,[1 4][2][3][5][6],1.1666666666666667,2500,16,1,0.9871270597747324,random_mc2_n7_mid3_d1000_05_mr098_r10_79.uai,11,6,4
0,11.333333333333334,3.0,([0  1  2  3  4  5  6  7  8  9  10  11]  [(8 1)  (0 2)  (3 2)  (9 4)  (10 5)  (11 6)  (0 7)  (3 7)]),1.3333333333333333,([0  1  2  3  4  5  6  7  8  9  10  11]  [(5 1)  (7 1)  (8 1)  (0 2)  (3 2)  (7 2)  (5 4)  (6 4)  (9 4)  (2 5)  (10 5)  (2 6)  (5 6)  (11 6)  (0 7)  (3 7)]),6,[0 3][8][9][10][11],([1  2  4  5  6  7]  [(5 1)  (7 1)  (7 2)  (5 4)  (6 4)  (2 5)  (2 6)  (5 6)]),2,2.0,[2 7][1][4][5][6],1.3333333333333333,2000,16,2,0.988870188141281,random_mc2_n8_mid3_d1000_05_mr098_r10_43.uai,12,6,5
0,4.666666666666667,2.0,([0  1  2  3  4  5  6]  [(3 0)  (3 1)  (5 2)  (6 4)]),1.0,([0  1  2  3  4  5  6]  [(3 0)  (4 0)  (3 1)  (1 2)  (5 2)  (1 4)  (6 4)]),3,[3][5][6],([0  1  2  4]  [(4 0)  (1 2)  (1 4)]),1,1.0,[0 1][2][4],0.75,1000,6,1,0.9990510499822698,random_mc2_n5_mid3_d1000_05_mr098_r10_75.uai,7,4,3
0,5.333333333333333,3.0,([0  1  2  3  4  5]  [(0 3)  (1 3)  (1 4)  (0 5)  (2 5)]),1.1666666666666667,([0  1  2  3  4  5]  [(0 3)  (1 3)  (1 4)  (3 4)  (0 5)  (2 5)  (4 5)]),3,[0 1 2],([3  4  5]  [(3 4)  (4 5)]),2,1.0,[3 4 5],0.6666666666666666,1000,8,2,0.9960737375429848,random_mc2_n6_mid3_d1000_05_mr098_r10_6.uai,6,3,3
0,18.0,3.0,([0  1  2  3  4]  [(0 2)  (1 2)  (0 3)  (1 4)]),1.2,([0  1  2  3  4]  [(0 2)  (1 2)  (0 3)  (1 4)  (2 4)  (3 4)]),2,[0 1],([2  3  4]  [(2 4)  (3 4)]),2,2.0,[2 3 4],0.6666666666666666,1000,32,2,0.9913200700690334,random_mc2_n5_mid3_d1000_05_mr098_r10_42.uai,5,3,3
0,3.6666666666666665,3.0,([0  1  2  3  4  5  6]  [(4 0)  (4 1)  (5 2)  (6 3)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(1 0)  (2 0)  (4 0)  (4 1)  (1 2)  (5 2)  (0 3)  (6 3)]),3,[4][5][6],([0  1  2  3]  [(1 0)  (2 0)  (1 2)  (0 3)]),1,2.0,[0 1][2][3],1.0,1500,4,1,0.9978124322401096,random_mc2_n5_mid3_d1000_05_mr098_r10_4.uai,7,4,4
0,6.0,3.0,([0  1  2  3  4  5  6  7  8  9]  [(7 0)  (8 1)  (3 2)  (4 2)  (9 5)  (3 6)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(6 0)  (7 0)  (2 1)  (8 1)  (3 2)  (4 2)  (0 5)  (6 5)  (9 5)  (2 6)  (3 6)]),5,[7][8][3 4][9],([0  1  2  5  6]  [(6 0)  (2 1)  (0 5)  (6 5)  (2 6)]),2,2.0,[0][1][2 6][5],1.0,1000,16,2,0.9983362114225588,random_mc2_n7_mid3_d1000_05_mr098_r10_75.uai,10,5,4
0,8.0,3.0,([0  1  2  3  4  5  6  7  8]  [(4 0)  (6 1)  (7 2)  (8 3)  (4 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(2 0)  (4 0)  (5 0)  (5 1)  (6 1)  (5 2)  (7 2)  (1 3)  (5 3)  (8 3)  (4 5)]),4,[4][6][7][8],([0  1  2  3  5]  [(2 0)  (5 0)  (5 1)  (5 2)  (1 3)  (5 3)]),1,2.0,[0 5][1][2][3],1.2,1000,16,1,0.9988701877380274,random_mc2_n6_mid3_d1000_05_mr098_r10_11.uai,9,5,5
0,5.333333333333333,3.0,([0  1  2  3  4  5  6]  [(4 0)  (5 1)  (6 2)  (4 3)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(1 0)  (3 0)  (4 0)  (3 1)  (5 1)  (0 2)  (6 2)  (4 3)]),3,[4][5][6],([0  1  2  3]  [(1 0)  (3 0)  (3 1)  (0 2)]),1,2.0,[0 3][1][2],1.0,1000,8,1,0.992388783629408,random_mc2_n5_mid3_d1000_05_mr098_r10_79.uai,7,4,4
0,9.666666666666666,3.0,([0  1  2  3  4  5  6  7]  [(1 0)  (7 2)  (4 3)  (1 5)  (4 6)]),1.25,([0  1  2  3  4  5  6  7]  [(1 0)  (5 2)  (6 2)  (7 2)  (4 3)  (5 3)  (6 3)  (1 5)  (6 5)  (4 6)]),3,[1][7][4],([0  2  3  5  6]  [(5 2)  (6 2)  (5 3)  (6 3)  (6 5)]),1,2.0,[0 5][2][3 6],1.0,1500,16,1,0.995638797636538,random_mc2_n7_mid3_d1000_05_mr098_r10_42.uai,8,5,4
0,4.333333333333333,3.0,([0  1  2  3  4  5  6]  [(5 0)  (1 2)  (1 3)  (6 4)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(2 0)  (5 0)  (1 2)  (0 3)  (1 3)  (2 3)  (0 4)  (6 4)]),3,[5][1][6],([0  2  3  4]  [(2 0)  (0 3)  (2 3)  (0 4)]),1,2.0,[0][2 3][4],1.0,1000,5,1,0.9971129554710366,random_mc2_n5_mid3_d1000_05_mr098_r10_8.uai,7,4,4
0,12.0,3.0,([0  1  2  3  4]  [(0 1)  (3 1)  (3 2)  (0 4)]),1.2,([0  1  2  3  4]  [(0 1)  (2 1)  (3 1)  (3 2)  (0 4)  (2 4)]),2,[0 3],([1  2  4]  [(2 1)  (2 4)]),2,1.0,[1 2 4],0.6666666666666666,1000,16,2,0.9973845892266312,random_mc2_n5_mid3_d1000_05_mr098_r10_87.uai,5,3,3
0,9.6,,([0  1  2  3  4  5  6  7  8  9]  [(2 0)  (7 3)  (8 4)  (1 5)  (2 5)  (9 6)]),1.2,([0  1  2  3  4  5  6  7  8  9]  [(2 0)  (0 3)  (4 3)  (7 3)  (0 4)  (8 4)  (1 5)  (2 5)  (4 5)  (3 6)  (5 6)  (9 6)]),5,[1 2][7][8][9],([0  3  4  5  6]  [(0 3)  (4 3)  (0 4)  (4 5)  (3 6)  (5 6)]),2,2.0,[0 5][3][4][6],1.2,1000,16,2,0.9811821005083616,random_mc2_n7_mid3_d1000_05_mr098_r10_4.uai,10,5,4
0,15.333333333333334,,([0  1  2  3  4  5  6  7]  [(0 1)  (7 2)  (5 3)  (5 4)  (7 4)  (0 6)]),1.25,([0  1  2  3  4  5  6  7]  [(0 1)  (4 1)  (6 2)  (7 2)  (2 3)  (4 3)  (5 3)  (5 4)  (7 4)  (0 6)]),3,[0][5 7],([1  2  3  4  6]  [(4 1)  (6 2)  (2 3)  (4 3)]),2,2.0,[1 6][2 3 4],0.8,1000,32,2,0.9837659894301988,random_mc2_n8_mid3_d1000_05_mr098_r10_95.uai,8,5,4
0,6.333333333333333,,([0  1  2  3  4  5  6]  [(4 1)  (6 1)  (4 2)  (0 3)  (0 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(4 1)  (5 1)  (6 1)  (4 2)  (0 3)  (1 3)  (2 3)  (0 5)]),3,[0][4 6],([1  2  3  5]  [(5 1)  (1 3)  (2 3)]),2,2.0,[3 5][1 2],0.75,1000,8,2,0.9808034460984209,random_mc2_n7_mid3_d1000_05_mr098_r10_98.uai,7,4,4
0,10.0,,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(10 0)  (9 2)  (9 3)  (11 4)  (12 5)  (7 6)  (1 8)  (7 8)]),1.3076923076923077,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(4 0)  (10 0)  (9 2)  (2 3)  (4 3)  (9 3)  (2 4)  (6 4)  (11 4)  (3 5)  (8 5)  (12 5)  (7 6)  (8 6)  (1 8)  (2 8)  (7 8)]),6,[10][1 7][9][11][12],([0  2  3  4  5  6  8]  [(4 0)  (2 3)  (4 3)  (2 4)  (6 4)  (3 5)  (8 5)  (8 6)  (2 8)]),2,,[0][6 8][2 3][4][5],1.2857142857142858,1500,16,2,0.9847293124176032,random_mc2_n10_mid3_d1000_05_mr098_r10_52.uai,13,7,5
0,6.0,3.0,([0  1  2  3  4  5  6  7  8  9]  [(0 1)  (6 2)  (7 3)  (8 4)  (9 5)]),1.0,([0  1  2  3  4  5  6  7  8  9]  [(0 1)  (1 2)  (6 2)  (1 3)  (7 3)  (1 4)  (2 4)  (8 4)  (2 5)  (9 5)]),5,[0][6][7][8][9],([1  2  3  4  5]  [(1 2)  (1 3)  (1 4)  (2 4)  (2 5)]),1,2.0,[1][2][3][4][5],1.0,2500,16,0,0.982290907792509,random_mc2_n6_mid3_d1000_05_mr098_r10_72.uai,10,5,4
0,14.666666666666666,3.0,([0  1  2  3  4  5  6]  [(0 1)  (6 2)  (0 3)  (4 3)  (4 5)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(0 1)  (3 1)  (5 1)  (1 2)  (6 2)  (0 3)  (4 3)  (3 5)  (4 5)]),3,[0 4][6],([1  2  3  5]  [(3 1)  (5 1)  (1 2)  (3 5)]),2,2.0,[1 3 5][2],1.0,1000,32,2,0.9854389994231904,random_mc2_n6_mid3_d1000_05_mr098_r10_35.uai,7,4,4
0,5.0,2.0,([0  1  2  3  4]  [(1 0)  (4 2)  (1 3)]),1.0,([0  1  2  3  4]  [(1 0)  (2 0)  (4 2)  (0 3)  (1 3)]),2,[1][4],([0  2  3]  [(2 0)  (0 3)]),1,1.0,[0 3][2],0.6666666666666666,1500,8,1,0.9950079586227416,random_mc2_n5_mid3_d1000_05_mr098_r10_22.uai,5,3,3
0,4.0,3.0,([0  1  2  3  4  5  6  7  8]  [(2 0)  (2 1)  (4 3)  (7 5)  (8 6)]),1.0,([0  1  2  3  4  5  6  7  8]  [(2 0)  (2 1)  (0 3)  (4 3)  (0 5)  (7 5)  (0 6)  (5 6)  (8 6)]),4,[2][4][7][8],([0  1  3  5  6]  [(0 3)  (0 5)  (0 6)  (5 6)]),1,2.0,[0 1][3][5][6],0.8,1000,4,1,0.9959038076087752,random_mc2_n7_mid3_d1000_05_mr098_r10_69.uai,9,5,4
0,10.666666666666666,3.0,([0  1  2  3  4  5  6]  [(5 0)  (4 1)  (4 2)  (6 3)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(1 0)  (5 0)  (4 1)  (0 2)  (3 2)  (4 2)  (0 3)  (6 3)]),3,[5][4][6],([0  1  2  3]  [(1 0)  (0 2)  (3 2)  (0 3)]),1,2.0,[0][1 2][3],1.0,5000,24,1,0.915722422986184,random_mc2_n5_mid3_d1000_05_mr098_r10_15.uai,7,4,4
0,20.666666666666668,,([0  1  2  3  4  5  6  7]  [(0 1)  (5 2)  (5 3)  (0 4)  (7 6)]),1.375,([0  1  2  3  4  5  6  7]  [(0 1)  (2 1)  (4 2)  (5 2)  (1 3)  (2 3)  (5 3)  (0 4)  (1 6)  (2 6)  (7 6)]),3,[0][5][7],([1  2  3  4  6]  [(2 1)  (4 2)  (1 3)  (2 3)  (1 6)  (2 6)]),1,2.0,[1 4][2 3][6],1.2,3000,40,1,0.9841647832681084,random_mc2_n7_mid3_d1000_05_mr098_r10_97.uai,8,5,5
0,8.4,,([0  1  2  3  4  5  6  7  8  9  10]  [(3 0)  (5 0)  (8 1)  (9 2)  (5 4)  (3 6)  (10 7)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(3 0)  (5 0)  (4 1)  (6 1)  (8 1)  (4 2)  (9 2)  (5 4)  (0 6)  (3 6)  (2 7)  (6 7)  (10 7)]),5,[3 5][8][9][10],([0  1  2  4  6  7]  [(4 1)  (6 1)  (4 2)  (0 6)  (2 7)  (6 7)]),2,2.0,[0 4 6][1][2][7],1.0,1000,16,2,0.9953634323234128,random_mc2_n8_mid3_d1000_05_mr098_r10_40.uai,11,6,4
