,avg_exo_card,tw,exo_dag,avg_indegree,dag,num_exo_vars,exo_cc,endo_dag,exo_tw,endo_tw,endo_cc,avg_endo_indegree,datasize_obs,max_exo_card,markovianity,ratio,model_file,num_vars,num_endo_vars,max_indegree
0,5.333333333333333,2.0,([0  1  2  3  4  5  6]  [(0 1)  (0 2)  (5 3)  (6 4)]),1.0,([0  1  2  3  4  5  6]  [(0 1)  (0 2)  (3 2)  (1 3)  (5 3)  (1 4)  (6 4)]),3,[0][5][6],([1  2  3  4]  [(3 2)  (1 3)  (1 4)]),1,1.0,[1 2][3][4],0.75,2500,8,1,0.9979513009214794,random_mc2_n5_mid3_d1000_05_mr098_r10_31.uai,7,4,3
0,71.5,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16]  [(11 0)  (10 1)  (12 2)  (7 3)  (10 3)  (13 4)  (14 5)  (15 6)  (16 8)  (7 9)]),1.411764705882353,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16]  [(1 0)  (3 0)  (4 0)  (11 0)  (10 1)  (0 2)  (4 2)  (8 2)  (12 2)  (7 3)  (10 3)  (1 4)  (9 4)  (13 4)  (1 5)  (2 5)  (14 5)  (1 6)  (4 6)  (15 6)  (0 8)  (16 8)  (3 9)  (7 9)]),8,[11][7 10][12][13][14][15][16],([0  1  2  3  4  5  6  8  9]  [(1 0)  (3 0)  (4 0)  (0 2)  (4 2)  (8 2)  (1 4)  (9 4)  (1 5)  (2 5)  (1 6)  (4 6)  (0 8)  (3 9)]),2,3.0,[0][1 3 9][2][4][5][6][8],1.5555555555555556,1000,256,2,0.9836406170920844,random_mc2_n11_mid3_d1000_05_mr098_r10_126.uai,17,9,6
0,14.0,,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(9 0)  (10 1)  (5 2)  (11 3)  (6 4)  (12 7)  (5 8)]),1.3846153846153846,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(4 0)  (7 0)  (9 0)  (2 1)  (8 1)  (10 1)  (5 2)  (8 2)  (0 3)  (8 3)  (11 3)  (1 4)  (2 4)  (6 4)  (1 7)  (8 7)  (12 7)  (5 8)]),6,[9][10][5][11][6][12],([0  1  2  3  4  7  8]  [(4 0)  (7 0)  (2 1)  (8 1)  (8 2)  (0 3)  (8 3)  (1 4)  (2 4)  (1 7)  (8 7)]),1,,[0][1][2 8][3][4][7],1.5714285714285714,1000,16,1,0.9934659312483198,random_mc2_n9_mid3_d1000_05_mr098_r10_83.uai,13,7,5
0,84.0,4.0,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(1 2)  (10 3)  (11 4)  (12 5)  (13 6)  (0 7)  (0 8)  (1 8)  (14 9)]),1.5333333333333334,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(1 2)  (6 2)  (2 3)  (7 3)  (8 3)  (10 3)  (2 4)  (6 4)  (8 4)  (11 4)  (3 5)  (8 5)  (12 5)  (8 6)  (13 6)  (0 7)  (2 7)  (8 7)  (0 8)  (1 8)  (4 9)  (8 9)  (14 9)]),7,[0 1][10][11][12][13][14],([2  3  4  5  6  7  8  9]  [(6 2)  (2 3)  (7 3)  (8 3)  (2 4)  (6 4)  (8 4)  (3 5)  (8 5)  (8 6)  (2 7)  (8 7)  (4 9)  (8 9)]),2,3.0,[2 7 8][3][4][5][6][9],1.75,1000,256,2,0.9819845693553882,random_mc2_n10_mid3_d1000_05_mr098_r10_127.uai,15,8,8
0,6.8,3.0,([0  1  2  3  4  5  6  7  8  9]  [(6 0)  (3 1)  (7 2)  (8 4)  (9 5)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(1 0)  (6 0)  (3 1)  (0 2)  (1 2)  (7 2)  (2 4)  (5 4)  (8 4)  (1 5)  (9 5)]),5,[6][3][7][8][9],([0  1  2  4  5]  [(1 0)  (0 2)  (1 2)  (2 4)  (5 4)  (1 5)]),1,2.0,[0][1][2][4][5],1.2,2500,16,0,0.9900475723563056,random_mc2_n6_mid3_d1000_05_mr098_r10_36.uai,10,5,4
0,4.0,2.0,([0  1  2  3  4]  [(2 0)  (4 1)  (4 3)]),1.0,([0  1  2  3  4]  [(2 0)  (3 1)  (4 1)  (0 3)  (4 3)]),2,[2][4],([0  1  3]  [(3 1)  (0 3)]),1,1.0,[0][1 3],0.6666666666666666,1000,6,1,0.9959969745127016,random_mc2_n5_mid3_d1000_05_mr098_r10_189.uai,5,3,3
0,55.333333333333336,4.0,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(8 0)  (1 2)  (8 2)  (1 3)  (11 4)  (12 5)  (13 7)  (6 9)  (6 10)]),1.5,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(8 0)  (0 2)  (1 2)  (8 2)  (1 3)  (2 3)  (3 4)  (9 4)  (10 4)  (11 4)  (3 5)  (10 5)  (12 5)  (0 7)  (3 7)  (13 7)  (3 9)  (6 9)  (10 9)  (2 10)  (6 10)]),6,[1 8][11][12][6][13],([0  2  3  4  5  7  9  10]  [(0 2)  (2 3)  (3 4)  (9 4)  (10 4)  (3 5)  (10 5)  (0 7)  (3 7)  (3 9)  (10 9)  (2 10)]),2,3.0,[0 2 3][4][5][9 10][7],1.5,1000,256,2,0.9917116489740576,random_mc2_n11_mid3_d1000_05_mr098_r10_118.uai,14,8,6
0,9.0,3.0,([0  1  2  3  4  5  6  7]  [(0 1)  (5 1)  (0 2)  (5 2)  (6 3)  (7 4)]),1.25,([0  1  2  3  4  5  6  7]  [(0 1)  (4 1)  (5 1)  (0 2)  (5 2)  (2 3)  (4 3)  (6 3)  (2 4)  (7 4)]),4,[0 5][6][7],([1  2  3  4]  [(4 1)  (2 3)  (4 3)  (2 4)]),2,2.0,[1 2][3][4],1.0,1000,16,2,0.9956228201096956,random_mc2_n6_mid3_d1000_05_mr098_r10_50.uai,8,4,4
0,4.857142857142857,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(8 0)  (9 1)  (10 2)  (11 3)  (5 4)  (12 6)  (13 7)]),1.0714285714285714,([0  1  2  3  4  5  6  7  8  9  10  11  12  13]  [(6 0)  (8 0)  (2 1)  (9 1)  (4 2)  (10 2)  (4 3)  (6 3)  (11 3)  (5 4)  (2 6)  (12 6)  (1 7)  (2 7)  (13 7)]),7,[8][9][10][11][5][12][13],([0  1  2  3  4  6  7]  [(6 0)  (2 1)  (4 2)  (4 3)  (6 3)  (2 6)  (1 7)  (2 7)]),1,2.0,[0][1][2][3][4][6][7],1.1428571428571428,1000,8,0,0.995420323943988,random_mc2_n8_mid3_d1000_05_mr098_r10_12.uai,14,7,5
0,6.0,3.0,([0  1  2  3  4  5]  [(5 0)  (1 2)  (3 2)  (1 4)  (3 4)]),1.0,([0  1  2  3  4  5]  [(5 0)  (1 2)  (3 2)  (0 4)  (1 4)  (3 4)]),3,[5][1 3],([0  2  4]  [(0 4)]),2,1.0,[0][2 4],0.3333333333333333,1000,8,2,0.9978245142589636,random_mc2_n6_mid3_d1000_05_mr098_r10_194.uai,6,3,3
0,8.666666666666666,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 0)  (9 1)  (3 2)  (10 4)  (11 5)  (3 6)  (12 7)]),1.2307692307692308,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(1 0)  (6 0)  (8 0)  (2 1)  (9 1)  (3 2)  (1 4)  (7 4)  (10 4)  (0 5)  (1 5)  (11 5)  (2 6)  (3 6)  (6 7)  (12 7)]),6,[8][9][3][10][11][12],([0  1  2  4  5  6  7]  [(1 0)  (6 0)  (2 1)  (1 4)  (7 4)  (0 5)  (1 5)  (2 6)  (6 7)]),1,2.0,[0][1][2 6][4][5][7],1.2857142857142858,1000,16,1,0.9950909701143806,random_mc2_n8_mid3_d1000_05_mr098_r10_131.uai,13,7,5
0,5.5,3.0,([0  1  2  3  4  5  6  7  8]  [(2 0)  (2 1)  (6 3)  (7 4)  (8 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(2 0)  (2 1)  (4 1)  (5 3)  (6 3)  (0 4)  (7 4)  (0 5)  (1 5)  (8 5)]),4,[2][6][7][8],([0  1  3  4  5]  [(4 1)  (5 3)  (0 4)  (0 5)  (1 5)]),1,2.0,[0 1][3][4][5],1.0,3500,8,1,0.9967273760220702,random_mc2_n6_mid3_d1000_05_mr098_r10_38.uai,9,5,4
0,25.33333333333333,3.0,([0  1  2  3  4  5  6]  [(3 0)  (5 0)  (5 1)  (3 2)  (6 4)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(2 0)  (3 0)  (5 0)  (0 1)  (4 1)  (5 1)  (3 2)  (2 4)  (6 4)]),3,[3 5][6],([0  1  2  4]  [(2 0)  (0 1)  (4 1)  (2 4)]),2,2.0,[0 1 2][4],1.0,2000,64,2,0.9943800332933022,random_mc2_n6_mid3_d1000_05_mr098_r10_85.uai,7,4,4
0,6.25,3.0,([0  1  2  3  4  5  6  7]  [(2 0)  (4 0)  (6 1)  (7 3)  (2 5)]),1.125,([0  1  2  3  4  5  6  7]  [(2 0)  (4 0)  (0 1)  (5 1)  (6 1)  (1 3)  (7 3)  (0 5)  (2 5)]),4,[2 4][6][7],([0  1  3  5]  [(0 1)  (5 1)  (1 3)  (0 5)]),2,2.0,[0 5][1][3],1.0,4500,16,2,0.9900000844402964,random_mc2_n6_mid3_d1000_05_mr098_r10_108.uai,8,4,4
0,15.0,3.0,([0  1  2  3  4  5  6  7  8]  [(0 1)  (2 1)  (2 3)  (7 3)  (7 4)  (8 5)  (0 6)]),1.3333333333333333,([0  1  2  3  4  5  6  7  8]  [(0 1)  (2 1)  (1 3)  (2 3)  (7 3)  (3 4)  (7 4)  (6 5)  (8 5)  (0 6)  (1 6)  (3 6)]),4,[0 2 7][8],([1  3  4  5  6]  [(1 3)  (3 4)  (6 5)  (1 6)  (3 6)]),2,2.0,[1 3 4 6][5],1.0,1000,32,2,0.9924734112190572,random_mc2_n8_mid3_d1000_05_mr098_r10_169.uai,9,5,5
0,12.0,3.0,([0  1  2  3  4  5  6  7  8]  [(0 1)  (0 2)  (6 3)  (7 4)  (8 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(0 1)  (0 2)  (3 2)  (4 2)  (1 3)  (6 3)  (3 4)  (7 4)  (3 5)  (4 5)  (8 5)]),4,[0][6][7][8],([1  2  3  4  5]  [(3 2)  (4 2)  (1 3)  (3 4)  (3 5)  (4 5)]),1,2.0,[1 2][3][4][5],1.2,4500,24,1,0.9883944207773152,random_mc2_n6_mid3_d1000_05_mr098_r10_162.uai,9,5,5
0,8.666666666666666,3.0,([0  1  2  3  4  5  6]  [(5 0)  (2 1)  (2 3)  (6 4)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(1 0)  (4 0)  (5 0)  (2 1)  (3 1)  (4 1)  (2 3)  (3 4)  (6 4)]),3,[5][2][6],([0  1  3  4]  [(1 0)  (4 0)  (3 1)  (4 1)  (3 4)]),1,2.0,[0][1 3][4],1.25,1000,16,1,0.982487035399716,random_mc2_n5_mid3_d1000_05_mr098_r10_147.uai,7,4,4
0,8.4,3.0,([0  1  2  3  4  5  6  7  8  9]  [(2 0)  (6 1)  (7 3)  (8 4)  (9 5)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(2 0)  (4 1)  (6 1)  (0 3)  (5 3)  (7 3)  (0 4)  (8 4)  (0 5)  (4 5)  (9 5)]),5,[2][6][7][8][9],([0  1  3  4  5]  [(4 1)  (0 3)  (5 3)  (0 4)  (0 5)  (4 5)]),1,2.0,[0][1][3][4][5],1.2,1000,16,0,0.995498844373793,random_mc2_n6_mid3_d1000_05_mr098_r10_37.uai,10,5,4
0,6.0,,([0  1  2  3  4  5  6  7  8  9]  [(6 0)  (7 1)  (2 3)  (8 4)  (9 5)]),1.0,([0  1  2  3  4  5  6  7  8  9]  [(4 0)  (6 0)  (3 1)  (5 1)  (7 1)  (2 3)  (3 4)  (8 4)  (0 5)  (9 5)]),5,[6][7][2][8][9],([0  1  3  4  5]  [(4 0)  (3 1)  (5 1)  (3 4)  (0 5)]),1,,[0][1][3][4][5],1.0,1000,16,0,0.9973781136875216,random_mc2_n6_mid3_d1000_05_mr098_r10_189.uai,10,5,3
0,10.666666666666666,3.0,([0  1  2  3  4  5  6  7]  [(7 0)  (2 1)  (6 3)  (2 4)  (6 5)]),1.375,([0  1  2  3  4  5  6  7]  [(1 0)  (3 0)  (7 0)  (2 1)  (1 3)  (4 3)  (6 3)  (2 4)  (5 4)  (1 5)  (6 5)]),3,[7][2][6],([0  1  3  4  5]  [(1 0)  (3 0)  (1 3)  (4 3)  (5 4)  (1 5)]),1,2.0,[0][1 4][3 5],1.2,3500,16,1,0.9910110784401792,random_mc2_n7_mid3_d1000_05_mr098_r10_22.uai,8,5,4
0,13.333333333333334,,([0  1  2  3  4  5  6]  [(2 0)  (3 0)  (6 1)  (2 4)  (3 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(2 0)  (3 0)  (0 1)  (6 1)  (1 4)  (2 4)  (5 4)  (3 5)]),3,[2 3][6],([0  1  4  5]  [(0 1)  (1 4)  (5 4)]),2,2.0,[0 4 5][1],0.75,1000,32,2,0.9885545599139226,random_mc2_n6_mid3_d1000_05_mr098_r10_126.uai,7,4,3
0,3.5,2.0,([0  1  2  3  4  5  6  7]  [(5 0)  (6 1)  (7 2)  (4 3)]),0.875,([0  1  2  3  4  5  6  7]  [(2 0)  (5 0)  (3 1)  (6 1)  (1 2)  (7 2)  (4 3)]),4,[5][6][7][4],([0  1  2  3]  [(2 0)  (3 1)  (1 2)]),1,1.0,[0][1][2][3],0.75,1000,4,0,0.9959245700477096,random_mc2_n5_mid3_d1000_05_mr098_r10_149.uai,8,4,3
0,6.75,3.0,([0  1  2  3  4  5  6  7  8]  [(7 0)  (8 2)  (5 3)  (1 4)  (5 6)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(4 0)  (7 0)  (0 2)  (4 2)  (8 2)  (5 3)  (1 4)  (3 4)  (3 6)  (5 6)]),4,[7][1][8][5],([0  2  3  4  6]  [(4 0)  (0 2)  (4 2)  (3 4)  (3 6)]),1,2.0,[0][4][2][3 6],1.0,1000,16,1,0.99797527691482,random_mc2_n7_mid3_d1000_05_mr098_r10_24.uai,9,5,4
0,3.333333333333333,2.0,([0  1  2  3  4  5]  [(5 0)  (4 1)  (3 2)  (4 2)]),0.8333333333333334,([0  1  2  3  4  5]  [(1 0)  (5 0)  (4 1)  (3 2)  (4 2)]),3,[5][3 4],([0  1  2]  [(1 0)]),2,1.0,[0][1 2],0.3333333333333333,1000,4,2,0.9993936542135012,random_mc2_n5_mid3_d1000_05_mr098_r10_176.uai,6,3,2
0,5.333333333333333,3.0,([0  1  2  3  4  5  6]  [(3 0)  (5 1)  (6 2)  (3 4)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(2 0)  (3 0)  (4 0)  (0 1)  (5 1)  (4 2)  (6 2)  (3 4)]),3,[3][5][6],([0  1  2  4]  [(2 0)  (4 0)  (0 1)  (4 2)]),1,2.0,[0 4][1][2],1.0,2000,8,1,0.995332527744326,random_mc2_n5_mid3_d1000_05_mr098_r10_119.uai,7,4,4
0,11.11111111111111,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18]  [(11 0)  (12 1)  (6 2)  (13 3)  (14 4)  (15 5)  (6 7)  (16 8)  (17 9)  (18 10)]),1.263157894736842,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18]  [(2 0)  (7 0)  (11 0)  (2 1)  (8 1)  (12 1)  (6 2)  (1 3)  (8 3)  (13 3)  (2 4)  (7 4)  (14 4)  (2 5)  (7 5)  (15 5)  (6 7)  (5 8)  (16 8)  (1 9)  (3 9)  (17 9)  (3 10)  (18 10)]),9,[11][12][6][13][14][15][16][17][18],([0  1  2  3  4  5  7  8  9  10]  [(2 0)  (7 0)  (2 1)  (8 1)  (1 3)  (8 3)  (2 4)  (7 4)  (2 5)  (7 5)  (5 8)  (1 9)  (3 9)  (3 10)]),1,2.0,[0][1][2 7][3][4][5][8][9][10],1.4,1000,16,1,0.9947055983062176,random_mc2_n11_mid3_d1000_05_mr098_r10_186.uai,19,10,5
0,9.4,3.0,([0  1  2  3  4  5  6  7  8  9]  [(7 0)  (4 1)  (8 2)  (4 3)  (5 3)  (9 6)]),1.2,([0  1  2  3  4  5  6  7  8  9]  [(2 0)  (3 0)  (7 0)  (4 1)  (1 2)  (8 2)  (1 3)  (4 3)  (5 3)  (2 6)  (3 6)  (9 6)]),5,[7][4 5][8][9],([0  1  2  3  6]  [(2 0)  (3 0)  (1 2)  (1 3)  (2 6)  (3 6)]),2,2.0,[0][1 3][2][6],1.2,1000,16,2,0.992232137686686,random_mc2_n7_mid3_d1000_05_mr098_r10_195.uai,10,5,5
0,7.2,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (8 1)  (2 3)  (9 4)  (2 5)  (10 6)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(1 0)  (4 0)  (7 0)  (4 1)  (8 1)  (2 3)  (3 4)  (9 4)  (2 5)  (3 5)  (4 5)  (1 6)  (10 6)]),5,[7][8][2][9][10],([0  1  3  4  5  6]  [(1 0)  (4 0)  (4 1)  (3 4)  (3 5)  (4 5)  (1 6)]),1,2.0,[0][1][3 5][4][6],1.1666666666666667,1000,16,1,0.9912680719809214,random_mc2_n7_mid3_d1000_05_mr098_r10_47.uai,11,6,5
0,7.333333333333333,3.0,([0  1  2  3  4  5]  [(0 1)  (3 2)  (5 4)]),1.0,([0  1  2  3  4  5]  [(0 1)  (1 2)  (3 2)  (1 4)  (2 4)  (5 4)]),3,[0][3][5],([1  2  4]  [(1 2)  (1 4)  (2 4)]),1,2.0,[1][2][4],1.0,1000,16,0,0.9889964652227476,random_mc2_n5_mid3_d1000_05_mr098_r10_141.uai,6,3,3
0,8.0,3.0,([0  1  2  3  4  5  6  7  8]  [(3 0)  (6 1)  (3 2)  (7 4)  (8 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(3 0)  (4 1)  (5 1)  (6 1)  (0 2)  (3 2)  (5 2)  (2 4)  (7 4)  (0 5)  (8 5)]),4,[3][6][7][8],([0  1  2  4  5]  [(4 1)  (5 1)  (0 2)  (5 2)  (2 4)  (0 5)]),1,2.0,[0 2][1][4][5],1.2,2500,16,1,0.9905489888629148,random_mc2_n6_mid3_d1000_05_mr098_r10_173.uai,9,5,4
0,9.0,,([0  1  2  3  4  5  6  7]  [(1 0)  (6 2)  (7 3)  (6 4)  (1 5)]),1.25,([0  1  2  3  4  5  6  7]  [(1 0)  (0 2)  (3 2)  (6 2)  (0 3)  (7 3)  (6 4)  (1 5)  (3 5)  (4 5)]),3,[1][6][7],([0  2  3  4  5]  [(0 2)  (3 2)  (0 3)  (3 5)  (4 5)]),1,2.0,[0 5][2 4][3],1.0,1000,20,1,0.9069088602447504,random_mc2_n7_mid3_d1000_05_mr098_r10_45.uai,8,5,4
0,10.5,3.0,([0  1  2  3  4  5  6  7]  [(1 0)  (2 0)  (6 3)  (7 4)  (2 5)]),1.25,([0  1  2  3  4  5  6  7]  [(1 0)  (2 0)  (0 3)  (4 3)  (6 3)  (0 4)  (7 4)  (0 5)  (2 5)  (4 5)]),4,[1 2][6][7],([0  3  4  5]  [(0 3)  (4 3)  (0 4)  (0 5)  (4 5)]),2,2.0,[0 5][3][4],1.25,1000,20,2,0.9958877204381256,random_mc2_n6_mid3_d1000_05_mr098_r10_115.uai,8,4,5
0,3.5,2.0,([0  1  2  3  4  5  6  7]  [(1 0)  (5 2)  (6 3)  (7 4)]),0.875,([0  1  2  3  4  5  6  7]  [(1 0)  (0 2)  (5 2)  (0 3)  (6 3)  (0 4)  (7 4)]),4,[1][5][6][7],([0  2  3  4]  [(0 2)  (0 3)  (0 4)]),1,1.0,[0][2][3][4],0.75,1000,4,0,0.9990124269315122,random_mc2_n5_mid3_d1000_05_mr098_r10_99.uai,8,4,4
0,7.0,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (2 1)  (7 3)  (8 4)  (2 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(1 0)  (5 0)  (6 0)  (2 1)  (5 1)  (5 3)  (7 3)  (3 4)  (8 4)  (2 5)]),4,[6][2][7][8],([0  1  3  4  5]  [(1 0)  (5 0)  (5 1)  (5 3)  (3 4)]),1,2.0,[0][1 5][3][4],1.0,2000,16,1,0.99019964262497,random_mc2_n6_mid3_d1000_05_mr098_r10_47.uai,9,5,4
0,8.333333333333334,3.0,([0  1  2  3  4  5  6]  [(2 0)  (6 3)  (1 4)  (1 5)  (2 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(2 0)  (0 3)  (5 3)  (6 3)  (1 4)  (5 4)  (1 5)  (2 5)]),3,[1 2][6],([0  3  4  5]  [(0 3)  (5 3)  (5 4)]),2,2.0,[0 4 5][3],0.75,1500,16,2,0.988467735266307,random_mc2_n6_mid3_d1000_05_mr098_r10_159.uai,7,4,4
0,15.25,3.0,([0  1  2  3  4  5  6  7  8  9]  [(7 0)  (8 1)  (9 2)  (6 3)  (6 4)  (7 5)]),1.4,([0  1  2  3  4  5  6  7  8  9]  [(4 0)  (7 0)  (3 1)  (5 1)  (8 1)  (3 2)  (4 2)  (9 2)  (6 3)  (3 4)  (6 4)  (0 5)  (3 5)  (7 5)]),4,[7][8][9][6],([0  1  2  3  4  5]  [(4 0)  (3 1)  (5 1)  (3 2)  (4 2)  (3 4)  (0 5)  (3 5)]),1,2.0,[0 5][1][2][3 4],1.3333333333333333,4000,25,1,0.9967257667116114,random_mc2_n8_mid3_d1000_05_mr098_r10_160.uai,10,6,5
0,48.0,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(0 1)  (7 1)  (10 2)  (11 3)  (0 4)  (7 5)  (12 6)  (13 8)  (14 9)]),1.4,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(0 1)  (7 1)  (1 2)  (5 2)  (10 2)  (1 3)  (11 3)  (0 4)  (1 4)  (1 5)  (3 5)  (7 5)  (9 6)  (12 6)  (1 8)  (2 8)  (9 8)  (13 8)  (1 9)  (3 9)  (14 9)]),7,[0 7][10][11][12][13][14],([1  2  3  4  5  6  8  9]  [(1 2)  (5 2)  (1 3)  (1 4)  (1 5)  (3 5)  (9 6)  (1 8)  (2 8)  (9 8)  (1 9)  (3 9)]),2,,[1 4 5][2][3][6][8][9],1.5,1000,256,2,0.9864164495366722,random_mc2_n10_mid3_d1000_05_mr098_r10_193.uai,15,8,8
0,6.75,3.0,([0  1  2  3  4  5  6  7  8]  [(7 0)  (4 2)  (1 3)  (4 5)  (8 6)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(6 0)  (7 0)  (4 2)  (5 2)  (1 3)  (5 3)  (4 5)  (2 6)  (3 6)  (8 6)]),4,[7][1][4][8],([0  2  3  5  6]  [(6 0)  (5 2)  (5 3)  (2 6)  (3 6)]),1,2.0,[0][3][2 5][6],1.0,1000,16,1,0.9968552183849368,random_mc2_n7_mid3_d1000_05_mr098_r10_154.uai,9,5,4
0,7.333333333333333,3.0,([0  1  2  3  4  5]  [(0 1)  (3 2)  (5 4)]),1.0,([0  1  2  3  4  5]  [(0 1)  (1 2)  (3 2)  (1 4)  (2 4)  (5 4)]),3,[0][3][5],([1  2  4]  [(1 2)  (1 4)  (2 4)]),1,2.0,[1][2][4],1.0,1000,16,0,0.9889964652227476,random_mc2_n5_mid3_d1000_05_mr098_r10_141.uai,6,3,3
0,3.5,2.0,([0  1  2  3  4]  [(3 0)  (4 1)  (3 2)]),1.0,([0  1  2  3  4]  [(3 0)  (0 1)  (4 1)  (0 2)  (3 2)]),2,[3][4],([0  1  2]  [(0 1)  (0 2)]),1,1.0,[0 2][1],0.6666666666666666,1000,4,1,0.9989378510687976,random_mc2_n5_mid3_d1000_05_mr098_r10_78.uai,5,3,3
0,7.5,3.0,([0  1  2  3  4  5  6  7  8]  [(3 0)  (3 1)  (6 2)  (7 4)  (8 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(3 0)  (5 0)  (3 1)  (0 2)  (1 2)  (6 2)  (0 4)  (7 4)  (1 5)  (8 5)]),4,[3][6][7][8],([0  1  2  4  5]  [(5 0)  (0 2)  (1 2)  (0 4)  (1 5)]),1,2.0,[0 1][2][4][5],1.0,1000,16,1,0.9950522744941188,random_mc2_n6_mid3_d1000_05_mr098_r10_21.uai,9,5,4
0,4.0,2.0,([0  1  2  3  4  5  6]  [(5 0)  (2 1)  (6 3)  (2 4)]),0.8571428571428571,([0  1  2  3  4  5  6]  [(3 0)  (5 0)  (2 1)  (4 3)  (6 3)  (2 4)]),3,[5][2][6],([0  1  3  4]  [(3 0)  (4 3)]),1,1.0,[0][1 4][3],0.5,1000,4,1,0.9977334508146624,random_mc2_n5_mid3_d1000_05_mr098_r10_161.uai,7,4,3
0,5.333333333333333,2.0,([0  1  2  3  4  5  6]  [(5 1)  (0 2)  (0 3)  (6 4)]),1.0,([0  1  2  3  4  5  6]  [(2 1)  (5 1)  (0 2)  (0 3)  (4 3)  (2 4)  (6 4)]),3,[0][5][6],([1  2  3  4]  [(2 1)  (4 3)  (2 4)]),1,1.0,[2 3][1][4],0.75,2000,8,1,0.999157901617652,random_mc2_n5_mid3_d1000_05_mr098_r10_55.uai,7,4,3
0,9.5,3.0,([0  1  2  3  4  5  6  7]  [(5 0)  (4 1)  (6 2)  (7 3)]),1.125,([0  1  2  3  4  5  6  7]  [(2 0)  (3 0)  (5 0)  (4 1)  (1 2)  (3 2)  (6 2)  (1 3)  (7 3)]),4,[5][4][6][7],([0  1  2  3]  [(2 0)  (3 0)  (1 2)  (3 2)  (1 3)]),1,2.0,[0][1][2][3],1.25,1000,16,0,0.9855023705905396,random_mc2_n5_mid3_d1000_05_mr098_r10_28.uai,8,4,4
0,8.0,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (7 1)  (3 2)  (8 4)  (3 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(5 0)  (6 0)  (5 1)  (7 1)  (0 2)  (1 2)  (3 2)  (1 4)  (5 4)  (8 4)  (3 5)]),4,[6][7][3][8],([0  1  2  4  5]  [(5 0)  (5 1)  (0 2)  (1 2)  (1 4)  (5 4)]),1,2.0,[0][1][2 5][4],1.2,2000,16,1,0.994886397621561,random_mc2_n6_mid3_d1000_05_mr098_r10_69.uai,9,5,4
0,12.857142857142858,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(10 2)  (11 3)  (12 4)  (13 5)  (1 6)  (14 7)  (1 8)  (0 9)]),1.2,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(6 2)  (10 2)  (2 3)  (9 3)  (11 3)  (6 4)  (12 4)  (4 5)  (7 5)  (13 5)  (1 6)  (4 7)  (9 7)  (14 7)  (1 8)  (2 8)  (3 8)  (0 9)]),7,[0][1][10][11][12][13][14],([2  3  4  5  6  7  8  9]  [(6 2)  (2 3)  (9 3)  (6 4)  (4 5)  (7 5)  (4 7)  (9 7)  (2 8)  (3 8)]),1,,[9][6 8][2][3][4][5][7],1.25,2500,32,1,0.9842921576711258,random_mc2_n10_mid3_d1000_05_mr098_r10_190.uai,15,8,4
