,N,dovar,obsvar,target,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
218,6,0,-1,1,3702,6,CCALPeps,1977.507,1914.32,0.7099809973007296,0.70998099730073,0.29001900269926995,0.29001900269927033
219,6,0,-1,1,4936,6,CVE,40.518,37.927,0.04225312982635403,0.04225312982635403,0.9577468701736459,0.9577468701736459
220,6,0,-1,1,4936,6,CCVE,939.21,327.797,0.04225312982635407,0.04225312982635407,0.9577468701736459,0.9577468701736459
221,6,0,-1,1,4936,6,CCALPeps,2100.394,2037.3,0.0423682162383755,0.042368216238375576,0.9576317837616244,0.9576317837616245
222,6,0,-1,1,6170,6,CVE,38.098,35.249,0.2700000000000001,0.2700000000000001,0.7299999999999999,0.7299999999999999
223,6,0,-1,1,6170,6,CCVE,969.694,341.628,0.26999999999999996,0.26999999999999996,0.7300000000000001,0.7300000000000001
224,6,0,-1,1,6170,6,CCALPeps,1932.419,1867.297,0.27005199360075965,0.27005199360076015,0.7299480063992398,0.7299480063992403
225,6,0,-1,1,7404,6,CVE,38.084,35.334,0.010045089884567872,0.010045089884567872,0.9899549101154321,0.9899549101154321
226,6,0,-1,1,7404,6,CCVE,923.81,328.62,0.010045089884567872,0.010045089884567872,0.9899549101154321,0.9899549101154321
227,6,0,-1,1,7404,6,CCALPeps,1907.21,1844.463,0.010147462862683983,0.010147462862684042,0.9898525371373159,0.989852537137316
228,6,0,-1,1,8638,6,CVE,36.557,34.324,0.9805103770650234,0.9805103770650234,0.019489622934976643,0.019489622934976643
229,6,0,-1,1,8638,6,CCVE,939.307,338.758,0.9805103770650234,0.9805103770650234,0.01948962293497665,0.01948962293497665
230,6,0,-1,1,8638,6,CCALPeps,2100.107,2038.81,0.9804051650700617,0.9804051650700618,0.01959483492993822,0.019594834929938253
231,6,0,-1,1,9872,6,CVE,37.235,34.726,1.0,1.0,0.0,0.0
232,6,0,-1,1,9872,6,CCVE,968.031,345.589,1.0,1.0,0.0,0.0
233,6,0,-1,1,9872,6,CCALPeps,2072.427,2014.242,0.9998957709816736,0.9998957709816736,0.00010422901832639222,0.00010422901832640719
234,6,0,-1,1,11106,6,CVE,36.756,34.455,0.11985451306169025,0.11985451306169025,0.8801454869383097,0.8801454869383097
235,6,0,-1,1,11106,6,CCVE,884.827,316.694,0.11985451306169022,0.11985451306169022,0.8801454869383097,0.8801454869383097
236,6,0,-1,1,11106,6,CCALPeps,1972.532,1910.243,0.12000244963434063,0.12000244963434081,0.8799975503656592,0.8799975503656594
237,6,0,-1,1,12340,6,CVE,39.059,36.41,0.050001814763247374,0.050001814763247374,0.9499981852367526,0.9499981852367526
238,6,0,-1,1,12340,6,CCVE,914.992,336.678,0.05000181476324738,0.05000181476324738,0.9499981852367526,0.9499981852367526
239,6,0,-1,1,12340,6,CCALPeps,2154.104,2090.753,0.05009880579103404,0.050098805791034096,0.9499011942089659,0.949901194208966
240,7,0,-1,,1234,6,CVE,70.178,67.194,0.9510878019665394,0.9510878019665394,0.048912198033460676,0.048912198033460676
241,7,0,-1,,1234,6,CCVE,1794.956,1193.256,0.9510878019665394,0.9510878019665394,0.04891219803346067,0.04891219803346067
242,7,0,-1,,1234,6,CCALPeps,2529.624,2469.814,0.9508905965389132,0.9508905965389133,0.04910940346108676,0.04910940346108683
243,7,0,-1,,2468,6,CVE,65.566,63.087,0.5287004889002527,0.5287004889002527,0.4712995110997474,0.4712995110997474
244,7,0,-1,,2468,6,CCVE,1547.159,954.447,0.5287004889002525,0.5287004889002525,0.4712995110997475,0.4712995110997475
245,7,0,-1,,2468,6,CCALPeps,2265.205,2207.116,0.5287321151454669,0.5287321151454675,0.4712678848545325,0.4712678848545331
246,7,0,-1,,3702,6,CVE,72.169,68.82,0.45967899999999995,0.45967899999999995,0.5403209999999999,0.5403209999999999
247,7,0,-1,,3702,6,CCVE,1572.019,969.684,0.4596790000000001,0.4596790000000001,0.5403209999999999,0.5403209999999999
248,7,0,-1,,3702,6,CCALPeps,2399.218,2336.783,0.45966748017373465,0.4596674801737352,0.5403325198262647,0.5403325198262654
249,7,0,-1,,4936,6,CVE,65.86,63.052,0.8245861856433672,0.8245861856433672,0.1754138143566328,0.1754138143566328
250,7,0,-1,,4936,6,CCVE,1646.683,1021.195,0.8245861856433672,0.8245861856433672,0.17541381435663286,0.17541381435663286
251,7,0,-1,,4936,6,CCALPeps,2715.655,2649.278,0.8244298120235708,0.824429812023571,0.17557018797642898,0.1755701879764292
252,7,0,-1,,6170,6,CVE,73.542,70.781,0.030660000000000003,0.030660000000000003,0.96934,0.96934
253,7,0,-1,,6170,6,CCVE,1687.58,1059.474,0.03066,0.03066,0.96934,0.96934
254,7,0,-1,,6170,6,CCALPeps,2304.475,2242.441,0.03075054409576788,0.030750544095767926,0.9692494559042321,0.9692494559042322
255,7,0,-1,,7404,6,CVE,65.214,62.622,0.8404865490804042,0.8404865490804042,0.15951345091959582,0.15951345091959582
256,7,0,-1,,7404,6,CCVE,1571.451,958.623,0.8404865490804042,0.8404865490804042,0.15951345091959576,0.15951345091959576
257,7,0,-1,,7404,6,CCALPeps,2676.403,2611.729,0.8403611385276791,0.8403611385276795,0.15963886147232054,0.15963886147232084
258,7,0,-1,,8638,6,CVE,72.433,69.73,0.794736899047887,0.794736899047887,0.2052631009521131,0.2052631009521131
259,7,0,-1,,8638,6,CCVE,1697.649,1065.791,0.7947368990478868,0.7947368990478868,0.2052631009521131,0.2052631009521131
260,7,0,-1,,8638,6,CCALPeps,2629.056,2563.15,0.7945676147819916,0.794567614781992,0.20543238521800802,0.20543238521800838
261,7,0,-1,,9872,6,CVE,64.876,62.139,0.9638222938204798,0.9638222938204798,0.03617770617952032,0.03617770617952032
262,7,0,-1,,9872,6,CCVE,1687.37,1071.264,0.9638222938204798,0.9638222938204798,0.0361777061795203,0.0361777061795203
263,7,0,-1,,9872,6,CCALPeps,2648.12,2588.893,0.9637146865857024,0.9637146865857026,0.03628531341429744,0.03628531341429764
264,7,0,-1,,11106,6,CVE,63.713,61.058,0.998383951812274,0.998383951812274,0.0016160481877259079,0.0016160481877259079
265,7,0,-1,,11106,6,CCVE,1698.051,1048.016,0.998383951812274,0.998383951812274,0.0016160481877259079,0.0016160481877259079
266,7,0,-1,,11106,6,CCALPeps,2884.5,2820.636,0.9982736475045889,0.9982736475045889,0.0017263524954110876,0.0017263524954111026
267,7,0,-1,,12340,6,CVE,63.576,61.111,0.1328060375919876,0.1328060375919876,0.8671939624080124,0.8671939624080124
268,7,0,-1,,12340,6,CCVE,1661.671,1025.422,0.13280603759198764,0.13280603759198764,0.8671939624080126,0.8671939624080126
269,7,0,-1,,12340,6,CCALPeps,2634.85,2573.738,0.1328771099642336,0.13287710996423382,0.8671228900357661,0.8671228900357664
270,7,0,-1,1,1234,6,CVE,64.657,61.908,0.9609526031505361,0.9609526031505361,0.03904739684946388,0.03904739684946388
271,7,0,-1,1,1234,6,CCVE,1769.849,1127.333,0.9609526031505361,0.9609526031505361,0.039047396849463886,0.039047396849463886
272,7,0,-1,1,1234,6,CCALPeps,2511.641,2451.79,0.9608597312835575,0.9608597312835576,0.039140268716442383,0.03914026871644248
273,7,0,-1,1,2468,6,CVE,63.403,60.811,0.11008867382821332,0.11008867382821332,0.8899113261717866,0.8899113261717866
274,7,0,-1,1,2468,6,CCVE,1505.798,883.782,0.11008867382821334,0.11008867382821334,0.8899113261717867,0.8899113261717867
275,7,0,-1,1,2468,6,CCALPeps,2331.776,2263.891,0.11024566785439704,0.1102456678543972,0.8897543321456028,0.889754332145603
276,7,0,-1,1,3702,6,CVE,66.03,63.259,0.71,0.71,0.2900000000000001,0.2900000000000001
277,7,0,-1,1,3702,6,CCVE,1566.042,960.374,0.71,0.71,0.29,0.29
278,7,0,-1,1,3702,6,CCALPeps,2408.304,2338.546,0.7099809973007298,0.70998099730073,0.29001900269926995,0.29001900269927017
279,7,0,-1,1,4936,6,CVE,66.808,64.144,0.04106800627067496,0.04106800627067496,0.958931993729325,0.958931993729325
280,7,0,-1,1,4936,6,CCVE,1736.665,1138.98,0.041068006270674993,0.041068006270674993,0.958931993729325,0.958931993729325
281,7,0,-1,1,4936,6,CCALPeps,2613.12,2551.353,0.041180730916678655,0.04118073091667872,0.9588192690833213,0.9588192690833214
282,7,0,-1,1,6170,6,CVE,64.074,61.502,0.2700000000000001,0.2700000000000001,0.73,0.73
283,7,0,-1,1,6170,6,CCVE,1738.63,1084.381,0.26999999999999996,0.26999999999999996,0.7300000000000001,0.7300000000000001
284,7,0,-1,1,6170,6,CCALPeps,2344.542,2279.165,0.27005199360075965,0.27005199360076015,0.7299480063992398,0.7299480063992403
285,7,0,-1,1,7404,6,CVE,62.559,59.83,0.01000127052173994,0.01000127052173994,0.9899987294782601,0.9899987294782601
286,7,0,-1,1,7404,6,CCVE,1618.805,1000.266,0.010001270521739939,0.010001270521739939,0.9899987294782601,0.9899987294782601
287,7,0,-1,1,7404,6,CCALPeps,2651.026,2588.705,0.010103271090449376,0.010103271090449437,0.9898967289095506,0.9898967289095506
288,7,0,-1,1,8638,6,CVE,62.957,60.444,0.9803985830435507,0.9803985830435507,0.01960141695644927,0.01960141695644927
289,7,0,-1,1,8638,6,CCVE,1639.586,1038.199,0.9803985830435507,0.9803985830435507,0.019601416956449277,0.019601416956449277
290,7,0,-1,1,8638,6,CCALPeps,2550.474,2487.806,0.980292846966882,0.980292846966882,0.019707153033117986,0.019707153033117986
291,7,0,-1,1,9872,6,CVE,64.873,62.262,1.0,1.0,0.0,0.0
292,7,0,-1,1,9872,6,CCVE,1722.257,1066.644,1.0,1.0,0.0,0.0
293,7,0,-1,1,9872,6,CCALPeps,2447.116,2386.74,0.9998958021959445,0.9998958021959445,0.00010419780405541156,0.00010419780405546142
294,7,0,-1,1,11106,6,CVE,64.29,61.876,0.1200724873822859,0.1200724873822859,0.879927512617714,0.879927512617714
295,7,0,-1,1,11106,6,CCVE,1627.206,1043.587,0.12007248738228596,0.12007248738228596,0.8799275126177143,0.8799275126177143
296,7,0,-1,1,11106,6,CCALPeps,2552.436,2489.033,0.12022045369832025,0.12022045369832053,0.8797795463016794,0.8797795463016798
297,7,0,-1,1,12340,6,CVE,63.186,60.348,0.04999488520228884,0.04999488520228884,0.9500051147977112,0.9500051147977112
298,7,0,-1,1,12340,6,CCVE,1668.249,1055.836,0.04999488520228883,0.04999488520228883,0.9500051147977111,0.9500051147977111
299,7,0,-1,1,12340,6,CCALPeps,2568.45,2506.346,0.050091872768072074,0.05009187276807216,0.9499081272319279,0.949908127231928
300,8,0,-1,,1234,6,CVE,133.046,130.151,0.6249724220834801,0.6249724220834801,0.3750275779165199,0.3750275779165199
301,8,0,-1,,1234,6,CCVE,4807.653,4159.171,0.62497242208348,0.62497242208348,0.37502757791651997,0.37502757791651997
302,8,0,-1,,1234,6,CCALPeps,2850.116,2788.09,0.6249963919754612,0.6249963919754618,0.37500360802453825,0.3750036080245388
303,8,0,-1,,2468,6,CVE,137.793,134.742,0.10244478564749203,0.10244478564749203,0.897555214352508,0.897555214352508
304,8,0,-1,,2468,6,CCVE,3988.536,3346.519,0.10244478564749203,0.10244478564749203,0.897555214352508,0.897555214352508
305,8,0,-1,,2468,6,CCALPeps,2892.968,2833.699,0.10252670290145251,0.10252670290145266,0.8974732970985473,0.8974732970985475
306,8,0,-1,,3702,6,CVE,138.535,135.897,0.6404022300000001,0.6404022300000001,0.35959777000000004,0.35959777000000004
307,8,0,-1,,3702,6,CCVE,4314.48,3660.886,0.64040223,0.64040223,0.35959777000000004,0.35959777000000004
308,8,0,-1,,3702,6,CCALPeps,2782.962,2720.231,0.6403814084009576,0.6403814084009583,0.35961859159904175,0.3596185915990424
309,8,0,-1,,4936,6,CVE,138.101,135.341,0.16088895255788535,0.16088895255788535,0.8391110474421147,0.8391110474421147
310,8,0,-1,,4936,6,CCVE,4314.428,3659.513,0.16088895255788538,0.16088895255788538,0.8391110474421148,0.8391110474421148
311,8,0,-1,,4936,6,CCALPeps,3139.663,3070.619,0.1609357969271088,0.16093579692710908,0.8390642030728909,0.8390642030728912
312,8,0,-1,,6170,6,CVE,136.772,133.444,0.10787819679237104,0.10787819679237104,0.8921218032076289,0.8921218032076289
313,8,0,-1,,6170,6,CCVE,4494.919,3846.845,0.10787819679237104,0.10787819679237104,0.892121803207629,0.892121803207629
314,8,0,-1,,6170,6,CCALPeps,2686.021,2622.064,0.10795723283469127,0.10795723283469148,0.8920427671653085,0.8920427671653087
315,8,0,-1,,7404,6,CVE,137.489,134.648,0.46802557704149533,0.46802557704149533,0.5319744229585047,0.5319744229585047
316,8,0,-1,,7404,6,CCVE,4522.645,3829.578,0.46802557704149533,0.46802557704149533,0.5319744229585047,0.5319744229585047
317,8,0,-1,,7404,6,CCALPeps,3097.826,3031.623,0.46803822463231937,0.4680382246323199,0.5319617753676801,0.5319617753676806
318,8,0,-1,,8638,6,CVE,138.193,134.993,0.9202099402336046,0.9202099402336046,0.07979005976639547,0.07979005976639547
319,8,0,-1,,8638,6,CCVE,4465.635,3838.692,0.9202099402336046,0.9202099402336046,0.07979005976639546,0.07979005976639546
320,8,0,-1,,8638,6,CCALPeps,3110.603,3042.108,0.9201314574862167,0.9201314574862168,0.07986854251378317,0.07986854251378327
321,8,0,-1,,9872,6,CVE,138.053,134.876,0.3506773584565162,0.3506773584565162,0.6493226415434837,0.6493226415434837
322,8,0,-1,,9872,6,CCVE,4824.478,4147.873,0.3506773584565163,0.3506773584565163,0.6493226415434837,0.6493226415434837
323,8,0,-1,,9872,6,CCALPeps,2860.79,2796.972,0.3506807149611315,0.3506807149611322,0.6493192850388678,0.6493192850388685
324,8,0,-1,,11106,6,CVE,138.532,135.797,0.3644710454428871,0.3644710454428871,0.6355289545571128,0.6355289545571128
325,8,0,-1,,11106,6,CCVE,4368.545,3693.657,0.36447104544288716,0.36447104544288716,0.6355289545571129,0.6355289545571129
326,8,0,-1,,11106,6,CCALPeps,3042.036,2981.009,0.3646004744850728,0.3646004744850736,0.6353995255149264,0.6353995255149272
327,8,0,-1,,12340,6,CVE,135.15,132.534,0.953000472418608,0.953000472418608,0.04699952758139208,0.04699952758139208
328,8,0,-1,,12340,6,CCVE,4598.716,3935.48,0.953000472418608,0.953000472418608,0.046999527581392066,0.046999527581392066
329,8,0,-1,,12340,6,CCALPeps,3532.611,3460.518,0.9528692974941728,0.9528692974941729,0.04713070250582718,0.04713070250582718
330,8,0,-1,1,1234,6,CVE,139.622,136.614,0.9599650749636616,0.9599650749636616,0.040034925036338445,0.040034925036338445
331,8,0,-1,1,1234,6,CCVE,4953.274,4289.987,0.9599650749636616,0.9599650749636616,0.04003492503633845,0.04003492503633845
332,8,0,-1,1,1234,6,CCALPeps,2962.833,2898.265,0.9598710451331309,0.959871045133131,0.04012895486686896,0.04012895486686907
333,8,0,-1,1,2468,6,CVE,140.815,137.855,0.10993568712085686,0.10993568712085686,0.8900643128791431,0.8900643128791431
334,8,0,-1,1,2468,6,CCVE,4166.111,3503.815,0.10993568712085688,0.10993568712085688,0.8900643128791431,0.8900643128791431
335,8,0,-1,1,2468,6,CCALPeps,2855.003,2791.418,0.11009265557998706,0.11009265557998724,0.8899073444200127,0.889907344420013
336,8,0,-1,1,3702,6,CVE,135.412,132.72,0.71,0.71,0.2900000000000001,0.2900000000000001
337,8,0,-1,1,3702,6,CCVE,4443.082,3769.498,0.71,0.71,0.29,0.29
338,8,0,-1,1,3702,6,CCALPeps,2734.221,2668.603,0.7099809973007297,0.7099809973007302,0.29001900269926983,0.2900190026992703
339,8,0,-1,1,4936,6,CVE,142.508,139.426,0.04039469346670761,0.04039469346670761,0.9596053065332923,0.9596053065332923
340,8,0,-1,1,4936,6,CCVE,4720.573,4064.433,0.04039469346670765,0.04039469346670765,0.9596053065332923,0.9596053065332923
341,8,0,-1,1,4936,6,CCALPeps,2900.033,2836.566,0.04050624527443714,0.04050624527443722,0.9594937547255628,0.9594937547255629
342,8,0,-1,1,6170,6,CVE,135.434,132.616,0.27,0.27,0.73,0.73
343,8,0,-1,1,6170,6,CCVE,4785.085,4148.692,0.2699999999999999,0.2699999999999999,0.7300000000000002,0.7300000000000002
344,8,0,-1,1,6170,6,CCALPeps,2748.383,2682.057,0.2700519936007597,0.27005199360076027,0.7299480063992397,0.7299480063992403
345,8,0,-1,1,7404,6,CVE,140.516,137.823,0.01000003305288075,0.01000003305288075,0.9899999669471192,0.9899999669471192
346,8,0,-1,1,7404,6,CCVE,4857.145,4173.89,0.01000003305288075,0.01000003305288075,0.9899999669471192,0.9899999669471192
347,8,0,-1,1,7404,6,CCALPeps,3220.673,3155.315,0.010102022350914642,0.010102022350914702,0.9898979776490853,0.9898979776490854
348,8,0,-1,1,8638,6,CVE,138.097,135.181,0.9799916091597317,0.9799916091597317,0.02000839084026831,0.02000839084026831
349,8,0,-1,1,8638,6,CCVE,4651.13,4002.806,0.9799916091597317,0.9799916091597317,0.020008390840268328,0.020008390840268328
350,8,0,-1,1,8638,6,CCALPeps,3011.336,2945.351,0.9798845877179899,0.9798845877179901,0.020115412282009908,0.020115412282010067
351,8,0,-1,1,9872,6,CVE,144.652,141.341,1.0,1.0,0.0,0.0
352,8,0,-1,1,9872,6,CCVE,4767.482,4104.229,1.0,1.0,0.0,0.0
353,8,0,-1,1,9872,6,CCALPeps,2816.031,2748.574,0.999895811679321,0.999895811679321,0.000104188320678991,0.00010418832067904393
354,8,0,-1,1,11106,6,CVE,139.736,136.674,0.12002682189430679,0.12002682189430679,0.8799731781056933,0.8799731781056933
355,8,0,-1,1,11106,6,CCVE,4646.18,4003.046,0.12002682189430679,0.12002682189430679,0.8799731781056933,0.8799731781056933
356,8,0,-1,1,11106,6,CCALPeps,3099.87,3030.815,0.12017476503385324,0.12017476503385348,0.8798252349661465,0.8798252349661467
357,8,0,-1,1,12340,6,CVE,135.215,132.49,0.05000153124768407,0.05000153124768407,0.949998468752316,0.949998468752316
358,8,0,-1,1,12340,6,CCVE,4546.164,3853.369,0.050001531247684076,0.050001531247684076,0.949998468752316,0.949998468752316
359,8,0,-1,1,12340,6,CCALPeps,2828.94,2763.228,0.05009852122993148,0.0500985212299316,0.9499014787700684,0.9499014787700685
360,9,0,-1,,1234,6,CVE,377.25,374.113,0.34103587996602325,0.34103587996602325,0.6589641200339766,0.6589641200339766
361,9,0,-1,,1234,6,CCVE,20602.8,19905.575,0.3410358799660232,0.3410358799660232,0.6589641200339768,0.6589641200339768
362,9,0,-1,,1234,6,CCALPeps,3242.36,3178.957,0.3410656343383591,0.3410656343383597,0.6589343656616403,0.6589343656616409
363,9,0,-1,,2468,6,CVE,388.893,385.769,0.7662851964875136,0.7662851964875136,0.23371480351248647,0.23371480351248647
364,9,0,-1,,2468,6,CCVE,20590.916,19917.605,0.7662851964875137,0.7662851964875137,0.2337148035124864,0.2337148035124864
365,9,0,-1,,2468,6,CCALPeps,3624.291,3560.777,0.7662535249169705,0.766253524916971,0.23374647508302904,0.23374647508302945
366,9,0,-1,,3702,6,CVE,393.431,390.563,0.894190260895172,0.894190260895172,0.10580973910482806,0.10580973910482806
367,9,0,-1,,3702,6,CCVE,17358.863,16655.988,0.894190260895172,0.894190260895172,0.10580973910482804,0.10580973910482804
368,9,0,-1,,3702,6,CCALPeps,3312.021,3245.531,0.8941089776248079,0.8941089776248082,0.10589102237519188,0.1058910223751921
369,9,0,-1,,4936,6,CVE,371.457,368.261,0.4903224091106581,0.4903224091106581,0.509677590889342,0.509677590889342
370,9,0,-1,,4936,6,CCVE,19061.907,18397.011,0.49032240911065816,0.49032240911065816,0.5096775908893418,0.5096775908893418
371,9,0,-1,,4936,6,CCALPeps,3452.199,3388.121,0.4903188563187049,0.4903188563187055,0.5096811436812945,0.5096811436812951
372,9,0,-1,,6170,6,CVE,385.435,382.252,0.4314579905525307,0.4314579905525307,0.5685420094474692,0.5685420094474692
373,9,0,-1,,6170,6,CCVE,23621.505,22895.607,0.43145799055253076,0.43145799055253076,0.5685420094474692,0.5685420094474692
374,9,0,-1,,6170,6,CCALPeps,3587.745,3521.531,0.4314831252317605,0.4314831252317612,0.5685168747682388,0.5685168747682394
375,9,0,-1,,7404,6,CVE,370.483,367.44,0.6235992158845899,0.6235992158845899,0.3764007841154101,0.3764007841154101
376,9,0,-1,,7404,6,CCVE,19426.26,18732.744,0.6235992158845899,0.6235992158845899,0.3764007841154101,0.3764007841154101
377,9,0,-1,,7404,6,CCALPeps,3382.609,3316.946,0.6235900484635768,0.6235900484635774,0.37640995153642265,0.3764099515364232
378,9,0,-1,,8638,6,CVE,382.597,379.444,0.17970534582032555,0.17970534582032555,0.8202946541796744,0.8202946541796744
379,9,0,-1,,8638,6,CCVE,20093.461,19414.437,0.17970534582032552,0.17970534582032552,0.8202946541796744,0.8202946541796744
380,9,0,-1,,8638,6,CCALPeps,3266.541,3198.65,0.17991133015854974,0.17991133015855,0.82008866984145,0.8200886698414502
381,9,0,-1,,9872,6,CVE,382.931,379.695,0.7203669422974549,0.7203669422974549,0.2796330577025451,0.2796330577025451
382,9,0,-1,,9872,6,CCVE,19768.849,19098.154,0.7203669422974549,0.7203669422974549,0.2796330577025451,0.2796330577025451
383,9,0,-1,,9872,6,CCALPeps,3265.615,3203.098,0.7202622875940656,0.7202622875940661,0.2797377124059339,0.2797377124059343
384,9,0,-1,,11106,6,CVE,371.321,368.533,0.29348522241874303,0.29348522241874303,0.7065147775812569,0.7065147775812569
385,9,0,-1,,11106,6,CCVE,17868.509,17225.859,0.29348522241874303,0.29348522241874303,0.7065147775812568,0.7065147775812568
386,9,0,-1,,11106,6,CCALPeps,3342.01,3275.099,0.2935223947217473,0.29352239472174774,0.7064776052782522,0.7064776052782527
387,9,0,-1,,12340,6,CVE,384.889,382.293,0.2625412416732495,0.2625412416732495,0.7374587583267505,0.7374587583267505
388,9,0,-1,,12340,6,CCVE,19772.271,19037.546,0.26254124167324944,0.26254124167324944,0.7374587583267506,0.7374587583267506
389,9,0,-1,,12340,6,CCALPeps,3904.945,3835.423,0.2626825076118938,0.26268250761189427,0.7373174923881057,0.7373174923881062
390,9,0,-1,1,1234,6,CVE,369.885,366.906,1.0,1.0,0.0,0.0
391,9,0,-1,1,1234,6,CCVE,21130.381,20396.81,1.0,1.0,0.0,0.0
392,9,0,-1,1,1234,6,CCALPeps,3349.321,3285.714,0.9998059184125463,0.9998059184125463,0.00019408158745370255,0.0001940815874537094
393,9,0,-1,1,2468,6,CVE,375.276,372.46,0.5100348550313263,0.5100348550313263,0.48996514496867366,0.48996514496867366
394,9,0,-1,1,2468,6,CCVE,19908.762,19182.644,0.5100348550313264,0.5100348550313264,0.48996514496867366,0.48996514496867366
395,9,0,-1,1,2468,6,CCALPeps,3276.705,3203.542,0.5100578006660507,0.5100578006660512,0.4899421993339488,0.48994219933394934
396,9,0,-1,1,3702,6,CVE,374.127,371.005,0.22999999999999987,0.22999999999999987,0.7700000000000001,0.7700000000000001
397,9,0,-1,1,3702,6,CCVE,17023.168,16300.35,0.22999999999999998,0.22999999999999998,0.77,0.77
398,9,0,-1,1,3702,6,CCALPeps,3226.62,3161.017,0.23008498530208932,0.2300849853020899,0.7699150146979101,0.7699150146979107
399,9,0,-1,1,4936,6,CVE,386.891,383.06,0.38995756984178265,0.38995756984178265,0.6100424301582175,0.6100424301582175
400,9,0,-1,1,4936,6,CCVE,22388.454,21684.07,0.38995756984178265,0.38995756984178265,0.6100424301582175,0.6100424301582175
401,9,0,-1,1,4936,6,CCALPeps,3200.038,3133.612,0.39002762533341573,0.3900276253334162,0.6099723746665838,0.6099723746665843
402,9,0,-1,1,6170,6,CVE,369.529,366.106,0.0,0.0,1.0,1.0
403,9,0,-1,1,6170,6,CCVE,22527.671,21842.089,0.0,0.0,1.0,1.0
404,9,0,-1,1,6170,6,CCALPeps,3512.112,3446.226,0.00010498850124986494,0.00010498850124986513,0.9998950114987502,0.9998950114987502
405,9,0,-1,1,7404,6,CVE,362.934,359.756,0.5200011355941482,0.5200011355941482,0.4799988644058518,0.4799988644058518
406,9,0,-1,1,7404,6,CCVE,22083.935,21388.867,0.5200011355941483,0.5200011355941483,0.4799988644058517,0.4799988644058517
407,9,0,-1,1,7404,6,CCALPeps,3538.254,3468.142,0.5200361227948497,0.5200361227948505,0.47996387720514955,0.4799638772051503
408,9,0,-1,1,8638,6,CVE,365.615,362.393,0.1400198407237084,0.1400198407237084,0.8599801592762916,0.8599801592762916
409,9,0,-1,1,8638,6,CCVE,19317.008,18643.32,0.1400198407237084,0.1400198407237084,0.8599801592762916,0.8599801592762916
410,9,0,-1,1,8638,6,CCALPeps,3411.444,3343.875,0.14016380180133903,0.1401638018013393,0.8598361981986608,0.859836198198661
411,9,0,-1,1,9872,6,CVE,368.174,364.964,0.8995709199443834,0.8995709199443834,0.10042908005561658,0.10042908005561658
412,9,0,-1,1,9872,6,CCVE,20455.502,19747.747,0.8995709199443834,0.8995709199443834,0.10042908005561658,0.10042908005561658
413,9,0,-1,1,9872,6,CCALPeps,3394.972,3325.848,0.8994981602585619,0.8994981602585621,0.10050183974143792,0.10050183974143811
414,9,0,-1,1,11106,6,CVE,376.773,373.276,1.0,1.0,0.0,0.0
415,9,0,-1,1,11106,6,CCVE,17185.037,16510.656,1.0,1.0,0.0,0.0
416,9,0,-1,1,11106,6,CCALPeps,3335.546,3274.316,0.999898012317586,0.999898012317586,0.00010198768241396062,0.00010198768241398426
417,9,0,-1,1,12340,6,CVE,395.222,392.243,0.1602256704189638,0.1602256704189638,0.8397743295810361,0.8397743295810361
418,9,0,-1,1,12340,6,CCVE,22032.893,21328.321,0.1602256704189638,0.1602256704189638,0.8397743295810361,0.8397743295810361
419,9,0,-1,1,12340,6,CCALPeps,3943.926,3874.61,0.16028843731298809,0.1602884373129884,0.8397115626870116,0.839711562687012
420,10,0,-1,,1234,6,CVE,1875.019,1871.548,0.04379213235825061,0.04379213235825061,0.9562078676417495,0.9562078676417495
421,10,0,-1,,1234,6,CCVE,94482.885,93772.621,0.04379213235825065,0.04379213235825065,0.9562078676417496,0.9562078676417496
422,10,0,-1,,1234,6,CCALPeps,4189.69,4124.509,0.043896769188750066,0.04389676918875017,0.9561032308112498,0.9561032308112499
423,10,0,-1,,2468,6,CVE,1890.728,1887.935,0.5011060603082873,0.5011060603082873,0.49889393969171275,0.49889393969171275
424,10,0,-1,,2468,6,CCVE,102014.627,101296.271,0.5011060603082873,0.5011060603082873,0.4988939396917126,0.4988939396917126
425,10,0,-1,,2468,6,CCALPeps,3778.562,3716.061,0.5011079542191714,0.501107954219172,0.498892045780828,0.4988920457808286
426,10,0,-1,,3702,6,CVE,1827.772,1824.568,0.9383080747407153,0.9383080747407153,0.06169192525928472,0.06169192525928472
427,10,0,-1,,3702,6,CCVE,97153.396,96424.051,0.9383080747407153,0.9383080747407153,0.06169192525928474,0.06169192525928474
428,10,0,-1,,3702,6,CCALPeps,4017.335,3951.553,0.9382068612178135,0.9382068612178138,0.06179313878218618,0.0617931387821865
429,10,0,-1,,4936,6,CVE,1913.836,1910.354,0.801310955942193,0.801310955942193,0.19868904405780688,0.19868904405780688
430,10,0,-1,,4936,6,CCVE,99838.417,99135.44,0.801310955942193,0.801310955942193,0.19868904405780694,0.19868904405780694
431,10,0,-1,,4936,6,CCALPeps,4604.793,4538.472,0.801225075894888,0.8012250758948883,0.19877492410511177,0.198774924105112
432,10,0,-1,,6170,6,CVE,1885.575,1882.555,0.4778396338993887,0.4778396338993887,0.5221603661006112,0.5221603661006112
433,10,0,-1,,6170,6,CCVE,107341.498,106607.208,0.4778396338993885,0.4778396338993885,0.5221603661006115,0.5221603661006115
434,10,0,-1,,6170,6,CCALPeps,3856.134,3788.519,0.4778686216657756,0.47786862166577604,0.522131378334224,0.5221313783342244
