,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
224,17,0,6170,6,CCALPeps,2151.2854,2136.5179999999996,0.19258540835734123,0.19258573834120288,0.0074142616587971315,0.0074145916426587855
225,17,0,7404,6,CVE,22.565199999999997,21.9876,0.18814844656545932,0.18814844656545932,0.011851553434540687,0.011851553434540687
226,17,0,7404,6,CCVE,2769.9294,2275.48,0.1877300349987126,0.18841331832364636,0.011586681676353617,0.012269965001287419
227,17,0,7404,6,CCALPeps,1545.5242,1530.2364,0.187917418498906,0.18817250401462732,0.011827495985372694,0.012082581501094
228,17,0,8638,6,CVE,24.330199999999998,23.7024,0.06385999999999999,0.06385999999999999,0.13613999999999998,0.13613999999999998
229,17,0,8638,6,CCVE,607.9354000000001,81.2844,0.06386,0.06386,0.13614,0.13614
230,17,0,8638,6,CCALPeps,2095.6692,2080.2142,0.06386405139032503,0.06386531069574221,0.1361346893042578,0.13613594860967498
231,17,0,9872,6,CVE,24.5046,23.8348,0.15283247742517442,0.15283247742517442,0.04716752257482561,0.04716752257482561
232,17,0,9872,6,CCVE,632.7078,106.796,0.1495041131764051,0.1542619003157117,0.04573809968428831,0.050495886823594904
233,17,0,9872,6,CCALPeps,1561.18,1546.8978000000002,0.1504708656786395,0.15324186208668494,0.04675813791331507,0.049529134321360524
234,17,0,11106,6,CVE,23.3226,18.806800000000003,0.12631617637814535,0.12631617637814535,0.07368382362185463,0.07368382362185463
235,17,0,11106,6,CCVE,4695.3418,4179.9508000000005,0.12183247356002014,0.1512246838427484,0.04877531615725162,0.07816752643997987
236,17,0,11106,6,CCALPeps,2098.3720000000003,2082.4993999999997,0.12605835390946343,0.14706156315345864,0.052938436846541356,0.07394164609053656
237,17,0,12340,6,CVE,23.4178,22.744400000000002,0.05277505120143272,0.05277505120143272,0.1472249487985673,0.1472249487985673
238,17,0,12340,6,CCVE,inf,inf,,,,
239,17,0,12340,6,CCALPeps,2587.6621999999998,2572.0721999999996,0.05160017022941706,0.05529962359111108,0.14470037640888891,0.14839982977058294
240,19,0,1234,6,CVE,41.063199999999995,40.379000000000005,0.18457056269841482,0.18457056269841482,0.015429437301585169,0.015429437301585169
241,19,0,1234,6,CCVE,,,,,,
242,19,0,1234,6,CCALPeps,3220.4358,3201.7682,0.18306354432397717,0.1852069557658676,0.014793044234132424,0.016936455676022817
243,19,0,2468,6,CVE,43.0404,42.3888,0.018802707999999994,0.018802707999999994,0.18119729199999998,0.18119729199999998
244,19,0,2468,6,CCVE,1157.8182000000002,587.2286000000001,0.018802708,0.018802708,0.18119729199999998,0.18119729199999998
245,19,0,2468,6,CCALPeps,3177.5286,3158.4106,0.018819540049495324,0.018819540060211557,0.18118045993978843,0.18118045995050466
246,19,0,3702,6,CVE,40.5304,39.823,0.0776990995101006,0.0776990995101006,0.12230090048989942,0.12230090048989942
247,19,0,3702,6,CCVE,70715.50779999999,70191.8772,0.07438658735181192,0.07945804144220844,0.12054195855779157,0.12561341264818807
248,19,0,3702,6,CCALPeps,2922.4566,2903.1814,0.07611809722848999,0.0777370011954844,0.12226299880451559,0.12388190277151001
249,19,0,4936,6,CVE,41.0868,40.413799999999995,0.193438784,0.193438784,0.006561216,0.006561216
250,19,0,4936,6,CCVE,,,,,,
251,19,0,4936,6,CCALPeps,3186.0018,3169.4344,0.1933702445363375,0.1934243191018588,0.006575680898141187,0.006629755463662483
252,19,0,6170,6,CVE,39.593,38.9588,0.07439009758165059,0.07439009758165059,0.1256099024183494,0.1256099024183494
253,19,0,6170,6,CCVE,1294.8432,777.2138,0.07439009758165059,0.07439009758165059,0.1256099024183494,0.1256099024183494
254,19,0,6170,6,CCALPeps,2753.8390000000004,2736.6477999999997,0.07439428972228973,0.07439432098440327,0.12560567901559674,0.12560571027771025
255,19,0,7404,6,CVE,40.15079999999999,39.4688,0.06323723764518706,0.06323723764518706,0.13676276235481294,0.13676276235481294
256,19,0,7404,6,CCVE,1064.3616000000002,533.0036,0.06323723764518704,0.06323723764518704,0.13676276235481294,0.13676276235481294
257,19,0,7404,6,CCALPeps,2908.1889999999994,2890.7673999999997,0.06325185664679818,0.0632518680188969,0.13674813198110308,0.13674814335320182
258,19,0,8638,6,CVE,39.7976,39.147200000000005,0.09678523267431308,0.09678523267431308,0.10321476732568693,0.10321476732568693
259,19,0,8638,6,CCVE,2506.7766,1958.493,0.09676610422125524,0.09679193285511734,0.10320806714488265,0.10323389577874476
260,19,0,8638,6,CCALPeps,2946.6994,2925.0102,0.09678096432673414,0.09679385360777679,0.10320614639222322,0.10321903567326587
261,19,0,9872,6,CVE,42.1134,41.4242,0.014479005706306997,0.014479005706306997,0.185520994293693,0.185520994293693
262,19,0,9872,6,CCVE,23284.0746,22769.7594,0.012625348374052697,0.014716568678997014,0.18528343132100297,0.1873746516259473
263,19,0,9872,6,CCALPeps,3022.0736,3004.8013999999994,0.012752607112063257,0.014623998215804717,0.18537600178419528,0.18724739288793674
264,19,0,11106,6,CVE,39.787,39.1588,0.018802848000000004,0.018802848000000004,0.18119715200000003,0.18119715200000003
265,19,0,11106,6,CCVE,1163.8978000000002,626.0234,0.018802848000000004,0.018802848000000004,0.181197152,0.181197152
266,19,0,11106,6,CCALPeps,3022.5836000000004,3002.3458,0.018821301305271477,0.018821301620668383,0.1811786983793316,0.18117869869472852
267,19,0,12340,6,CVE,41.741,41.077200000000005,0.19367462219755074,0.19367462219755074,0.0063253778024492755,0.0063253778024492755
268,19,0,12340,6,CCVE,,,,,,
269,19,0,12340,6,CCALPeps,3353.1946,3330.5816000000004,0.19365514407518272,0.1936551460781831,0.0063448539218168955,0.006344855924817279
270,21,0,1234,6,CVE,75.3064,74.5796,0.144159911239251,0.144159911239251,0.055840088760748995,0.055840088760748995
271,21,0,1234,6,CCVE,,,,,,
272,21,0,1234,6,CCALPeps,2115.5176,2094.7097999999996,0.1441547498660001,0.14415474986600016,0.05584525013399984,0.0558452501339999
273,21,0,2468,6,CVE,69.8446,69.13320000000002,0.1929248,0.1929248,0.007075200000000001,0.007075200000000001
274,21,0,2468,6,CCVE,1168.8262,562.2934,0.1926652,0.19294240000000001,0.0070576,0.0073348
275,21,0,2468,6,CCALPeps,2592.4536,2570.9642,0.1926460707502302,0.1929234457945075,0.007076554205492513,0.007353929249769778
276,21,0,3702,6,CVE,71.226,70.5264,0.06139598511380497,0.06139598511380497,0.13860401488619503,0.13860401488619503
277,21,0,3702,6,CCVE,25856.5792,25309.798,0.05876451545806065,0.06576800355736795,0.13423199644263206,0.14123548454193935
278,21,0,3702,6,CCALPeps,3174.2716,3154.442,0.05878935579057957,0.06578093449633608,0.13421906550366391,0.14121064420942045
279,21,0,4936,6,CVE,76.86,76.0806,0.01846298563685988,0.01846298563685988,0.18153701436314013,0.18153701436314013
280,21,0,4936,6,CCVE,,,,,,
281,21,0,4936,6,CCALPeps,3226.9175999999998,3203.061,0.018412144227488207,0.022227832821826915,0.17777216717817307,0.1815878557725118
282,21,0,6170,6,CVE,73.04060000000001,72.269,0.07304909031912311,0.07304909031912311,0.1269509096808769,0.1269509096808769
283,21,0,6170,6,CCVE,974.8434000000001,392.82,0.07304909031912309,0.07304909031912309,0.1269509096808769,0.1269509096808769
284,21,0,6170,6,CCALPeps,2747.5784000000003,2726.6904,0.07307041529470436,0.07308117283303665,0.12691882716696334,0.12692958470529564
285,21,0,7404,6,CVE,67.21119999999999,66.5018,0.15935346015005328,0.15935346015005328,0.040646539849946706,0.040646539849946706
286,21,0,7404,6,CCVE,10975.0378,10341.0936,0.15929140278968845,0.15941552358576128,0.04058447641423872,0.040708597210311545
287,21,0,7404,6,CCALPeps,2748.2418000000002,2727.6624,0.15928580127229316,0.1594095426811976,0.040590457318802384,0.04071419872770683
288,21,0,8638,6,CVE,69.022,68.2954,0.04005100000000001,0.04005100000000001,0.15994899999999998,0.15994899999999998
289,21,0,8638,6,CCVE,1432.3616000000002,834.1902,0.0397672,0.040174600000000005,0.1598254,0.1602328
290,21,0,8638,6,CCALPeps,2902.8060000000005,2880.9356,0.03989452143370663,0.040069450776735314,0.1599305492232647,0.16010547856629337
291,21,0,9872,6,CVE,68.429,67.7164,0.17777545855082982,0.17777545855082982,0.022224541449170167,0.022224541449170167
292,21,0,9872,6,CCVE,6843.365,6226.1524,0.17590759593085287,0.17963314019630444,0.020366859803695528,0.024092404069147127
293,21,0,9872,6,CCALPeps,2537.568,2514.7648,0.1762563275266088,0.17918110786377092,0.020818892136229075,0.023743672473391195
294,21,0,11106,6,CVE,70.9914,70.27020000000002,0.1764350678236725,0.1764350678236725,0.023564932176327512,0.023564932176327512
295,21,0,11106,6,CCVE,994.0142,389.5662,0.1764350678236725,0.1764350678236725,0.023564932176327515,0.023564932176327515
296,21,0,11106,6,CCALPeps,2757.5231999999996,2732.7601999999997,0.17641803638805473,0.17641811279074718,0.023581887209252833,0.023581963611945263
297,21,0,12340,6,CVE,70.15299999999999,69.44659999999999,0.1555676181444222,0.1555676181444222,0.04443238185557781,0.04443238185557781
298,21,0,12340,6,CCVE,,,,,,
299,21,0,12340,6,CCALPeps,3032.787,3007.9407999999994,0.15554181789832797,0.1555560125048028,0.04444398749519722,0.04445818210167203
300,23,0,1234,6,CVE,214.81840000000003,214.03379999999999,0.05647332000000001,0.05647332000000001,0.14352668,0.14352668
301,23,0,1234,6,CCVE,,,,,,
302,23,0,1234,6,CCALPeps,3642.9576,3615.0134,0.05648193921936778,0.05648193921936785,0.14351806078063217,0.1435180607806322
303,23,0,2468,6,CVE,223.221,222.4882,0.12098589353885296,0.12098589353885296,0.07901410646114702,0.07901410646114702
304,23,0,2468,6,CCVE,4003.3239999999996,3360.2398000000003,0.12098589353885295,0.12098589353885295,0.07901410646114707,0.07901410646114707
305,23,0,2468,6,CCALPeps,4238.484399999999,4213.734399999999,0.12096528088050018,0.12096581258652614,0.07903418741347386,0.07903471911949982
306,23,0,3702,6,CVE,221.14919999999998,220.34880000000004,0.12449921335822618,0.12449921335822618,0.07550078664177381,0.07550078664177381
307,23,0,3702,6,CCVE,5253.2238,4600.697999999999,0.12449921335822618,0.12449921335822618,0.0755007866417738,0.0755007866417738
308,23,0,3702,6,CCALPeps,3523.5152000000003,3500.2888,0.12450120429101474,0.12450634219024621,0.07549365780975378,0.07549879570898525
309,23,0,4936,6,CVE,232.88739999999999,232.07080000000002,0.15085947377357778,0.15085947377357778,0.049140526226422204,0.049140526226422204
310,23,0,4936,6,CCVE,,,,,,
311,23,0,4936,6,CCALPeps,4403.5218,4372.687,0.15081693961026038,0.1508213862572161,0.049178613742783886,0.049183060389739616
312,23,0,6170,6,CVE,215.5562,214.79139999999998,0.088953376,0.088953376,0.11104662399999998,0.11104662399999998
313,23,0,6170,6,CCVE,5641.346799999999,5004.0442,0.06931071999999998,0.10624671999999999,0.09375328,0.13068928000000002
314,23,0,6170,6,CCALPeps,4083.957,4057.5324,0.08631569964061213,0.08924656928707417,0.11075343071292583,0.11368430035938788
315,23,0,7404,6,CVE,217.2286,216.42819999999998,0.08205248642218842,0.08205248642218842,0.1179475135778116,0.1179475135778116
316,23,0,7404,6,CCVE,4341.688800000001,3671.6112000000003,0.0820524864221884,0.0820524864221884,0.11794751357781157,0.11794751357781157
317,23,0,7404,6,CCALPeps,4559.1642,4534.2774,0.08206600445725375,0.08206604177864497,0.11793395822135504,0.11793399554274626
318,23,0,8638,6,CVE,226.9308,226.10520000000002,0.1259061231297363,0.1259061231297363,0.07409387687026368,0.07409387687026368
319,23,0,8638,6,CCVE,5940.219800000001,5260.403,0.12318782079712079,0.13211864909363066,0.06788135090636933,0.07681217920287922
320,23,0,8638,6,CCALPeps,3503.078,3479.2208,0.12534005667479928,0.12998763551578113,0.07001236448421885,0.07465994332520072
321,23,0,9872,6,CVE,234.6922,233.91199999999998,0.030083200000000004,0.030083200000000004,0.1699168,0.1699168
322,23,0,9872,6,CCVE,4791.7284,4143.9182,0.030083200000000004,0.030083200000000004,0.1699168,0.1699168
323,23,0,9872,6,CCALPeps,3813.2839999999997,3791.5504,0.030096951106436048,0.0300969511064361,0.1699030488935639,0.16990304889356395
324,23,0,11106,6,CVE,231.72899999999998,230.9042,0.0367644,0.0367644,0.16323559999999998,0.16323559999999998
325,23,0,11106,6,CCVE,4254.5366,3607.1951999999997,0.036764399999999996,0.036764399999999996,0.1632356,0.1632356
326,23,0,11106,6,CCALPeps,4098.5554,4067.3808,0.03677672684755538,0.036776774626135586,0.1632232253738644,0.16322327315244461
327,23,0,12340,6,CVE,224.5148,223.7116,0.09867940000000001,0.09867940000000001,0.10132060000000001,0.10132060000000001
328,23,0,12340,6,CCVE,,,,,,
329,23,0,12340,6,CCALPeps,4385.0166,4358.997,0.09866201156675461,0.09866369325647484,0.10133630674352516,0.1013379884332454
330,25,0,1234,6,CVE,291.19899999999996,290.42539999999997,0.11279999999999997,0.11279999999999997,0.08720000000000001,0.08720000000000001
331,25,0,1234,6,CCVE,,,,,,
332,25,0,1234,6,CCALPeps,4143.187599999999,4108.4548,0.11279014771105485,0.11279081841562218,0.08720918158437782,0.08720985228894515
333,25,0,2468,6,CVE,294.3284,293.5372,0.032598081132788045,0.032598081132788045,0.16740191886721195,0.16740191886721195
334,25,0,2468,6,CCVE,3448.2856,2721.4848,0.032598081132788045,0.032598081132788045,0.16740191886721195,0.16740191886721195
335,25,0,2468,6,CCALPeps,3748.7362000000003,3721.488,0.03261167579785686,0.032611676131634446,0.16738832386836555,0.16738832420214317
336,25,0,3702,6,CVE,277.6194,276.84419999999994,0.1111216,0.1111216,0.0888784,0.0888784
337,25,0,3702,6,CCVE,3155.8876000000005,2464.8104,0.1111216,0.1111216,0.0888784,0.0888784
338,25,0,3702,6,CCALPeps,4755.2098,4718.1982,0.11111631357418536,0.11111871655657528,0.08888128344342472,0.08888368642581462
339,25,0,4936,6,CVE,281.8418,281.0374,0.184975336,0.184975336,0.015024664000000004,0.015024664000000004
340,25,0,4936,6,CCVE,,,,,,
341,25,0,4936,6,CCALPeps,3741.5058000000004,3709.7852,0.1849586449371488,0.18495864535203116,0.015041354647968852,0.015041355062851158
342,25,0,6170,6,CVE,277.7634,276.9792,0.134998,0.134998,0.065002,0.065002
343,25,0,6170,6,CCVE,3665.2870000000003,2984.1769999999997,0.134998,0.134998,0.06500199999999999,0.06500199999999999
344,25,0,6170,6,CCALPeps,3958.8488000000007,3925.8292,0.13497561137652553,0.13497924535909817,0.06502075464090182,0.06502438862347446
345,25,0,7404,6,CVE,282.4732,281.665,0.1874610745532593,0.1874610745532593,0.01253892544674071,0.01253892544674071
346,25,0,7404,6,CCVE,3016.4592,2312.1276,0.1874610745532593,0.1874610745532593,0.01253892544674071,0.01253892544674071
347,25,0,7404,6,CCALPeps,4389.0922,4356.200000000001,0.18744326060734,0.18744326083191157,0.012556739168088443,0.012556739392659999
348,25,0,8638,6,CVE,289.9086,289.14099999999996,0.07571765219617758,0.07571765219617758,0.12428234780382241,0.12428234780382241
349,25,0,8638,6,CCVE,3814.4192000000003,3109.2456000000006,0.07571765219617758,0.07571765219617758,0.12428234780382241,0.12428234780382241
350,25,0,8638,6,CCALPeps,3991.3885999999998,3959.3074,0.0757304313857866,0.07573045158442071,0.12426954841557929,0.12426956861421341
351,25,0,9872,6,CVE,283.9086,283.1236,0.06585270995498085,0.06585270995498085,0.13414729004501916,0.13414729004501916
352,25,0,9872,6,CCVE,inf,inf,,,,
353,25,0,9872,6,CCALPeps,2287.649,2255.0960000000005,0.06530739557541088,0.06747204636686628,0.13252795363313372,0.13469260442458914
354,25,0,11106,6,CVE,263.592,262.7618,0.19202000000000002,0.19202000000000002,0.007979999999999998,0.007979999999999998
355,25,0,11106,6,CCVE,3576.816,2842.03,0.19202000000000002,0.19202000000000002,0.00798,0.00798
356,25,0,11106,6,CCALPeps,4888.9714,4856.259800000001,0.19200162476853597,0.1920016486570268,0.007998351342973197,0.007998375231464018
357,25,0,12340,6,CVE,251.73480000000004,250.96660000000003,0.03383171242639013,0.03383171242639013,0.16616828757360985,0.16616828757360985
358,25,0,12340,6,CCVE,,,,,,
359,25,0,12340,6,CCALPeps,3785.5422,3744.6590000000006,0.03384413221257363,0.033844305543201926,0.16615569445679806,0.16615586778742636
360,27,0,1234,6,CVE,751.5242000000001,750.7546,0.0829294515630554,0.0829294515630554,0.11707054843694462,0.11707054843694462
361,27,0,1234,6,CCVE,,,,,,
362,27,0,1234,6,CCALPeps,4823.535000000001,4790.4134,0.0829170670040964,0.08304717739587213,0.11695282260412787,0.1170829329959036
363,27,0,2468,6,CVE,733.0634,732.3306,0.0794356380098882,0.0794356380098882,0.1205643619901118,0.1205643619901118
364,27,0,2468,6,CCVE,24702.4058,23965.3654,0.07640127751076511,0.08374876295582373,0.11625123704417628,0.1235987224892349
365,27,0,2468,6,CCALPeps,4631.6377999999995,4588.9756,0.07880179420784078,0.08135393796138682,0.11864606203861319,0.12119820579215923
366,27,0,3702,6,CVE,735.2654,734.3988,0.1280489792,0.1280489792,0.0719510208,0.0719510208
367,27,0,3702,6,CCVE,21581.8014,20832.784399999997,0.1280489792,0.1280489792,0.0719510208,0.0719510208
368,27,0,3702,6,CCALPeps,4197.2452,4164.2062000000005,0.12802255835082488,0.128022558350825,0.07197744164917502,0.07197744164917512
369,27,0,4936,6,CVE,834.9414,834.1796,0.023755336,0.023755336,0.176244664,0.176244664
370,27,0,4936,6,CCVE,,,,,,
371,27,0,4936,6,CCALPeps,4483.409600000001,4445.6388,0.02377001381292112,0.023770019986198373,0.17622998001380163,0.17622998618707889
372,27,0,6170,6,CVE,731.9864,731.2518,0.10380185840641606,0.10380185840641606,0.09619814159358393,0.09619814159358393
373,27,0,6170,6,CCVE,inf,inf,,,,
374,27,0,6170,6,CCALPeps,5607.2694,5573.251399999999,0.10323753204985661,0.10421735800446104,0.09578264199553896,0.09676246795014339
375,27,0,7404,6,CVE,744.0282,743.2416000000001,0.11339200000000002,0.11339200000000002,0.08660799999999999,0.08660799999999999
376,27,0,7404,6,CCVE,23686.020599999996,22932.7176,0.113392,0.113392,0.08660799999999999,0.08660799999999999
377,27,0,7404,6,CCALPeps,4865.7916,4824.478,0.1133889859215221,0.11338910310346675,0.08661089689653326,0.08661101407847789
378,27,0,8638,6,CVE,846.626,845.8486,0.1917571926658021,0.1917571926658021,0.008242807334197884,0.008242807334197884
379,27,0,8638,6,CCVE,26396.590600000003,25644.3482,0.1917571926658021,0.1917571926658021,0.008242807334197886,0.008242807334197886
380,27,0,8638,6,CCALPeps,5406.016,5370.720600000001,0.19173828774552676,0.1917382878694256,0.008261712130574413,0.008261712254473242
381,27,0,9872,6,CVE,841.6474000000001,840.8662,0.0131378304,0.0131378304,0.1868621696,0.1868621696
382,27,0,9872,6,CCVE,,,,,,
383,27,0,9872,6,CCALPeps,5265.8910000000005,5230.3886,0.013155045122060772,0.013155086332541394,0.18684491366745862,0.18684495487793923
384,27,0,11106,6,CVE,730.6659999999999,729.9078,0.15475994819309472,0.15475994819309472,0.04524005180690531,0.04524005180690531
385,27,0,11106,6,CCVE,23443.32,22661.217200000003,0.15475994819309466,0.15475994819309466,0.04524005180690531,0.04524005180690531
386,27,0,11106,6,CCALPeps,5165.2698,5130.9946,0.15473605297080534,0.15473718576638423,0.045262814233615764,0.045263947029194646
387,27,0,12340,6,CVE,748.5240000000001,747.7888,0.1730413885159083,0.1730413885159083,0.026958611484091687,0.026958611484091687
388,27,0,12340,6,CCVE,,,,,,
389,27,0,12340,6,CCALPeps,4692.5452000000005,4656.5578,0.17302640357968296,0.17302640697541372,0.026973593024586295,0.02697359642031702
390,29,0,1234,6,CVE,887.1325999999999,886.2873999999999,0.08411936839440524,0.08411936839440524,0.11588063160559474,0.11588063160559474
391,29,0,1234,6,CCVE,,,,,,
392,29,0,1234,6,CCALPeps,5502.9676,5463.9176,0.0828596096733281,0.0843894707925285,0.1156105292074715,0.1171403903266719
393,29,0,2468,6,CVE,914.892,914.1583999999999,0.09375497165721261,0.09375497165721261,0.10624502834278737,0.10624502834278737
394,29,0,2468,6,CCVE,19113.9146,18254.022999999997,0.09375497165721261,0.09375497165721261,0.1062450283427874,0.1062450283427874
395,29,0,2468,6,CCALPeps,5222.987,5174.3124,0.09375040403764989,0.09375052387338526,0.10624947612661476,0.1062495959623501
396,29,0,3702,6,CVE,962.1772000000001,961.363,0.0368924,0.0368924,0.1631076,0.1631076
397,29,0,3702,6,CCVE,16296.183799999999,15410.34,0.036721519999999994,0.036976880000000004,0.16302312000000002,0.16327847999999998
398,29,0,3702,6,CCALPeps,5475.000999999999,5429.719600000001,0.03675922535823819,0.03696133027834888,0.16303866972165112,0.16324077464176182
399,29,0,4936,6,CVE,898.1,897.2964,0.157551376,0.157551376,0.04244862399999999,0.04244862399999999
400,29,0,4936,6,CCVE,,,,,,
401,29,0,4936,6,CCALPeps,5837.323200000001,5796.9148000000005,0.1575366721791309,0.1575387572522551,0.042461242747744904,0.042463327820869104
402,29,0,6170,6,CVE,982.1876,981.0818000000002,0.134,0.134,0.066,0.066
403,29,0,6170,6,CCVE,,,,,,
404,29,0,6170,6,CCALPeps,4930.5688,4884.636,0.13397980869806222,0.13399639572129182,0.06600360427870818,0.06602019130193777
405,29,0,7404,6,CVE,885.0072,884.2153999999998,0.093628316,0.093628316,0.10637168400000001,0.10637168400000001
406,29,0,7404,6,CCVE,15069.9258,14226.685000000001,0.09362831600000002,0.09362831600000002,0.106371684,0.106371684
407,29,0,7404,6,CCALPeps,5109.126000000001,5055.5334,0.09362311734565161,0.09362312738640535,0.10637687261359466,0.10637688265434839
408,29,0,8638,6,CVE,815.0247999999999,814.268,0.08579522758919465,0.08579522758919465,0.11420477241080533,0.11420477241080533
409,29,0,8638,6,CCVE,18603.1938,17782.432399999998,0.08566085861907542,0.08592958409826676,0.11407041590173325,0.11433914138092457
410,29,0,8638,6,CCALPeps,5068.3614,5023.775599999999,0.08566381186453753,0.08593211802835928,0.11406788197164072,0.11433618813546247
411,29,0,9872,6,CVE,866.1036,865.2948,0.054007180256743406,0.054007180256743406,0.1459928197432566,0.1459928197432566
412,29,0,9872,6,CCVE,,,,,,
413,29,0,9872,6,CCALPeps,4801.895600000001,4761.715,0.054016768001844594,0.05401676800685866,0.14598323199314134,0.1459832319981554
414,29,0,11106,6,CVE,898.5558000000001,897.6666000000001,0.1136194,0.1136194,0.0863806,0.0863806
415,29,0,11106,6,CCVE,19632.0918,18831.4436,0.11361919539431653,0.11361949000000002,0.08638051,0.08638080460568345
416,29,0,11106,6,CCALPeps,5212.6474,5162.3768,0.1136234456281519,0.1136239345941551,0.0863760654058449,0.0863765543718481
417,29,0,12340,6,CVE,894.0822000000001,893.2288000000001,0.10510416,0.10510416,0.09489584000000001,0.09489584000000001
418,29,0,12340,6,CCVE,,,,,,
419,29,0,12340,6,CCALPeps,5058.0434000000005,5007.5162,0.10508755729361441,0.10546455275978558,0.09453544724021441,0.09491244270638559
420,31,0,1234,6,CVE,3887.332,3886.4163999999996,0.151207775313989,0.151207775313989,0.04879222468601101,0.04879222468601101
421,31,0,1234,6,CCVE,,,,,,
422,31,0,1234,6,CCALPeps,6452.9493999999995,6395.173400000001,0.15118603077979637,0.15118636732587093,0.04881363267412908,0.048813969220203625
423,31,0,2468,6,CVE,3767.0197999999996,3766.0811999999996,0.039106591999999996,0.039106591999999996,0.16089340800000002,0.16089340800000002
424,31,0,2468,6,CCVE,119432.215,118579.01340000001,0.03910659200000001,0.03910659200000001,0.160893408,0.160893408
425,31,0,2468,6,CCALPeps,7046.0882,6994.193799999999,0.03913278415260413,0.039132847109683074,0.16086715289031692,0.16086721584739588
426,31,0,3702,6,CVE,3716.655,3715.8008,0.09367673934281051,0.09367673934281051,0.10632326065718947,0.10632326065718947
427,31,0,3702,6,CCVE,118930.4142,118053.62539999999,0.09024756559505864,0.10038650308697487,0.09961349691302511,0.10975243440494135
428,31,0,3702,6,CCALPeps,6751.031,6695.0599999999995,0.09359489065664169,0.09702553480229162,0.10297446519770839,0.10640510934335831
429,31,0,4936,6,CVE,3990.6907999999994,3989.8362,0.159720362,0.159720362,0.04027963799999999,0.04027963799999999
430,31,0,4936,6,CCVE,,,,,,
431,31,0,4936,6,CCALPeps,6739.789599999999,6689.0046,0.15969321478585016,0.15972874945125262,0.04027125054874738,0.04030678521414983
432,31,0,6170,6,CVE,3705.3218,3704.4778000000006,0.15157786288312064,0.15157786288312064,0.04842213711687936,0.04842213711687936
433,31,0,6170,6,CCVE,,,,,,
434,31,0,6170,6,CCALPeps,5761.892,5714.3052,0.15156640954537764,0.15156643086611388,0.04843356913388612,0.048433590454622366
435,31,0,7404,6,CVE,3958.8626000000004,3957.9440000000004,0.0011199999999999997,0.0011199999999999997,0.19888,0.19888
436,31,0,7404,6,CCVE,120565.5288,119715.31820000001,0.0011199999999999997,0.0011199999999999997,0.19888,0.19888
437,31,0,7404,6,CCALPeps,6009.8517999999995,5951.876200000001,0.00114129963483204,0.0011414112989865635,0.19885858870101342,0.19885870036516795
438,31,0,8638,6,CVE,4045.6752,4044.8152,0.07568,0.07568,0.12431999999999999,0.12431999999999999
439,31,0,8638,6,CCVE,136976.26380000002,136149.4206,0.07568,0.07568,0.12432000000000001,0.12432000000000001
440,31,0,8638,6,CCALPeps,5835.846,5787.1738,0.07567536389730617,0.0756770359810637,0.12432296401893628,0.12432463610269381
441,31,0,9872,6,CVE,4441.4021999999995,4440.3492,0.1432807680177864,0.1432807680177864,0.05671923198221364,0.05671923198221364
442,31,0,9872,6,CCVE,,,,,,
443,31,0,9872,6,CCALPeps,6160.356599999999,6110.622200000001,0.14324922858924521,0.14326088204740134,0.05673911795259867,0.0567507714107548
444,31,0,11106,6,CVE,4120.7596,4119.8276,0.09753027520000002,0.09753027520000002,0.10246972480000001,0.10246972480000001
445,31,0,11106,6,CCVE,134285.5426,133420.779,0.09753027520000002,0.09753027520000002,0.10246972480000001,0.10246972480000001
446,31,0,11106,6,CCALPeps,6639.192,6586.933,0.09752710494642289,0.09752810105176374,0.10247189894823627,0.10247289505357711
447,31,0,12340,6,CVE,4072.6144,4071.7178,0.10799999999999998,0.10799999999999998,0.092,0.092
448,31,0,12340,6,CCVE,,,,,,
449,31,0,12340,6,CCALPeps,5431.1724,5373.6962,0.10799840015998394,0.10799840015998405,0.09200159984001595,0.09200159984001605
450,33,0,1234,6,CVE,4159.4788,4158.567,0.1817611235519337,0.1817611235519337,0.018238876448066297,0.018238876448066297
451,33,0,1234,6,CCVE,,,,,,
452,33,0,1234,6,CCALPeps,6043.076000000001,5980.1848,0.1817273871434984,0.1817276753243319,0.018272324675668104,0.018272612856501613
453,33,0,2468,6,CVE,4247.5864,4246.616,0.024523458502013477,0.024523458502013477,0.17547654149798653,0.17547654149798653
454,33,0,2468,6,CCVE,79384.803,78469.3898,0.024523458502013477,0.024523458502013477,0.17547654149798653,0.17547654149798653
455,33,0,2468,6,CCALPeps,6611.9331999999995,6557.2624,0.02454124530142825,0.024541476060724342,0.17545852393927566,0.17545875469857175
456,33,0,3702,6,CVE,4190.929999999999,4189.982599999999,0.1264401726439467,0.1264401726439467,0.07355982735605332,0.07355982735605332
457,33,0,3702,6,CCVE,139247.5112,138278.26020000002,0.12627433032766075,0.12658582065699436,0.07341417934300562,0.07372566967233926
458,33,0,3702,6,CCALPeps,7370.870999999999,7302.748799999999,0.1264126393217881,0.12643460415179303,0.07356539584820698,0.0735873606782119
459,33,0,4936,6,CVE,3990.768,3989.8904,0.06768000000000002,0.06768000000000002,0.13232,0.13232
460,33,0,4936,6,CCVE,,,,,,
461,33,0,4936,6,CCALPeps,5621.746000000001,5563.370599999999,0.06769398496489351,0.06769398496489364,0.13230601503510636,0.13230601503510647
