,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
237,10,0,12340,6,CVE,9.0286,8.447399999999998,0.0776314888849278,0.0776314888849278,0.12236851111507219,0.12236851111507219
238,10,0,12340,6,CCVE,442.09,92.56280000000001,0.07763148888492782,0.07763148888492782,0.12236851111507216,0.12236851111507216
239,10,0,12340,6,CCALPeps,1633.8268,1626.3852,0.07764178879066655,0.07764588808690209,0.1223541119130979,0.12235821120933346
240,11,0,1234,6,CVE,8.134400000000001,7.518199999999998,0.09978010420918673,0.09978010420918673,0.10021989579081328,0.10021989579081328
241,11,0,1234,6,CCVE,411.9714,33.096999999999994,0.09978010420918675,0.09978010420918675,0.10021989579081328,0.10021989579081328
242,11,0,1234,6,CCALPeps,1457.6712000000002,1448.2544,0.09977324280933082,0.09977325307726108,0.10022674692273892,0.10022675719066917
243,11,0,2468,6,CVE,7.325800000000001,6.7914,0.07753788285867813,0.07753788285867813,0.12246211714132187,0.12246211714132187
244,11,0,2468,6,CCVE,,,,,,
245,11,0,2468,6,CCALPeps,1465.0044000000003,1455.2240000000002,0.07752305118362793,0.07752425361767418,0.12247574638232583,0.12247694881637208
246,11,0,3702,6,CVE,8.2242,7.5451999999999995,0.05295999999999999,0.05295999999999999,0.14704,0.14704
247,11,0,3702,6,CCVE,,,,,,
248,11,0,3702,6,CCALPeps,,,,,,
249,11,0,4936,6,CVE,6.995399999999999,6.496599999999999,0.011763426688632617,0.011763426688632617,0.1882365733113674,0.1882365733113674
250,11,0,4936,6,CCVE,,,,,,
251,11,0,4936,6,CCALPeps,1291.4361999999999,1280.6951999999999,0.011776825527927744,0.01178950790822246,0.18821049209177754,0.18822317447207226
252,11,0,6170,6,CVE,7.636,7.0329999999999995,0.06536727616157549,0.06536727616157549,0.13463272383842448,0.13463272383842448
253,11,0,6170,6,CCVE,385.77139999999997,38.5582,0.0653672761615755,0.0653672761615755,0.13463272383842448,0.13463272383842448
254,11,0,6170,6,CCALPeps,1525.69,1515.3994,0.0653691681772519,0.06537173754132429,0.1346282624586757,0.1346308318227481
255,11,0,7404,6,CVE,7.6640000000000015,7.081,0.09076051366100535,0.09076051366100535,0.10923948633899465,0.10923948633899465
256,11,0,7404,6,CCVE,432.24799999999993,42.619,0.09076051366100536,0.09076051366100536,0.10923948633899465,0.10923948633899465
257,11,0,7404,6,CCALPeps,1523.1244000000002,1511.3074,0.09076830656543552,0.09076859197712325,0.10923140802287676,0.10923169343456447
258,11,0,8638,6,CVE,7.445200000000002,6.930400000000001,0.13182925995556316,0.13182925995556316,0.06817074004443685,0.06817074004443685
259,11,0,8638,6,CCVE,24918.218,24578.332199999997,0.12824888940871942,0.13544129057057475,0.06455870942942524,0.07175111059128055
260,11,0,8638,6,CCALPeps,1354.9451999999999,1347.5386,0.13181453967464316,0.1318652201630918,0.06813477983690822,0.06818546032535684
261,11,0,9872,6,CVE,7.2172,6.681,0.07015059851180848,0.07015059851180848,0.12984940148819152,0.12984940148819152
262,11,0,9872,6,CCVE,,,,,,
263,11,0,9872,6,CCALPeps,1597.1758,1586.58,0.07016757531235338,0.07016759657079552,0.1298324034292045,0.1298324246876466
264,11,0,11106,6,CVE,7.1846000000000005,6.6732,0.1745262074205439,0.1745262074205439,0.02547379257945609,0.02547379257945609
265,11,0,11106,6,CCVE,2654.1766000000002,2278.5834,0.17431430010450813,0.17473430795417652,0.02526569204582348,0.0256856998954919
266,11,0,11106,6,CCALPeps,1215.5446,1206.3448,0.17449866034423173,0.17451512131323627,0.025484878686763753,0.025501339655768285
267,11,0,12340,6,CVE,7.453799999999999,6.905999999999999,0.16177675381113335,0.16177675381113335,0.03822324618886666,0.03822324618886666
268,11,0,12340,6,CCVE,36557.717,36226.258799999996,0.15942400370713622,0.16389591396903586,0.036104086030964114,0.040575996292863764
269,11,0,12340,6,CCALPeps,1438.9392,1431.305,0.1615348406690917,0.1617708286610779,0.038229171338922105,0.03846515933090828
270,12,0,1234,6,CVE,8.5926,8.011999999999999,0.008759999999999999,0.008759999999999999,0.19124,0.19124
271,12,0,1234,6,CCVE,416.59579999999994,19.174599999999998,0.00876,0.00876,0.19124,0.19124
272,12,0,1234,6,CCALPeps,1240.7908,1231.2651999999998,0.00879381198517185,0.008793811985171856,0.19120618801482814,0.19120618801482814
273,12,0,2468,6,CVE,8.722399999999999,8.2488,0.15424964555678805,0.15424964555678805,0.045750354443211946,0.045750354443211946
274,12,0,2468,6,CCVE,,,,,,
275,12,0,2468,6,CCALPeps,1308.431,1299.0974,0.1533647528391608,0.16710556739961926,0.03289443260038074,0.04663524716083922
276,12,0,3702,6,CVE,9.4732,8.8078,0.02174118466431307,0.02174118466431307,0.17825881533568694,0.17825881533568694
277,12,0,3702,6,CCVE,,,,,,
278,12,0,3702,6,CCALPeps,,,,,,
279,12,0,4936,6,CVE,8.8362,8.297799999999999,0.09006965967287056,0.09006965967287056,0.10993034032712942,0.10993034032712942
280,12,0,4936,6,CCVE,,,,,,
281,12,0,4936,6,CCALPeps,1508.1111999999998,1497.0449999999998,0.08874935561340792,0.1645804765595568,0.03541952344044321,0.11125064438659207
282,12,0,6170,6,CVE,8.6902,8.1544,0.027272062402479896,0.027272062402479896,0.1727279375975201,0.1727279375975201
283,12,0,6170,6,CCVE,385.6164,24.022599999999997,0.027272062402479903,0.027272062402479903,0.1727279375975201,0.1727279375975201
284,12,0,6170,6,CCALPeps,1544.2186,1533.9958000000001,0.02728506081747643,0.027302358953424512,0.17269764104657548,0.17271493918252356
285,12,0,7404,6,CVE,8.9808,8.338,0.1940361478266695,0.1940361478266695,0.005963852173330479,0.005963852173330479
286,12,0,7404,6,CCVE,2633.2284,2257.603,0.1933105895776494,0.19476112774426646,0.005238872255733539,0.006689410422350562
287,12,0,7404,6,CCALPeps,1225.498,1214.3413999999998,0.1932858211949523,0.194732394435159,0.0052676055648410046,0.0067141788050476894
288,12,0,8638,6,CVE,8.5536,8.0288,0.1298725778079677,0.1298725778079677,0.0701274221920323,0.0701274221920323
289,12,0,8638,6,CCVE,1982.0148000000002,1584.9361999999999,0.12796022143692837,0.12995490230691636,0.07004509769308363,0.07203977856307167
290,12,0,8638,6,CCALPeps,1297.5339999999999,1287.551,0.12795674630057152,0.1299559552159179,0.0700440447840821,0.07204325369942848
291,12,0,9872,6,CVE,9.0778,8.4498,0.08685974453016311,0.08685974453016311,0.11314025546983689,0.11314025546983689
292,12,0,9872,6,CCVE,,,,,,
293,12,0,9872,6,CCALPeps,1211.5948,1201.815,0.08050565390287961,0.09273421264768125,0.10726578735231876,0.11949434609712037
294,12,0,11106,6,CVE,8.788799999999998,8.1996,0.03964136819027588,0.03964136819027588,0.16035863180972412,0.16035863180972412
295,12,0,11106,6,CCVE,428.71279999999996,26.047800000000002,0.039641368190275875,0.039641368190275875,0.16035863180972412,0.16035863180972412
296,12,0,11106,6,CCALPeps,1286.2423999999999,1276.092,0.0396710156016995,0.03967293128967875,0.16032706871032126,0.1603289843983005
297,12,0,12340,6,CVE,8.379999999999999,7.8218000000000005,0.13075237102725945,0.13075237102725945,0.06924762897274055,0.06924762897274055
298,12,0,12340,6,CCVE,405.3402,25.285,0.13075237102725942,0.13075237102725942,0.06924762897274059,0.06924762897274059
299,12,0,12340,6,CCALPeps,1644.261,1634.9178,0.13075809817639017,0.1307585124721036,0.06924148752789641,0.06924190182360983
300,13,0,1234,6,CVE,15.069199999999999,14.162,0.19219999999999998,0.19219999999999998,0.007800000000000001,0.007800000000000001
301,13,0,1234,6,CCVE,442.4698,19.2298,0.19219999999999998,0.19219999999999998,0.007800000000000001,0.007800000000000001
302,13,0,1234,6,CCALPeps,1357.7849999999999,1346.7351999999998,0.19212688934189917,0.19212688934189917,0.007873110658100833,0.007873110658100835
303,13,0,2468,6,CVE,12.7254,11.951600000000001,0.062303192326017734,0.062303192326017734,0.13769680767398226,0.13769680767398226
304,13,0,2468,6,CCVE,,,,,,
305,13,0,2468,6,CCALPeps,1466.5572,1456.5374,0.03555649903043438,0.06458997040153153,0.13541002959846846,0.16444350096956561
306,13,0,3702,6,CVE,13.608800000000002,9.4728,0.07044877222692633,0.07044877222692633,0.12955122777307368,0.12955122777307368
307,13,0,3702,6,CCVE,,,,,,
308,13,0,3702,6,CCALPeps,,,,,,
309,13,0,4936,6,CVE,13.225199999999997,12.261800000000001,0.053619725474423674,0.053619725474423674,0.1463802745255763,0.1463802745255763
310,13,0,4936,6,CCVE,,,,,,
311,13,0,4936,6,CCALPeps,810.2634,796.9076000000001,0.05189109553214042,0.055366941513344446,0.14463305848665556,0.14810890446785957
312,13,0,6170,6,CVE,13.8586,9.667800000000002,0.06551564031572973,0.06551564031572973,0.13448435968427025,0.13448435968427025
313,13,0,6170,6,CCVE,423.69660000000005,21.942,0.06551564031572972,0.06551564031572972,0.13448435968427025,0.13448435968427025
314,13,0,6170,6,CCALPeps,1291.6472,1281.8220000000001,0.06557627060595497,0.06557716583605969,0.13442283416394032,0.13442372939404504
315,13,0,7404,6,CVE,13.3486,12.304599999999999,0.10496000000000001,0.10496000000000001,0.09503999999999999,0.09503999999999999
316,13,0,7404,6,CCVE,525.2097999999999,68.35100000000001,0.09732000000000002,0.16292,0.03708,0.10268
317,13,0,7404,6,CCALPeps,1305.4681999999998,1295.8048,0.10224824848615408,0.1579420494558437,0.042057950544156314,0.09775175151384591
318,13,0,8638,6,CVE,13.456999999999999,12.5962,0.196,0.196,0.003999999999999999,0.003999999999999999
319,13,0,8638,6,CCVE,475.51380000000006,25.5108,0.196,0.196,0.004,0.004
320,13,0,8638,6,CCALPeps,1584.2918000000002,1571.3962,0.19595561371677264,0.1959748078751978,0.004025192124802202,0.004044386283227359
321,13,0,9872,6,CVE,12.6724,11.890400000000001,0.17951871114771484,0.17951871114771484,0.020481288852285166,0.020481288852285166
322,13,0,9872,6,CCVE,,,,,,
323,13,0,9872,6,CCALPeps,1471.3998,1460.3694,0.17950249215775735,0.17950275698099236,0.020497243019007638,0.02049750784224264
324,13,0,11106,6,CVE,13.6638,12.736799999999999,0.041640100838991084,0.041640100838991084,0.15835989916100893,0.15835989916100893
325,13,0,11106,6,CCVE,463.8484,27.614000000000004,0.04164010083899109,0.04164010083899109,0.15835989916100895,0.15835989916100895
326,13,0,11106,6,CCALPeps,1679.4180000000001,1666.8788,0.04165119576008559,0.0416631187301559,0.1583368812698441,0.15834880423991443
327,13,0,12340,6,CVE,13.2192,9.5884,0.19639657801644939,0.19639657801644939,0.0036034219835505954,0.0036034219835505954
328,13,0,12340,6,CCVE,460.5666,29.575599999999998,0.1963965780164494,0.1963965780164494,0.0036034219835505954,0.0036034219835505954
329,13,0,12340,6,CCALPeps,1377.6065999999998,1366.9856,0.19636060576810727,0.19636864685433034,0.003631353145669677,0.0036393942318927452
330,14,0,1234,6,CVE,22.113,21.2968,0.020873477501280963,0.020873477501280963,0.17912652249871902,0.17912652249871902
331,14,0,1234,6,CCVE,854.144,419.51480000000004,0.02087347750128097,0.02087347750128097,0.17912652249871902,0.17912652249871902
332,14,0,1234,6,CCALPeps,2463.3695999999995,2452.2920000000004,0.02089282202403986,0.020892822024039893,0.1791071779759601,0.17910717797596015
333,14,0,2468,6,CVE,21.747000000000003,21.055200000000003,0.18833175513797826,0.18833175513797826,0.011668244862021731,0.011668244862021731
334,14,0,2468,6,CCVE,,,,,,
335,14,0,2468,6,CCALPeps,2521.29,2509.6989999999996,0.18831393257638174,0.18831393263130985,0.011686067368690163,0.011686067423618263
336,14,0,3702,6,CVE,21.1148,20.29,0.13609919144827315,0.13609919144827315,0.06390080855172683,0.06390080855172683
337,14,0,3702,6,CCVE,,,,,,
338,14,0,3702,6,CCALPeps,,,,,,
339,14,0,4936,6,CVE,20.2502,19.474800000000002,0.1495537613565493,0.1495537613565493,0.0504462386434507,0.0504462386434507
340,14,0,4936,6,CCVE,,,,,,
341,14,0,4936,6,CCALPeps,2513.200599999999,2502.2522,0.14954064719700377,0.14954084556657246,0.05045915443342754,0.050459352802996224
342,14,0,6170,6,CVE,20.881600000000002,20.1834,0.03309932350235884,0.03309932350235884,0.16690067649764115,0.16690067649764115
343,14,0,6170,6,CCVE,864.6148,463.4632,0.03309932350235884,0.03309932350235884,0.16690067649764115,0.16690067649764115
344,14,0,6170,6,CCALPeps,2492.7468,2480.6043999999997,0.03310946196248955,0.03311108194442301,0.16688891805557698,0.16689053803751044
345,14,0,7404,6,CVE,20.612,19.961199999999998,0.06215137579191066,0.06215137579191066,0.13784862420808935,0.13784862420808935
346,14,0,7404,6,CCVE,794.2468,398.89759999999995,0.06215137579191066,0.06215137579191066,0.13784862420808933,0.13784862420808933
347,14,0,7404,6,CCALPeps,2540.2174,2528.719,0.0621683626719121,0.062177946760209324,0.1378220532397907,0.1378316373280879
348,14,0,8638,6,CVE,19.913,19.225199999999997,0.007818047209506063,0.007818047209506063,0.19218195279049394,0.19218195279049394
349,14,0,8638,6,CCVE,832.449,406.29679999999996,0.007818047209506063,0.007818047209506063,0.19218195279049394,0.19218195279049394
350,14,0,8638,6,CCALPeps,2470.1632,2459.3540000000003,0.007836608490232879,0.007836682310733532,0.19216331768926648,0.1921633915097671
351,14,0,9872,6,CVE,20.831200000000003,20.1162,0.013046611526441912,0.013046611526441912,0.18695338847355808,0.18695338847355808
352,14,0,9872,6,CCVE,,,,,,
353,14,0,9872,6,CCALPeps,2469.265,2458.7576,0.01307315769667696,0.013073177853643847,0.18692682214635614,0.18692684230332304
354,14,0,11106,6,CVE,20.166800000000002,19.252,0.07656723977865447,0.07656723977865447,0.12343276022134553,0.12343276022134553
355,14,0,11106,6,CCVE,836.7832000000001,404.91960000000006,0.0765672397786545,0.0765672397786545,0.12343276022134553,0.12343276022134553
356,14,0,11106,6,CCALPeps,2144.568,2133.3116,0.07658089428548331,0.07658104699553561,0.1234189530044644,0.12341910571451668
357,14,0,12340,6,CVE,21.1148,20.2762,0.14924452086773676,0.14924452086773676,0.05075547913226321,0.05075547913226321
358,14,0,12340,6,CCVE,772.3131999999999,356.78560000000004,0.1492445208677368,0.1492445208677368,0.05075547913226323,0.05075547913226323
359,14,0,12340,6,CCALPeps,2762.5148,2751.1392,0.14923456256683487,0.1492348026128903,0.05076519738710972,0.050765437433165125
360,15,0,1234,6,CVE,20.3282,19.692200000000003,0.08554448218758452,0.08554448218758452,0.11445551781241547,0.11445551781241547
361,15,0,1234,6,CCVE,inf,inf,,,,
362,15,0,1234,6,CCALPeps,2068.9554,2056.5480000000002,0.08452817746409572,0.08766380478389477,0.11233619521610523,0.1154718225359043
363,15,0,2468,6,CVE,18.6524,17.9774,0.10429252056602385,0.10429252056602385,0.09570747943397616,0.09570747943397616
364,15,0,2468,6,CCVE,,,,,,
365,15,0,2468,6,CCALPeps,2891.3378000000002,2879.5614,0.10423401090149506,0.10446588076383194,0.09553411923616806,0.09576598909850492
366,15,0,3702,6,CVE,19.9358,19.317,0.10438002023201125,0.10438002023201125,0.09561997976798876,0.09561997976798876
367,15,0,3702,6,CCVE,,,,,,
368,15,0,3702,6,CCALPeps,,,,,,
369,15,0,4936,6,CVE,20.0904,19.429,0.04275137607243086,0.04275137607243086,0.15724862392756916,0.15724862392756916
370,15,0,4936,6,CCVE,,,,,,
371,15,0,4936,6,CCALPeps,2203.6132,2190.2676,0.04234118708995037,0.042959246133872114,0.15704075386612787,0.15765881291004963
372,15,0,6170,6,CVE,19.2726,18.5974,0.040581161303158204,0.040581161303158204,0.15941883869684179,0.15941883869684179
373,15,0,6170,6,CCVE,3137.6256,2668.1818,0.0396485010549434,0.04147499337414105,0.15852500662585894,0.1603514989450566
374,15,0,6170,6,CCALPeps,2376.7515999999996,2363.893,0.040540395966192355,0.04060001978672596,0.15939998021327403,0.15945960403380766
375,15,0,7404,6,CVE,19.1406,18.3918,0.0178336,0.0178336,0.1821664,0.1821664
376,15,0,7404,6,CCVE,770.8814,263.6566,0.017297199999999992,0.017922800000000003,0.1820772,0.1827028
377,15,0,7404,6,CCALPeps,2212.4485999999997,2200.071,0.017349273161645036,0.017933127710139527,0.18206687228986046,0.18265072683835498
378,15,0,8638,6,CVE,21.003,20.2726,0.074056,0.074056,0.125944,0.125944
379,15,0,8638,6,CCVE,623.5704,148.6346,0.06977200000000001,0.075064,0.124936,0.13022799999999998
380,15,0,8638,6,CCALPeps,1891.1131999999998,1879.2482,0.07054327865510411,0.07431645333217207,0.12568354666782794,0.1294567213448959
381,15,0,9872,6,CVE,18.6286,18.009999999999998,0.011279999999999997,0.011279999999999997,0.18872,0.18872
382,15,0,9872,6,CCVE,,,,,,
383,15,0,9872,6,CCALPeps,2425.1142,2410.7268,0.01130031516782047,0.011300315167820485,0.18869968483217953,0.18869968483217953
384,15,0,11106,6,CVE,19.7596,19.102600000000002,0.12468791654592873,0.12468791654592873,0.07531208345407127,0.07531208345407127
385,15,0,11106,6,CCVE,628.6042,148.03820000000002,0.12468791654592873,0.12468791654592873,0.07531208345407128,0.07531208345407128
386,15,0,11106,6,CCALPeps,2698.215,2684.9224000000004,0.12467396902879198,0.12468148074060134,0.07531851925939866,0.07532603097120802
387,15,0,12340,6,CVE,19.8004,19.1632,0.14863500000000002,0.14863500000000002,0.051364999999999994,0.051364999999999994
388,15,0,12340,6,CCVE,817.7052,340.8946000000001,0.14839999999999998,0.14963499999999996,0.050365000000000014,0.0516
389,15,0,12340,6,CCALPeps,2354.9638,2342.6766000000002,0.14844540806055853,0.14954813149824292,0.05045186850175707,0.051554591939441466
390,16,0,1234,6,CVE,20.691000000000003,20.024399999999996,0.12582085915172106,0.12582085915172106,0.07417914084827895,0.07417914084827895
391,16,0,1234,6,CCVE,,,,,,
392,16,0,1234,6,CCALPeps,2258.9482,2242.4364,0.1258023708543345,0.12580740398820392,0.07419259601179609,0.07419762914566552
393,16,0,2468,6,CVE,20.758200000000002,20.1332,0.0809609125475285,0.0809609125475285,0.11903908745247149,0.11903908745247149
394,16,0,2468,6,CCVE,,,,,,
395,16,0,2468,6,CCALPeps,2356.8415999999997,2342.9262000000003,0.08094634754070215,0.08094868924714196,0.11905131075285805,0.11905365245929785
396,16,0,3702,6,CVE,22.2874,21.6406,0.04074291931020287,0.04074291931020287,0.1592570806897971,0.1592570806897971
397,16,0,3702,6,CCVE,,,,,,
398,16,0,3702,6,CCALPeps,,,,,,
399,16,0,4936,6,CVE,21.311,20.7134,0.1390674,0.1390674,0.06093259999999999,0.06093259999999999
400,16,0,4936,6,CCVE,,,,,,
401,16,0,4936,6,CCALPeps,2456.5444,2444.1627999999996,0.13904547559662367,0.13904736622110522,0.060952633778894774,0.06095452440337631
402,16,0,6170,6,CVE,21.519399999999997,20.9364,0.19267729603914643,0.19267729603914643,0.007322703960853572,0.007322703960853572
403,16,0,6170,6,CCVE,707.1968,138.0644,0.19267729603914643,0.19267729603914643,0.00732270396085357,0.00732270396085357
404,16,0,6170,6,CCALPeps,2471.4806,2456.5932000000003,0.19265878378715579,0.19265899835290673,0.0073410016470932885,0.007341216212844226
405,16,0,7404,6,CVE,20.656,20.014999999999997,0.19149009198438913,0.19149009198438913,0.008509908015610886,0.008509908015610886
406,16,0,7404,6,CCVE,inf,inf,,,,
407,16,0,7404,6,CCALPeps,1885.961,1872.3058,0.19116645006017666,0.1915482533001715,0.008451746699828488,0.00883354993982334
408,16,0,8638,6,CVE,21.879399999999997,21.3258,0.06386,0.06386,0.13614,0.13614
409,16,0,8638,6,CCVE,657.057,105.53860000000002,0.06386,0.06386,0.13613999999999998,0.13613999999999998
410,16,0,8638,6,CCALPeps,2540.001,2526.6566000000003,0.06386405139032504,0.06386531069574222,0.1361346893042578,0.13613594860967498
411,16,0,9872,6,CVE,21.909399999999998,21.257399999999997,0.15396590640391633,0.15396590640391633,0.04603409359608366,0.04603409359608366
412,16,0,9872,6,CCVE,,,,,,
413,16,0,9872,6,CCALPeps,2159.6665999999996,2146.4404000000004,0.15153103074434332,0.1543867329101471,0.0456132670898529,0.048468969255656656
414,16,0,11106,6,CVE,21.7682,21.178199999999997,0.12351535059423598,0.12351535059423598,0.07648464940576401,0.07648464940576401
415,16,0,11106,6,CCVE,inf,inf,,,,
416,16,0,11106,6,CCALPeps,2521.0856,2508.3786,0.12326671468500686,0.14411154252501027,0.05588845747498975,0.07673328531499315
417,16,0,12340,6,CVE,23.0312,22.425800000000002,0.0531379392116841,0.0531379392116841,0.1468620607883159,0.1468620607883159
418,16,0,12340,6,CCVE,1872.8076,1344.4206,0.0519784242809481,0.05558452666800057,0.1444154733319995,0.1480215757190519
419,16,0,12340,6,CCALPeps,2551.6591999999996,2537.3882000000003,0.05199197171187277,0.055592162387698776,0.14440783761230122,0.14800802828812723
420,17,0,1234,6,CVE,23.657400000000003,23.0396,0.12582546134646827,0.12582546134646827,0.07417453865353174,0.07417453865353174
421,17,0,1234,6,CCVE,,,,,,
422,17,0,1234,6,CCALPeps,1750.3095999999998,1733.4314,0.12580684417019308,0.12581195500978196,0.07418804499021805,0.07419315582980693
423,17,0,2468,6,CVE,23.924599999999998,19.792199999999998,0.06829926650845303,0.06829926650845303,0.13170073349154698,0.13170073349154698
424,17,0,2468,6,CCVE,,,,,,
425,17,0,2468,6,CCALPeps,2254.5145999999995,2238.0502,0.06828908299692102,0.068292197720577,0.131707802279423,0.13171091700307896
426,17,0,3702,6,CVE,24.6544,23.969,0.04070869365601168,0.04070869365601168,0.1592913063439883,0.1592913063439883
427,17,0,3702,6,CCVE,,,,,,
428,17,0,3702,6,CCALPeps,,,,,,
429,17,0,4936,6,CVE,25.301799999999997,24.7006,0.1390674,0.1390674,0.06093259999999999,0.06093259999999999
430,17,0,4936,6,CCVE,,,,,,
431,17,0,4936,6,CCALPeps,2265.7256,2247.1036,0.13904547559662367,0.13904736622110528,0.06095263377889474,0.06095452440337631
432,17,0,6170,6,CVE,23.4552,19.5584,0.19260424278764976,0.19260424278764976,0.007395757212350247,0.007395757212350247
433,17,0,6170,6,CCVE,674.5814000000001,109.093,0.19260424278764976,0.19260424278764976,0.007395757212350244,0.007395757212350244
434,17,0,6170,6,CCALPeps,2593.0774,2574.8985999999995,0.19258540835734123,0.19258573834120288,0.007414261658797129,0.007414591642658763
435,17,0,7404,6,CVE,23.6108,22.919800000000002,0.18814844656545932,0.18814844656545932,0.011851553434540687,0.011851553434540687
436,17,0,7404,6,CCVE,,,,,,
437,17,0,7404,6,CCALPeps,1676.6925999999999,1661.5117999999998,0.187917418498906,0.18817250401462732,0.011827495985372697,0.012082581501094003
438,17,0,8638,6,CVE,23.586599999999997,22.904600000000002,0.06385999999999999,0.06385999999999999,0.13613999999999998,0.13613999999999998
439,17,0,8638,6,CCVE,652.1547999999999,106.55799999999999,0.06386,0.06386,0.13614,0.13614
440,17,0,8638,6,CCALPeps,2326.9428,2310.0232000000005,0.06386405139032504,0.06386531069574221,0.1361346893042578,0.13613594860967498
441,17,0,9872,6,CVE,24.317,23.6688,0.15283247742517442,0.15283247742517442,0.04716752257482561,0.04716752257482561
442,17,0,9872,6,CCVE,,,,,,
443,17,0,9872,6,CCALPeps,1978.4576000000002,1958.3234,0.1504708656786395,0.15324186208668494,0.04675813791331507,0.049529134321360524
444,17,0,11106,6,CVE,24.326600000000003,23.6098,0.12631617637814535,0.12631617637814535,0.07368382362185463,0.07368382362185463
445,17,0,11106,6,CCVE,,,,,,
446,17,0,11106,6,CCALPeps,2222.1148000000003,2207.2298,0.12605835390946343,0.14706156315345864,0.052938436846541356,0.07394164609053656
447,17,0,12340,6,CVE,23.984199999999998,23.3748,0.05277505120143272,0.05277505120143272,0.1472249487985673,0.1472249487985673
448,17,0,12340,6,CCVE,inf,inf,,,,
449,17,0,12340,6,CCALPeps,2576.4669999999996,2558.9782,0.051600170229417076,0.05529962359111108,0.14470037640888891,0.14839982977058291
450,18,0,1234,6,CVE,64.68700000000001,63.96779999999999,0.15707261362381786,0.15707261362381786,0.04292738637618215,0.04292738637618215
451,18,0,1234,6,CCVE,,,,,,
452,18,0,1234,6,CCALPeps,3416.8304,3398.5053999999996,0.15706397060680458,0.15706527645885834,0.04293472354114165,0.04293602939319543
453,18,0,2468,6,CVE,63.38099999999999,62.661199999999994,0.0673480906806744,0.0673480906806744,0.13265190931932558,0.13265190931932558
454,18,0,2468,6,CCVE,,,,,,
455,18,0,2468,6,CCALPeps,4122.4102,4103.462,0.06736142211060521,0.06736290407223786,0.13263709592776213,0.1326385778893948
456,18,0,3702,6,CVE,68.022,67.3696,0.012141738731202336,0.012141738731202336,0.18785826126879765,0.18785826126879765
457,18,0,3702,6,CCVE,,,,,,
458,18,0,3702,6,CCALPeps,,,,,,
459,18,0,4936,6,CVE,67.4716,66.79100000000001,0.13744044000000002,0.13744044000000002,0.06255955999999999,0.06255955999999999
460,18,0,4936,6,CCVE,,,,,,
461,18,0,4936,6,CCALPeps,3783.4993999999997,3766.5244000000007,0.13741980064937348,0.13742093479721018,0.06257906520278982,0.06258019935062653
462,18,0,6170,6,CVE,69.30280000000002,68.6106,0.012293713492119756,0.012293713492119756,0.18770628650788027,0.18770628650788027
463,18,0,6170,6,CCVE,3712.0505999999996,3191.9764000000005,0.01229371349211976,0.01229371349211976,0.18770628650788027,0.18770628650788027
464,18,0,6170,6,CCALPeps,3869.045800000001,3850.1085999999996,0.012311990291819997,0.0123119944634376,0.1876880055365624,0.18768800970818
465,18,0,7404,6,CVE,70.68719999999999,69.9906,0.036412626949637206,0.036412626949637206,0.16358737305036278,0.16358737305036278
466,18,0,7404,6,CCVE,,,,,,
467,18,0,7404,6,CCALPeps,3267.2108,3250.0584,0.03639102505366866,0.03642946691862213,0.16357053308137787,0.16360897494633134
468,18,0,8638,6,CVE,65.98599999999999,65.2972,0.1253614,0.1253614,0.0746386,0.0746386
469,18,0,8638,6,CCVE,3161.354,2629.3235999999997,0.1253614,0.1253614,0.07463860000000001,0.07463860000000001
470,18,0,8638,6,CCALPeps,3852.9094000000005,3835.7434000000003,0.12535627513084016,0.1253562877213762,0.0746437122786238,0.07464372486915985
471,18,0,9872,6,CVE,66.96099999999998,66.24519999999998,0.18381178892722322,0.18381178892722322,0.016188211072776786,0.016188211072776786
472,18,0,9872,6,CCVE,,,,,,
473,18,0,9872,6,CCALPeps,3602.0510000000004,3583.5984,0.18377792122392217,0.18389433470544753,0.01610566529455249,0.01622207877607782
474,18,0,11106,6,CVE,70.30600000000001,69.624,0.010981243214889788,0.010981243214889788,0.1890187567851102,0.1890187567851102
475,18,0,11106,6,CCVE,,,,,,
476,18,0,11106,6,CCALPeps,3839.4854,3820.9708,0.010988982091129789,0.01182542675357436,0.18817457324642564,0.1890110179088702
477,18,0,12340,6,CVE,66.80420000000001,66.1176,0.14478615007710963,0.14478615007710963,0.05521384992289039,0.05521384992289039
478,18,0,12340,6,CCVE,,,,,,
479,18,0,12340,6,CCALPeps,4885.6174,4864.32,0.14257844936517272,0.1458028172663907,0.054197182733609316,0.057421550634827276
480,19,0,1234,6,CVE,45.244,44.5018,0.18457056269841482,0.18457056269841482,0.015429437301585169,0.015429437301585169
481,19,0,1234,6,CCVE,,,,,,
482,19,0,1234,6,CCALPeps,3773.0216,3755.6926,0.18306354432397717,0.1852069557658676,0.014793044234132424,0.016936455676022814
483,19,0,2468,6,CVE,42.90860000000001,42.2162,0.018802707999999994,0.018802707999999994,0.18119729199999998,0.18119729199999998
484,19,0,2468,6,CCVE,,,,,,
485,19,0,2468,6,CCALPeps,3180.656,3162.8488,0.018819540049495327,0.018819540060211557,0.18118045993978843,0.18118045995050466
486,19,0,3702,6,CVE,45.456599999999995,44.754200000000004,0.0776990995101006,0.0776990995101006,0.12230090048989942,0.12230090048989942
487,19,0,3702,6,CCVE,,,,,,
488,19,0,3702,6,CCALPeps,,,,,,
