,n,value
1140,60,0.020517728805904124
1141,60,0.007310225821448076
1142,60,0.009621329785329955
1143,60,0.0
1144,60,0.0
1145,60,0.0
1146,60,0.0
1147,60,0.0
1148,60,0.0
1149,60,0.0
1150,60,0.05726644755157035
1151,60,0.05726644755157038
1152,60,0.001271693150766828
1153,60,0.001308973684876594
1154,60,0.0013520199653636279
1155,60,0.0014661491001851613
1156,60,0.004624278014159571
1157,60,0.0
1158,60,0.0
1159,60,0.08221794090679897
1160,60,0.08221794090679897
1161,60,0.00024084229979349386
1162,60,0.024304391368276217
1163,60,0.0
1164,60,0.0
1165,60,0.004512642701782654
1166,60,0.0
1167,60,0.0
1168,60,0.04993574139823894
1169,60,0.0046103083171556425
1170,60,0.0
1171,60,0.0
1172,60,0.007035465615554906
1173,60,0.015058055204862034
1174,60,0.04263228635618028
1175,60,0.0
1176,60,0.0
1177,60,0.0
1178,60,0.0
1179,60,0.040088717401260784
1180,60,0.0
1181,60,0.026342347827874108
1182,60,0.0007707944767257348
1183,60,0.01539206630348882
1184,60,0.01539206630348882
1185,60,0.01539206630348882
1186,60,0.0
1187,60,0.0
1188,60,0.0
1189,60,0.1148872966927272
1190,60,0.06673328911800802
1191,60,0.0007695552629071779
1192,60,0.0
1193,60,0.0
1194,60,0.0
1195,60,0.0
1196,60,0.0
1197,60,0.0
1198,60,0.0
1199,60,0.0
1200,60,0.06389992678784114
1201,60,0.06140040469958101
1202,60,0.06764912631712694
1203,60,0.04963306934617772
1204,60,0.02506037681190753
1205,60,0.02345184197434611
1206,60,0.0
1207,60,0.0
1208,60,0.0
1209,60,0.004616192506399682
1210,60,0.0
1211,60,0.0
1212,60,0.0
1213,60,0.0
1214,60,0.0
1215,60,0.0
1216,60,0.0
1217,60,0.1840786205450014
1218,60,0.14481295429192786
1219,60,0.0
1220,60,0.0
1221,60,0.0
1222,60,0.0
1223,60,0.0005352564952919201
1224,60,0.03031600113091852
1225,60,0.055443158037659576
1226,60,0.023830344212188624
1227,60,0.0
1228,60,0.0
1229,60,0.007898373614207515
1230,60,0.01507814117167478
1231,60,0.014745972924223808
1232,60,0.014652741942409618
1233,60,0.0
1234,60,0.0
1235,60,0.0
1236,60,0.0
1237,60,0.0
1238,60,0.0
1239,60,0.05671541338330317
1240,60,0.0031786040412743045
1241,60,0.0031786040412743045
1242,60,0.0
1243,60,0.0
1244,60,0.0
1245,60,0.0
1246,60,0.0
1247,60,0.005830558972821607
1248,60,0.0018187509319361004
1249,60,0.0
1250,60,0.0
1251,60,0.39708249672454193
1252,60,0.2603829530989241
1253,60,0.0
1254,60,0.028722061030153213
1255,60,0.10766568836616405
1256,60,0.019244372591223403
1257,60,0.005899488873287189
1258,60,0.0
1259,60,0.0
1260,60,1.8253770500461824e-07
1261,60,7.25222577553383e-07
1262,60,4.6584227265561565e-06
1263,60,0.0
1264,60,0.0
1265,60,0.0
1266,60,0.0
1267,60,0.005297398867526136
1268,60,0.005493690171560112
1269,60,0.051468598470742866
1270,60,0.03673761195677328
1271,60,0.18024560180837898
1272,60,0.09816101171259581
1273,60,0.0
1274,60,0.0
1275,60,0.0
1276,60,0.0
1277,60,0.0
1278,60,0.0
1279,60,0.0
1280,60,0.004194366808669409
1281,60,0.0004780406358738643
1282,60,0.0
1283,60,0.0
1284,60,0.0
1285,60,0.0
1286,60,0.0
1287,60,0.0002448127652449528
1288,60,0.008139607600248655
1289,60,0.007143323472059964
1290,60,0.11466634491223199
1291,60,0.10790071057125379
1292,60,0.01688212576517561
1293,60,0.020973024239218905
1294,60,0.024654168308581928
1295,60,0.01349754739988028
1296,60,0.0
1297,60,0.0
1298,60,0.1170024102791929
1299,60,0.04228240725710715
1300,60,0.1012320660101091
1301,60,0.08220947950613204
1302,60,0.0
1303,60,0.0029552786691311944
1304,60,0.0038741962794767576
1305,60,0.0
1306,60,0.0
1307,60,0.0002982867155218904
1308,60,0.0
1309,60,0.0
1310,60,0.0
1311,60,0.003532500394654802
1312,60,0.020976445143528713
1313,60,0.012696941841321906
1314,60,0.0
1315,60,0.0
1316,60,0.0
1317,60,0.010912529467258153
1318,60,0.0
1319,60,0.014597013156867388
1320,60,0.015050169162004372
1321,60,0.014960503763163782
1322,60,0.014732938867070465
1323,60,0.00013830504101551553
1324,60,0.10906678884575861
1325,60,7.072668975787045e-05
1326,60,0.04406860840073952
1327,60,0.05652496521852443
1328,60,0.051963793203809464
1329,60,0.04419882954447148
1330,60,0.053657842874484094
1331,60,0.042055956615466586
1332,60,0.0861539957941273
1333,60,0.004216874336859133
1334,60,0.003049225399364061
1335,60,0.0
1336,60,2.4229559370053496e-05
1337,60,0.0
1338,60,0.0
1339,60,0.0
1340,60,0.0
1341,60,0.0
1342,60,0.0
1343,60,0.2843958644649996
1344,60,0.0
1345,60,0.0
1346,60,0.0
1347,60,0.0
1348,60,0.0
1349,60,0.0
1350,60,0.0
1351,60,0.0
1352,60,0.0
1353,60,0.0
1354,60,0.009260802457618848
1355,60,0.05218591437167626
1356,60,0.0
1357,60,0.0005575279938887935
1358,60,0.0
1359,60,0.0
1360,60,0.19266760363282914
1361,60,0.1561546480487031
1362,60,0.37013599111684314
1363,60,0.004218029765063704
1364,60,0.006085743985948457
1365,60,0.007601503561717876
1366,60,0.0
1367,60,0.0
1368,60,0.0
1369,60,0.0003795602176651915
1370,60,0.0003795602176651915
1371,60,0.0
1372,60,0.0
1373,60,0.0
1374,60,0.0
1375,60,0.0059014298622852256
1376,60,0.006911443765156896
1377,60,0.0
1378,60,0.0
1379,60,0.0
1380,60,0.0014512557066080841
1381,60,0.0005991861985815335
1382,60,0.0
1383,60,0.0002289358559721074
1384,60,0.00013402983873657677
1385,60,0.0
1386,60,0.18058236822740584
1387,60,0.10834389456271545
1388,60,0.07255645753064512
1389,60,0.0
1390,60,0.0
1391,60,0.013303810225758913
1392,60,0.0
1393,60,0.0
1394,60,0.0
1395,60,0.0
1396,60,0.0
1397,60,0.16332863526073518
1398,60,0.10827050122299245
1399,60,0.0
1400,60,0.0
1401,60,0.0
1402,60,0.0
1403,60,0.0
1404,60,0.0
1405,60,0.0
1406,60,1.965923774995369e-06
1407,60,0.0
1408,60,0.0
1409,60,0.0
1410,60,0.0
1411,60,0.0
1412,60,0.0
1413,60,0.0
1414,60,0.0
1415,60,0.03758551014842355
1416,60,0.0
1417,60,0.016762072613460716
1418,60,0.0
1419,60,0.04306978875308291
1420,60,0.0
1421,60,0.0
1422,60,0.0
1423,60,0.0
1424,60,0.0006745651643234741
1425,60,0.1658114886171871
1426,60,0.0
1427,60,0.0
1428,60,0.0
1429,60,0.0
1430,60,0.003161171949781962
1431,60,0.0
1432,60,0.0
1433,60,0.0
1434,60,0.0
1435,60,0.0
1436,60,0.006033366962616092
1437,60,0.0026112192493130877
1438,60,0.0063216049072168925
1439,60,0.009248445990278433
1440,60,0.16344390319923116
1441,60,0.0
1442,60,0.0
1443,60,0.0
1444,60,0.01627523099464419
1445,60,0.0049886688962880845
1446,60,0.005616207518382156
1447,60,0.006026061046903323
1448,60,0.006026061046903664
1449,60,0.0
1450,60,0.0
1451,60,0.0
1452,60,0.001695931378883976
1453,60,0.04475190967401014
1454,60,0.049108664971482516
1455,60,0.015294234756991865
1456,60,0.0
1457,60,0.0
1458,60,0.0
1459,60,0.0
1460,60,0.0
1461,60,0.0
1462,60,0.0012170977158034492
1463,60,0.0063068881160080695
1464,60,0.013722914921574488
1465,60,0.012203735911876117
1466,60,0.018813550144679274
1467,60,0.0005281101940299287
1468,60,0.0
1469,60,0.0
1470,60,0.0
1471,60,0.020594646782371037
1472,60,0.02202213396046487
1473,60,0.0
1474,60,0.0
1475,60,0.0
1476,60,0.0
1477,60,0.06360958730013808
1478,60,0.0022018746748592695
1479,60,0.0015906537387406453
1480,60,0.009214198767526665
1481,60,0.020148322060268103
1482,60,0.0228828128307052
1483,60,0.01817381202427527
1484,60,0.0
1485,60,0.0008058057979529051
1486,60,0.005909219784176215
1487,60,0.004720362283314443
1488,60,0.006707560577273694
1489,60,0.0
1490,60,0.06525895018513438
1491,60,0.053266828417463184
1492,60,0.004245977398735048
1493,60,0.004429629889919288
1494,60,0.08110453452401972
1495,60,0.0
1496,60,0.0
1497,60,0.002782862548683987
1498,60,0.0
1499,60,0.0
1500,60,0.008376441727110053
1501,60,0.01283957272750521
1502,60,0.04386993259931577
1503,60,0.0
1504,60,0.0
1505,60,0.0029655644151068907
1506,60,0.03058658950975976
1507,60,0.015501214716623536
1508,60,0.0
1509,60,0.02231876887206678
1510,60,0.030860543203787495
1511,60,0.019539027701590928
1512,60,0.10850578367202508
1513,60,0.19893685389727755
1514,60,0.004833121191899067
1515,60,0.0
1516,60,0.0
1517,60,0.0
1518,60,0.0
1519,60,0.0
1520,60,0.0
1521,60,0.0
1522,60,0.0
1523,60,0.0008110570887165548
1524,60,0.0
1525,60,0.0
1526,60,0.006953565519991315
1527,60,0.07868023507824598
1528,60,0.05873447607060513
1529,60,0.023093380572518522
1530,60,0.030400610211153378
1531,60,0.024332725320583243
1532,60,0.019536080360610112
1533,60,0.0
1534,60,0.0
1535,60,0.0
1536,60,0.0
1537,60,0.0
1538,60,0.0
1539,60,0.0
1540,60,0.0
1541,60,0.06334291379574715
1542,60,0.0
1543,60,0.6276436016716911
1544,60,0.00021295464472072137
1545,60,0.00021295464472072137
1546,60,0.0
1547,60,0.0
1548,60,0.0
1549,60,0.0014500547317789277
1550,60,0.0
1551,60,0.011770166031882379
1552,60,0.030580451218071104
1553,60,0.0
1554,60,0.0
1555,60,0.0
1556,60,0.0
1557,60,0.0
1558,60,0.0
1559,60,0.1201186916217288
1560,60,0.01638077344787591
1561,60,0.02727384245124575
1562,60,0.06880412962132909
1563,60,0.0
1564,60,0.0
1565,60,0.0037928075042741364
